GT,Top1,Top2,Top3,Top4,Top5
AVL,RMDDR,AUAR,SIBVR,RMFR,AIBR
SIBVR,RMHR,RMHL,SIBVR,SIBVL,RMDDL
ASIR,AWAR,ASHR,ASGR,AWBR,ASER
M2L,ADLR,ASGR,ASIR,ASKR,AVHR
SIBVL,RMHL,RMDDL,SMBDL,RMHR,SIBVL
M2R,RIBL,AVBL,ASEL,ASHL,AIBL
AIBR,AIBR,AUAR,ASHR,RIBR,AWCR
I4,ADLL,I4,ASKL,ADLR,ASIL
AIMR,RMFL,RMFR,SMBDL,SMBDR,SMBVL
AUAR,AUAR,SMBDR,ASJR,RIBR,RIMR
AVHR,ASER,AVHR,ASGR,AVJR,ASHR
AVDL,AVDL,AVJL,AINL,AVHL,ASEL
SAADL,SMBDR,RMFR,SMBDL,RMFL,SMBVR
AVJL,AVJL,AVHL,RIVL,AINL,AVDL
SMDDL,SMBDR,SMBDL,RMFR,RMFL,RMHL
RMDDR,SMBDR,RMFR,SMBDL,RMFL,SMBVR
AUAL,AUAL,SMBDL,SMBVL,AIZL,RIML
M1,RIVR,M1,ADLR,ASIR,AVHR
AIAL,RIBR,AVBR,AVJR,AINR,ASER
I6,ASIL,RIVL,I6,AVJL,AVHL
SMBDL,SMBVL,SMBDL,SIAVL,SMBDR,SMBVR
ASJL,ASJL,RICL,AIZL,SMBVL,SIAVL
SMBDR,SMBVR,SMBDR,SMBVL,AIAR,SIAVR
AIML,SMBVL,SIAVL,RICL,SMBDL,AIZL
RMDDL,AIAR,SMBVL,SIAVL,AVL,SMBDL
SMBVL,SIAVL,SMBVL,AIML,AIYL,RICL
AVDR,AVDR,AINR,AVJR,AIZR,FLPR
RIBR,AIZR,ASJR,RICR,RIBR,AUAR
RIVR,AVJR,AINR,AVDR,RIVR,AVHR
RIVL,AINL,AVJL,RIVL,I6,AIZL
HMC,RIVL,AINL,AVJL,I6,AVHL
RMFR,SIAVR,AIMR,RICR,I5,SIAVL
SIAVL,SIAVR,RIS,AIMR,AIAR,SIAVL
RMFL,RICL,RICR,I5,AIMR,AIML
M5,I6,M5,AINL,AIZL,AVJL
AVBR,FLPR,RICR,AIZR,ADER,I5
AIYL,SABVR,RIS,SABVL,AIML,VB2
AINR,AINR,FLPR,ADER,AIZR,AVDR
RIS,ADER,FLPR,RICR,AQR,I5
AINL,M5,I6,AINL,ADEL,FLPL
RMHL,SABVL,VB2,SABVR,AVFR,RIS
AIAR,M2R,M1,ADER,I4,AINR
RICL,ADAL,RMGL,ADEL,AVFL,FLPL
RIML,VB2,RIFL,AVFL,SABVL,RIFR
FLPR,RMGR,ADER,AQR,ADAR,FLPR
ASJR,RMGR,AQR,ADAR,ADER,FLPR
RICR,RMGR,AQR,ADAR,ADER,RIFR
SIAVR,VB2,AVFR,DB2,AVFL,VB1
FLPL,RMGL,ADAL,ADEL,FLPL,M5
RMHR,RIFR,RIFL,VA1,VB1,DB2
AIYR,DB2,VA1,SABVL,SABVR,RIFR
SMBVR,VD1,DD1,VD2,AVG,VB1
AVJR,ADER,ADAR,FLPR,RMGR,AQR
AIZR,ADAR,RMGR,AQR,ADER,AVG
DB2,RIFR,AVG,SABD,DB1,VA1
ADEL,RIGL,VB1,AS1,VA1,DB1
VB2,SABD,DB1,AVG,DD1,DA1
SABVL,SABD,VD2,DA1,AVG,DB1
AIZL,AS1,RMGL,RIGL,VB3,ADAL
