GT,Top1,Top2,Top3,Top4,Top5
AVJR,AVJR,AVDR,AINR,RIVR,AVHR
SMBDL,SIAVL,SMBVL,RICL,AIAL,SMBDL
AVFL,AIAR,SIAVR,AIAL,SMBVR,AIYR
AIZR,AIZR,RICR,AVDR,FLPR,AUAR
AVDL,AVDL,AVJL,AINL,AVBL,AIZL
RIVR,RIVR,ASIR,AVJR,AVHR,M1
AVJL,AVJL,AINL,RIVL,AVHL,AVDL
AINR,AINR,AVJR,AVDR,RIVR,AVHR
AIZL,AVJL,AINL,AVDL,AIZL,I6
FLPR,FLPR,AIZR,AINR,RICR,AVDR
RIVL,RIVL,I6,AVJL,I4,ASIL
RICL,AIZL,RICL,FLPL,AVDL,AINL
RMHR,I5,SIAVR,RICR,AIAR,AIMR
SMBVL,AIML,VB2,AIAL,AIYL,SMBVL
ADER,FLPR,ADER,AIZR,RICR,AINR
AINL,AINL,M5,I6,FLPL,ADEL
RIS,SABVR,AIMR,RIS,SIAVR,AIAR
AIAL,I5,RICR,SABVR,RIS,AIMR
FLPL,FLPL,ADEL,RICL,ADAL,AINL
M2L,RICL,ADEL,FLPL,ADAL,AIZL
M2R,ADER,AIZR,RICR,FLPR,AINR
SMDDL,RIS,VB2,AIMR,SABVR,SABVL
I4,I4,I6,M5,M1,M2L
,VB2,AVFL,AIML,AVFR,SABVL
SIAVR,VB2,AVFL,AVFR,SABVL,SABVR
I5,AQR,ADAR,RMGR,SABVR,SABVL
M1,M1,I4,I6,FLPR,ADER
I6,I6,M5,ADEL,ADAL,FLPL
AIAR,AVFR,VB2,SABVR,AVFL,SABVL
VB2,VB2,DB2,SABVL,RIS,VB1
ADAR,ADAR,FLPR,AQR,ADER,RMGR
AVL,AVFL,VB2,SABVL,RIFL,AVFR
RICR,AQR,ADAR,RMGR,ADER,FLPR
SABVR,DB2,VB2,RIFL,AVFR,AVFL
VA1,DB2,VB1,VB2,VA1,RIFL
RMGR,RMGR,ADAR,AQR,ADER,RIFR
ADEL,ADAL,ADEL,RMGL,FLPL,AVKL
M5,M5,ADAL,ADEL,RMGL,I6
SABVL,RIFL,RIFR,VB1,VA1,AVFL
DB2,VA1,RIFR,VB1,DB2,DB1
RIFR,RIFR,VB1,VA1,RIFL,AVFL
ADAL,ADAL,RMGL,ADEL,VB1,RIGL
VD1,AVG,RIGL,DB1,VB1,VD1
RIFL,RIFR,RIGL,VB1,VD1,VA1
RMGL,RMGL,ADAL,RIGL,AS1,VB1
RIGL,VB1,RIGL,RIGR,DD1,DB1
RIGR,RIGL,RIGR,VB1,DD1,AVG
AIYL,DB1,DD1,SABD,AVG,RIGL
AVKR,VD2,AVG,VD1,DD1,SABD
AVG,SABD,RIGR,DB1,VD2,AVG
,DD1,AS1,VD2,SABD,AVG
,SABD,AVG,VD2,DD1,AS1
AVKL,AS1,DD1,RIGL,RIGR,VD1
DD1,DD1,VD2,AVG,SABD,DA1
VB1,VD2,AS1,DD1,VA2,VB3
AIML,VD2,DA1,VA2,SABD,AS1
VD2,VA2,DD1,AS1,VD2,DA1
SABD,DA1,VD2,SABD,VA2,AS1
AS1,VA2,AS1,VD2,VB3,DD1
DA1,VA2,AS1,VD2,VB3,DD1
DB1,VB3,VD2,VA2,AS1,DA1
