GT,Top1,Top2,Top3,Top4,Top5
AVJR,AVJR,ASER,AVHR,AVDR,AINR
,ASJL,RIBL,AIZL,RICL,AVDL
,ASJR,AIZR,RIBR,AUAR,AVDR
,RIBR,ASER,AVDR,AUAR,AVBR
AVHR,AVHR,ASGR,AWBR,ASER,RIVR
,ADLR,ASKR,URXR,CEPDR,ASGR
,ASEL,AVDL,ASHL,AVJL,AVBL
,ASGL,AWAL,ASIL,AWBL,ADLL
,SMBDR,AUAR,RMFR,RMDDR,RMFL
,ADLL,ASKL,SMDVL,ASIL,ASGL
,SMBDL,SMBVL,RMFL,RMFR,SMBDR
,RIBL,AIBL,AUAL,ASHL,AVDL
,ASGR,AWAR,AWBR,ASER,AVHR
,AUAR,RIBR,AIBR,RMDDR,RIMR
,AUAL,RMDDL,AIBL,RIBL,SMBDL
,RMFR,RMFL,SMBDR,SMBDL,RMHR
,ASHR,ASER,AWCR,AIBR,RIBR
,AWCR,AUAR,ASHR,RIBR,AIBR
,AWAL,AWBL,ASGL,ASHL,ASEL
,AIBR,AUAR,AWCR,RMDDR,RIBR
,AWAR,ASGR,AWBR,ASHR,AIBR
,RMDDR,RMHL,RMHR,AIBR,RMDDL
,RMDDL,SMBDL,RMHL,RMFL,AUAL
,AWBL,AFDL,AVEL,AWAL,ASHL
,RMDDR,RMDDL,RMFR,RMFL,RMHL
,ASKL,SMDVL,RIAL,CEPDL,ADLL
,AWCL,AIBL,ASHL,AVEL,SIBDL
,ASKR,SMDVR,RIAR,CEPDR,URXR
CEPDL,CEPDL,SMDVL,URXL,ASKL,RIAL
,AWBR,AFDR,AVAR,AVER,ADFR
,RMDL,AVEL,AIBL,SIBDL,AWCL
,AFDR,RMDR,AWBR,AVAR,AVER
,RMDR,AWCR,AVER,ASHR,AIBR
ALA,ALA,URXR,CEPDR,RID,URXL
,AIBL,RMDL,SIBDL,AWCL,RMDDL
,SAADR,SAADL,RMDDR,RMDR,AIBR
URXR,URXR,CEPDR,SMDVR,ASKR,RIAR
AVER,RMDR,AVER,AIBR,AVAR,AFDR
,AFDL,AWBL,AVAL,AVEL,RIAL
,RMDL,SIBDL,AVEL,AWCL,AIBL
,CEPDR,URXR,SMDVR,RIAR,SAAVR
AVAR,AVAR,AVER,AFDR,RMDR,RMDVR
,SMDVL,RIAL,SAAVL,ADFL,AVAL
,RIAR,SAAVR,AVAR,SMDVR,RMDVR
URXL,URXL,CEPDL,SMDVL,RIAL,SAAVL
,SAADL,SAADR,RIH,RMDL,RMEV
,SAAVR,RIAR,AVAR,SMDVR,RMDVR
AVEL,RMDL,AVEL,SIBDL,AVAL,AFDL
AVAL,AVAL,SAAVL,AFDL,RIAL,RMDVL
,SAADR,RMDR,SIBVR,AVER,RIH
RID,RID,RMED,URXR,URXL,OLQDL
,AVER,RMDR,RIH,RMEV,AVEL
,SMDVR,RIAR,SAAVR,RMDVR,AVAR
,RIAL,SMDVL,SAAVL,RMDVL,AVAL
RMDVR,RMDVR,AVAR,SAAVR,RMDR,AFDR
SAAVL,SAAVL,AVEL,AVAL,RMDL,RIAL
RMDVL,RMDVL,SAAVL,AVAL,RIAL,SMDVL
,RMEV,CEPVL,RMDL,AVEL,CEPVR
,CEPVL,RMDL,RMEV,AVEL,SIBDL
,RMDR,AVAR,CEPVR,RMEV,RIH
RMED,RMED,OLQDL,RID,OLQDR,URYDL
,CEPVR,BAGR,OLQVR,RMDVR,AVAR
OLQDR,OLQDR,RMED,OLQDL,URYDR,IL1DR
,CEPVR,BAGR,OLQVR,RMDVR,URAVR
,OLQVL,CEPVL,BAGL,URAVL,URYVL
,RMER,BAGR,RIPR,RMDVR,OLQVR
,RMEL,RIPL,BAGL,URYVL,URBL
,BAGR,OLQVR,URYVR,RMER,URBR
OLQDL,OLQDL,URYDL,IL1DL,RMED,OLQDR
,BAGR,URAVR,CEPVR,OLQVR,URYVR
,BAGL,OLQVL,URYVL,URAVL,CEPVL
,RIPR,URBR,OLLR,BAGR,RMER
,RIPL,OLQVL,URBL,URYVL,BAGL
,URYDR,OLLR,IL1DR,URADR,RIPR
,URYDL,OLQDL,OLLL,IL1DL,RIPL
IL1DR,IL1DR,URYDR,URADR,OLLR,IL1DL
,OLQVR,URYVR,URBR,BAGR,OLLR
,URYVL,OLQVL,IL1L,URAVL,URBL
,URBR,OLLR,URYVR,IL1R,IL2R
,IL1DL,URADL,URYDL,OLLL,IL1DR
,URBL,IL2L,OLLL,URYVL,RIPL
,URADR,OLLR,IL1DR,URYDR,M4
,OLLL,M3L,IL2L,URBL,URADL
,IL2DR,I3,URADR,M4,OLLR
,OLLR,IL2R,IL1R,URBR,URADR
,URADL,OLLL,IL2L,IL1DL,IL1L
,IL2R,OLLR,IL1R,URBR,URADR
,URYVR,IL1R,URBR,OLLR,IL2R
,IL1L,IL2L,M3L,URYVL,OLLL
,IL2DL,I3,URADL,IL2L,M4
,IL1R,IL2R,OLLR,M3R,I2R
,URAVL,URYVL,M3L,IL2VL,IL1VL
,IL2VR,IL1VR,URYVR,URAVR,OLQVR
,IL1VR,IL2VR,URYVR,IL1VL,URAVR
,M3R,IL2VR,NSMR,IL1R,URYVR
,IL2L,M3L,IL1L,NSML,OLLL
,M3L,IL2VL,IL2L,URYVL,NSML
M4,M4,I3,MI,IL2DR,MCR
,IL2L,M3L,NSML,IL1L,URYVL
,IL1VL,IL2VL,M3L,IL1VR,URYVL
I3,I3,MI,M4,IL2DR,IL2DL
MI,MI,I3,M4,I1L,MCR
NSML,NSML,I2L,M3L,MCL,IL2VL
NSMR,NSMR,I2R,MCR,M3R,IL2VR
MCL,MCL,I2L,NSML,I1L,MCR
MCR,MCR,I2R,NSMR,MCL,I1R
I2L,I2L,MCL,NSML,M3L,I1L
I2R,I2R,MCR,NSMR,I1R,M3R
,NSML,MCL,IL2VL,I2L,M3L
,I1L,I1R,I2L,MI,MCL
,I1L,I1R,I2R,MI,I3
,I1L,I1R,I2L,MCL,I2R
,I1R,I1L,I2R,MCR,MCL
