GT,Top1,Top2,Top3,Top4,Top5
,RMFR,RMDDR,RMFL,RMHR,RMDDL
,AWCL,ASHL,ASEL,AVDL,AUAL
,AIBL,AWCL,ASHL,ASEL,SIBDL
,ASKR,ADLR,ASGR,AWAR,AWBR
,ADLL,ASKL,URXL,ASIL,ASGL
,ASGL,AWAL,AWBL,AVHL,ASIL
AVHL,AVHL,ASGL,ADLL,AWBL,ASIL
,ASKR,CEPDR,ADLR,URXR,ALA
,ASHR,AWCR,AFDR,AWBR,RMDR
,AWCR,RMDR,AIBR,ASHR,SIBDR
,AWBR,AWAR,AFDR,ADFR,ASGR
,AIBR,RMDR,ASHR,AVER,AWCR
,SIBDL,RMDDL,AIBL,SIBVL,AWCL
,AIBR,SIBDR,RMDR,AVER,SIBVR
,AWBL,ASGL,AWAL,ASEL,AFDL
,AFDR,AWBR,ADFR,ASGR,AWAR
,ASKL,ADLL,SMDVL,ASGL,URXL
,SAADL,SAADR,RMDL,RMDDL,RIH
,AWCL,RMDL,AFDL,AVEL,AWBL
,RMDL,AVEL,AWCL,AIBL,SIBDL
,RMDL,AWCL,ASHL,AFDL,AVEL
,SAADR,SIBVR,SAADL,RIH,RMDDR
AVER,AVER,RIAR,RMDR,AVAR,AFDR
,RIAL,SMDVL,AWAL,AWBL,ADFL
,CEPDR,URXR,ASKR,RIAR,SMDVR
,AVAR,RMDR,AVER,AFDR,RMDVR
,AVAL,AFDL,AWBL,RMDL,AVEL
,SAAVR,AVAR,RIAR,SMDVR,AFDR
AVAR,AVAR,SAAVR,AVER,AFDR,RMDVR
,RMDVR,AVAR,AFDR,SAAVR,RMDR
AVEL,AVAL,AVEL,RMDL,AFDL,RMDVL
CEPDR,CEPDR,URXR,SMDVR,RIAR,ASKR
ALA,ALA,RID,URXL,URXR,CEPDL
URXR,URXR,CEPDR,RID,URXL,SMDVR
,RMDR,RMEV,RIH,AVAR,AVER
,SMDVR,RIAR,SAAVR,CEPDR,URXR
,AVAL,RMDVL,RMDL,AFDL,AVEL
,SMDVL,RIAL,SAAVL,URXL,CEPDL
AVAL,AVAL,RMDVL,SAAVL,RIAL,SMDVL
,CEPVL,RIH,RMEV,RMDL,CEPVR
URXL,URXL,CEPDL,URXR,RID,ALA
CEPDL,CEPDL,SMDVL,URXL,RIAL,SAAVL
,RMDVR,AVAR,RMDR,CEPVR,OLQVR
,RIAR,SMDVR,SAAVR,CEPDR,RMDVR
,SAAVL,RIAL,SMDVL,RMDVL,AVAL
,CEPVL,RMEV,RIH,RMDL,SAADL
RMDVR,AVAR,SAAVR,RMDVR,RIAR,RMER
,RMEV,CEPVR,RMDR,OLQVR,RIH
,RMDVR,AVAR,BAGR,SAAVR,RMER
RMDVL,RMDVL,AVAL,SAAVL,RIAL,SMDVL
RID,RID,RMED,URXR,CEPDR,OLQDL
,CEPVR,CEPVL,RMEV,URAVR,OLQVR
,BAGR,OLQVR,URAVR,RIPR,URYVR
,CEPVL,OLQVL,BAGL,URAVL,URYVL
,RMER,RIPR,URYDR,URYVR,BAGR
,BAGL,OLQVL,RMEL,CEPVL,URBL
OLQDL,OLQDL,RMED,URYDL,IL1DL,OLQDR
,RMEL,BAGL,RIPL,OLQVL,URBL
OLQVR,OLQVR,URYVR,URAVR,BAGR,RIPR
OLQDR,OLQDR,URYDR,IL1DR,RMED,OLLR
,URAVL,CEPVL,OLQVL,URYVL,URAVR
OLQVL,OLQVL,BAGL,URYVL,URBL,RIPL
,URBR,OLLR,RIPR,URYVR,IL1R
,RIPL,URBL,URYDL,OLLL,RMEL
,URYDL,OLQDL,IL1DL,OLLL,RIPL
IL1VR,IL1VR,URYVR,URAVR,OLQVR,IL1VL
IL1DR,IL1DR,URYDR,IL1DL,OLLR,URADR
,OLLR,URBR,RIPR,IL1R,URYDR
,URYDR,IL1DR,OLLR,URADR,IL1R
,URYVL,OLQVL,IL1L,URBL,BAGL
,URBL,OLLL,URYVL,OLQVL,IL1L
,URYVR,IL1R,M3R,OLQVR,URBR
IL1DL,IL1DL,IL1DR,URADL,URYDL,OLQDL
,OLLL,URBL,URYDL,IL1L,IL2L
,URADL,URYDL,IL1DL,OLLL,OLQDL
,URADR,OLLR,URYDR,IL2R,IL1DR
IL1VL,IL1VL,URAVL,URYVL,IL2VL,IL1VR
,IL2VR,URYVR,M3R,IL1R,IL1VR
,IL2L,IL1L,OLLL,URBL,IL2DL
,IL2R,IL2DR,IL1R,OLLR,URADR
,IL2DL,IL1DL,I3,URADL,MI
M4,M4,I3,IL2DR,URADR,IL1DR
M3L,M3L,IL1L,NSML,URYVL,IL2L
,IL1L,IL2L,URYVL,OLLL,M3L
,I2R,NSMR,M3R,MCR,IL1R
,IL2DR,IL2R,URADR,I3,MI
,IL1R,I2R,IL2R,NSMR,M3R
M3R,M3R,NSMR,I2R,MCR,IL2VR
,IL2VL,I2L,NSML,IL1VL,M3L
I3,I3,MI,IL2DR,M4,IL2DL
MI,MI,I3,IL2DR,IL2DL,M4
,I2R,MCR,NSMR,I1R,M3R
,I2L,NSML,MCL,I1L,M3L
,I2L,MCL,I1L,MCR,NSML
,I2R,MCR,I1L,NSMR,MCL
I2L,I1L,MCL,I2L,NSML,MCR
I2R,I2R,MCR,NSMR,I1R,I1L
,I1L,I2L,NSML,MCL,I1R
,I1L,I1R,MI,I2L,I3
,I1R,I1L,I2L,MCR,MCL
