GT,Top1,Top2,Top3,Top4,Top5
AVAL,AVAL,AFDL,AWBL,RMDL,RIAL
AVEL,AVEL,RMDL,AFDL,AVAL,AWBL
AFDR,AFDR,AVAR,AVER,RMDR,ADFR
RMDDR,AVER,RMDDR,SAADR,SAADL,RMDR
RMDDL,AIBL,RMDDL,RMDL,AWCL,SIBDL
AIBR,AIBR,AVER,RMDR,AWCR,RMDDR
AUAR,AUAR,AWCR,ASHR,AIBR,AVDR
RIMR,RIBR,AVDR,AVBR,AIZR,RIMR
AVDR,AVDR,AINR,AVJR,AVBR,AIZR
AIZR,AIZR,FLPR,RICR,AVDR,ADER
AINR,AINR,AVDR,AVJR,FLPR,AVBR
AVJR,AVJR,AVDR,AINR,AVHR,AVBR
ASHR,ASHR,AWCR,AWBR,AIBR,RMDR
AWBR,AWBR,AFDR,AVAR,ADFR,ASGR
AWAR,AWAR,AFDR,AWBR,ASGR,ASHR
M1,M1,I4,RIVR,I6,M2R
FLPR,ADAR,AQR,ADER,FLPR,RMGR
DD1,DD1,AVG,VD2,DA1,DB1
ADER,ADAR,AQR,VB1,RMGR,ADER
I1R,I1R,I1L,I2R,MCR,MCL
,NSMR,MCR,I2R,MCL,I1R
I3,I3,MI,M4,IL2DL,IL2DR
I1L,I1L,I1R,I2L,MCL,NSML
,URBR,IL1R,RIPR,IL2R,URYVR
,SAAVR,AVAR,RMDVR,SMDVR,RMER
,SAADL,RMDL,SAADR,RIH,AVEL
RMED,RMED,RID,OLQDR,URYDL,OLQDL
RMEV,RMEV,RIH,SAADL,SAADR,RMDL
,BAGR,RMDVR,AVAR,URAVR,RIPR
,RMDDR,SAADR,SAADL,RMFR,RMDDL
,RMDDL,AUAL,AWCL,AIBL,SMDDL
,SMBDR,RMDDR,RMFR,RIMR,ASJR
,SMBDL,RMFL,SMBDR,RMFR,RMHL
,SMBDL,RMFL,SMBVL,RMFR,SMBDR
,SMBVL,SMBDL,SIAVL,RICL,RMFL
,SMBVR,SMBDR,SIAVR,RICR,RMFR
,SMBVL,SMBDL,SIAVL,SMBVR,SMBDR
,RICL,AIZL,RIML,AUAL,AVDL
,AVDL,FLPL,AINL,AIZL,M5
,AINL,AVDL,AVJL,AVBL,AVHL
,ASGL,AWBL,AVHL,ASIL,AWAL
,ASGR,AWBR,ADLR,AWAR,ASIR
,AVHR,AVJR,ASIR,ASGR,ASER
,RIVR,ASIR,ADLR,AVHR,I4
,I6,I4,AINL,M5,ASIL
,RIVL,AVHL,ASIL,I4,I6
,ADLR,ASKR,SMDVR,CEPDR,URXR
,ASER,AVJR,AVDR,AVHR,ASHR
,SAAVL,RIAL,SMDVL,CEPDL,AFDL
,RIAR,SMDVR,CEPDR,SAAVR,URXR
,RMFR,RMFL,SMBDL,SMBDR,SMBVL
,RICR,AIMR,FLPR,AIZR,AIAR
,RICR,FLPR,AIZR,ADER,ADAR
,AIMR,RIS,VB2,AIAR,SABVR
ASJR,ASJR,RIBR,AIZR,AUAR,RIMR
,SIAVL,SMBVL,VB2,SIAVR,SMBVR
,VB2,AVFL,AVFR,DB2,VB1
,ADAL,AVKL,VB2,AVFL,ADEL
,FLPL,VB2,ADAL,ADEL,DB2
,RMGL,ADAL,ADEL,FLPL,RIGL
,RIS,VB2,SABVL,SABVR,AIML
,SABD,DB1,VA1,AVG,RIGL
,RIGL,VB1,AVG,RIGR,VA1
,VB1,RIGL,VA1,DB2,VB2
,AVG,RMGR,RIFR,DB2,VA1
,AVG,VB1,RIGR,RIFR,RIGL
,VD1,DD1,RIGL,VD2,RIGR
,VD2,DD1,VD1,AS1,DA1
,VA2,VB3,DA1,AS1,VD2
,DA1,VA2,VB3,SABD,VD2
VD2,VB3,VD2,VA2,DA1,DD1
,DA1,VA2,VB3,DB1,VD2
,VB3,VD2,VA2,DA1,AS1
,SABD,AVG,DB1,AS1,VD1
M3L,M3L,NSML,MCL,IL2L,URYVL
,AVJL,AVHL,AVDL,ASEL,AWBL
,ADLL,ASKL,ASIL,ASGL,AVHL
,ASEL,AVDL,AVHL,AVBL,AWBL
