GT,Top1,Top2,Top3,Top4,Top5
AWBL,AVAL,AFDL,AWBL,AVEL,ADFL
RMDDR,RMDL,AVEL,AFDL,SIBDL,AIBL
CEPDR,CEPDR,ASKR,ALA,URXR,SMDVR
SAADL,SAADL,RIH,SAADR,RMEV,RMDL
ASKL,ASKL,ADLL,URXL,CEPDL,ADFL
AFDR,AFDR,RMDR,AVER,AWCR,AVAR
AFDL,AFDL,RMDL,AVEL,AVAL,SIBDL
SIBDR,AVER,RMDR,SIBDR,AFDR,AIBR
ASGR,AWBR,ASKR,ASGR,ADFR,ADLR
AWAL,AWAL,AWBL,AFDL,ASGL,ADFL
AVEL,AVEL,RMDL,AIBL,SIBDL,AFDL
RMFR,SAADR,SIBVR,RMDR,SAADL,RIH
HMC,CEPDL,ADLL,ASKL,ALA,URXL
AVHR,AWBR,ASGR,ASER,AVHR,AWAR
ADLR,ADLR,ASKR,ASIR,ASGR,AVHR
AWBR,AWAR,ASHR,AWBR,ASER,ASGR
RMDDL,RMDDL,RMDL,SIBDL,AIBL,SAADL
ADLL,ADLL,ASKL,ASIL,ASGL,RIVL
ASGL,AWBL,ASGL,AWAL,ASEL,AFDL
RIR,AIBR,ASHR,AVER,SIBDR,RIBR
ADFL,ASHL,AWCL,AWBL,SIBDL,AWAL
ASIR,ASIR,ASGR,AVHR,ASER,ADLR
SIBVL,SIBVL,SAADL,RMHL,RMFR,RMHR
M1,ALA,ADLL,RIVL,M1,I4
AWCL,AWCL,SIBDL,AIBL,RMDL,ASHL
AIBL,AIBL,AWCL,SIBDL,ASHL,AUAL
AWAR,ASER,ASHR,AVDR,AWCR,AWAR
SIBVR,RMDDR,RMHR,SMBDR,RMFR,SIBVR
AIBR,AUAR,AWCR,AIBR,RMDDR,ASHR
ASIL,ASGL,ASIL,RIVL,AVHL,AVJL
RIVR,M1,I4,RIVL,ADLL,RIVR
AINR,RIVR,ASIR,AINR,ASGR,AVHR
AVHL,AVHL,AVJL,ASGL,RIVL,ASEL
AVJR,AVJR,AVDR,AVHR,ASER,AINR
ASHL,ASHL,AWCL,RIBL,SIBDL,AVBL
ASEL,ASEL,AVJL,AVDL,AVHL,ASHL
RMFL,RMFL,SMBDL,RMFR,SMBDR,RMHL
AVBR,AVHR,AVJR,AINR,ASIR,RIVR
SMDDR,RMDDR,SMBDR,RMFR,AUAR,RMFL
AWCR,RIBR,AUAR,AWCR,ASJR,ASHR
AUAL,AUAL,AIZL,RIBL,AWCL,AVDL
AVJL,AVJL,RIVL,AINL,AVDL,AVBL
RIBL,RIBL,ASJL,AVBL,AIZL,AUAL
RIVL,RIVL,AVJL,AINL,I6,ASIL
RIBR,AUAR,ASJR,RIBR,AIZR,RICR
ASER,AVDR,AIZR,RIBR,AVJR,AINR
SMDDL,SMBDL,SMBVL,RMFL,RMFR,AIAL
AVBL,AIZL,AVBL,AVDL,RICL,AINL
AUAR,ASJR,AUAR,AIZR,RICR,RIBR
AVDL,AVDL,AINL,AVJL,AIZL,I6
ASJL,ASJL,RICL,AIZL,SMBVL,RIML
AVDR,FLPR,AINR,AIZR,AVDR,RICR
AIZL,AIZL,RICL,ADEL,FLPL,ASJL
RIMR,SMBVR,SMBDR,SIAVR,AIMR,AIAR
ASJR,AIZR,RICR,FLPR,ADER,ASJR
AINL,AINL,I6,M5,AVDL,FLPL
SIAVR,SMBVL,SIAVL,SIAVR,SMBDL,AIAL
M2R,AINR,FLPR,ADER,M2R,AIZR
SIAVL,SIAVL,SIAVR,SMBVL,AIAL,AIMR
I5,RICR,FLPR,AIZR,ADER,AQR
RICR,ADER,FLPR,ADAR,AQR,RICR
RIML,AIML,RIS,AIYL,SMBVL,SIAVL
FLPR,FLPR,AQR,ADAR,ADER,RMGR
AIAR,RIS,SABVR,AIMR,AIAR,SABVL
FLPL,FLPL,ADEL,M5,ADAL,I6
AVKR,AVKR,AIMR,SIAVR,VB2,RIS
RICL,ADAL,ADEL,RMGL,RICL,FLPL
SABVR,SABVL,SABVR,RIS,DB2,AQR
SMBVR,VB2,AVKL,AVFL,AVFR,DB2
AVL,SABVL,DB2,SABVR,RIS,VB2
AIYL,AVFL,RIFL,AVFR,DB2,VB2
ADEL,ADEL,ADAL,RMGL,VB1,RIGL
AIML,VB1,VB2,VA1,DB2,RIGL
RIFL,RIFR,VA1,AVFL,RIFL,VB1
RIS,AVG,DB1,SABD,DD1,VA1
VB2,RIGL,DB1,VB1,VA1,RIGR
AVKL,DD1,VD1,RIGL,VD2,AVG
VA1,DB1,DA1,SABD,DD1,AVG
RMGR,SABD,VD2,AVG,RMGR,AS1
AQR,VA2,DB1,DD1,AS1,RIGL
ADAL,VB3,VA2,AS1,RIGL,VD2
AVFR,VA2,AS1,VB3,VD2,DD1
