GT,Top1,Top2,Top3,Top4,Top5
SIBDL,AWCL,ASHL,SIBDL,RMDL,AIBL
SAAVR,AVAR,AFDR,AVER,RMDR,SAAVR
RMFL,SAADL,SIBDL,RMDL,SAADR,AVEL
AFDR,AFDR,AVAR,SAAVR,RIAR,AWBR
ADFR,ADFR,RIAR,SAAVR,SMDVR,AFDR
ASHL,AWAL,ASHL,AWCL,AWBL,AFDL
AWBL,AWBL,ASGL,AWAL,ASIL,ADFL
ASKL,ASKL,ADLL,CEPDL,URXL,SMDVL
AWBR,AVER,AVAR,RMDR,AFDR,AWBR
RMDR,RMDR,AVER,AWCR,AVAR,AIBR
ASEL,AWBL,ASEL,ASGL,AWAL,ADFL
ASIL,ADLL,ASKL,URXL,CEPDL,ASIL
ASGL,ASGL,ASIL,AWAL,AWBL,ADLL
AWCL,ASHL,AWCL,ASEL,AIBL,RIBL
AVER,AVER,AIBR,RMDR,AWCR,SIBDR
ASJL,AIBL,SIBDL,ASHL,AWCL,RIBL
ADLL,ASKL,ADLL,ASIL,ASGL,CEPDL
ADLR,ASKR,ADLR,SMDVR,ASGR,RIAR
RMHL,SIBDL,AIBL,RMDDL,AWCL,ASHL
RIR,RMDDL,SAADL,AIBL,SAADR,RMHL
RMDDL,RMDDL,AIBL,AWCL,AUAL,SIBDL
ASER,AWBR,AFDR,AVER,ASER,AWAR
AVHL,AVHL,ASGL,ASIL,ASEL,AWBL
ASGR,AWBR,AWAR,ASGR,ADFR,AFDR
AVBL,ASEL,AWAL,ASGL,ASHL,AVBL
AWCR,AWCR,ASHR,RMDR,AIBR,SIBDR
SIBVR,RMFR,RMHR,RMHL,RMFL,SIBVL
RIVL,RIVL,ASIL,ADLL,ASGL,AVHL
AVHR,AVHR,ASGR,ADLR,AWBR,RIVR
SAADR,RMDDR,SAADR,RMFR,RMHR,SMBDR
SIBDR,SIBDR,AWCR,AIBR,ASHR,AUAR
AWAR,AIBR,ASHR,AWCR,AWAR,ASER
RIBL,RIBL,AIBL,RMHL,AUAL,ASJL
AVJL,AVJL,AVDL,ASEL,AVBL,AVHL
AUAR,AIBR,RMDDR,AUAR,AWCR,ASHR
AVBR,AWAR,ASGR,ASER,AVHR,AWBR
RMHR,RMHL,RMFL,RMFR,SMBDL,RMHR
ASHR,ASHR,ASER,AWAR,AWCR,AWBR
RIVR,RIVR,ADLR,ASGR,AVHR,ASIR
AUAL,AUAL,ASJL,RIBL,AIZL,SMBDL
SMBVL,SMBDL,SMBVL,RMFL,ASJL,SIAVL
RMDDR,RMDDR,AUAR,RMFR,SMBDR,RMFL
AVDL,AVDL,AVJL,AINL,AVBL,ASIL
SMBDR,RMFR,RMFL,SMBDR,SMBDL,SMBVR
AINR,ASGR,AVHR,ASIR,RIVR,ADLR
RIMR,AUAR,AWCR,ASHR,AIBR,ASER
AIYR,ASJL,RIBL,SMBDL,RMHL,AUAL
AIZL,AIZL,AVDL,AINL,AVJL,AVBL
SMBDL,SMBDR,SMBDL,SMBVL,SMBVR,RMFL
AVJR,AVJR,AVHR,AINR,ASER,RIVR
RIBR,RIBR,AUAR,AVBR,ASHR,AVDR
AVDR,AVDR,AVJR,AVBR,AINR,ASER
RMFR,SMBDR,RMFL,SMBVR,SMBVL,SIAVL
AINL,AINL,AVDL,I6,AVJL,ASIL
SMBVR,SMBVR,SMBDR,SIAVR,RMFR,AIMR
SIADL,SIAVL,SMBVL,SMBDL,SMBVR,SIAVR
ASJR,ASJR,AUAR,RICR,SMBVR,AIZR
AVL,AIAR,SMBVR,AIMR,AIYR,AIAL
SMDDL,SMBVL,SIAVL,AIYL,AIAR,AIML
ASIR,AINR,AVJR,AVDR,AVBR,AVHR
AIZR,AIZR,RICR,FLPR,AUAR,AVDR
M2L,M2L,AIZL,RICL,ASJL,AVBL
M2R,M2R,AINR,AIZR,AVBR,AVJR
I4,I4,I6,M1,M5,ASIL
AIAR,SIAVR,AIAR,AIMR,SMBVR,AIYR
FLPL,FLPL,AINL,ADEL,RICL,AIZL
RICL,RICL,SIAVL,AIML,ADEL,AIYL
SMDDR,AIMR,AIAR,SIAVR,SMBVR,SABVR
FLPR,FLPR,RICR,AIZR,AINR,AVDR
M1,M1,RIVR,I4,AVHR,ASIR
I5,I5,RIS,SIAVL,AIML,AIYL
I6,I6,M5,AINL,ADEL,I4
RICR,RICR,FLPR,AIZR,ADER,ADAR
RIS,AIMR,RIS,AIAR,SABVR,VB2
SABVR,SABVL,SABVR,RIS,VB2,AIYL
AQR,AQR,FLPR,ADER,RICR,ADAR
SABVL,SABVR,SABVL,RIS,AIMR,VB2
SIAVL,VB2,SABVL,RIS,AIML,AVFR
RIML,AIML,VB2,SABVL,RIS,DB2
SIAVR,AVFR,VB2,SABVR,RIS,SABVL
ADER,ADER,AQR,ADAR,FLPR,RICR
AIAL,SABVL,VB2,RIFL,AVFL,DB2
M5,M5,RMGL,ADEL,I6,ADAL
ADEL,ADEL,RMGL,ADAL,FLPL,AVKL
AVFL,AVFL,RIFL,VB2,RIFR,VA1
ADAR,ADAR,RMGR,AQR,ADER,FLPR
AIML,RMGL,VB1,VA1,RIGL,ADEL
ADAL,RMGL,ADEL,ADAL,RIGL,VB1
RMGR,RMGR,ADAR,AQR,RIFR,ADER
VB2,RIFR,VA1,DB2,VB2,AQR
DB2,VA1,RIFR,VB1,DB2,RIFL
AIYL,RMGL,RIGL,VB1,AS1,VD1
RMGL,ADAL,RIGL,AS1,ADEL,VB1
AVKL,RIGL,VD1,VB1,RMGL,DD1
AVFR,RIFR,VB1,VA1,RIGL,VD1
RIFL,RIFR,AVG,RIGL,VD1,VB1
RIFR,AVG,SABD,RIGL,DB1,VD1
VB1,DD1,AVG,SABD,RIGL,AS1
,SABD,AVG,AS1,DB1,DD1
RIGL,AS1,DD1,DA1,SABD,AVG
,SABD,DA1,AS1,AVG,VD2
AVG,DA1,AS1,SABD,VD2,DD1
AVKR,VD2,AVG,DD1,SABD,DA1
DD1,VB3,VD2,DA1,VA2,DD1
SABD,VB3,DA1,AS1,VA2,VD2
AIMR,VB3,SABD,DA1,AVG,VD2
DB1,VB3,VA2,DA1,VD2,AS1
VD1,VD2,VB3,VA2,DA1,DD1
