GT,Top1,Top2,Top3,Top4,Top5
SIAVL,SIAVL,RICL,SMBVL,SIAVR,AIYL
SMBDR,AIMR,SMBVR,SIAVR,AIAR,RIS
AIYL,AIAR,RIS,SABVR,AIYR,AIMR
RICR,RICR,FLPR,ADER,ADAR,AIZR
AIML,AIML,VB2,RIS,AIYL,SABVL
M2R,M2R,I4,ADER,FLPR,I6
M2L,ADEL,RICL,FLPL,ADAL,AIZL
SABVL,SABVR,SABVL,RIS,VB2,AQR
FLPR,FLPR,AQR,ADAR,ADER,RMGR
I4,I6,M5,I4,M2L,ADEL
ADER,ADER,ADAR,FLPR,AQR,RMGR
I5,AQR,ADAR,RMGR,AVFR,SABVL
AIMR,VB2,RIS,DB2,SABVR,SABVL
FLPL,FLPL,ADEL,ADAL,M5,AINL
M1,M1,I4,I6,M5,M2R
I6,M5,ADEL,FLPL,ADAL,I6
ADEL,ADEL,ADAL,FLPL,RMGL,M5
M5,ADAL,M5,RMGL,ADEL,FLPL
VA1,VA1,VB1,DB2,RIFR,RMGR
AVFR,VB1,DB2,AVFL,VA1,AVFR
ADAL,ADAL,RMGL,ADEL,RIGL,VB1
RIS,DB2,VA1,VB1,RIFR,RIFL
RIFL,RIFR,VB1,RIGL,VA1,RIFL
AQR,SABD,RMGR,AQR,AVG,ADAR
SABVR,AVG,VA1,SABD,DB1,VB1
VB2,RIGL,VB1,RIGR,DB1,DD1
AVKL,VD1,DD1,RIGL,VD2,AVG
AVKR,VD2,VD1,DD1,AVG,RIGL
AVFL,DD1,RIGL,AS1,VD1,DB1
RMGL,RMGL,AS1,RIGL,ADAL,DD1
RIGL,RIGL,AS1,DD1,RIGR,DA1
DB2,DB1,DA1,VA2,VD2,DD1
RIFR,DA1,VD2,AS1,SABD,VA2
ADAR,ADAR,AVG,SABD,DA1,VD2
RMGR,SABD,DA1,VD2,AVG,RMGR
VB1,VA2,VB3,DA1,AS1,VD2
,VB3,VA2,DA1,AS1,VD2
