GT,Top1,Top2,Top3,Top4,Top5
RIMR,RMDR,AVER,AIBR,SIBDR,AWCR
RMDL,RMDL,AVEL,SIBDL,AVAL,AFDL
AWBR,AWBR,ASGR,AWAR,ADFR,AFDR
SAADR,SAADR,SAADL,RIH,RMDR,AVER
SMDVL,SMDVL,CEPDL,RIAL,URXL,ASKL
RIBR,AWCR,ASHR,AIBR,SIBDR,RMDR
RIVR,URXR,ASKR,CEPDR,ALA,ADLR
AVEL,AVEL,RMDL,AFDL,AVAL,SIBDL
AFDL,AFDL,AVEL,AWBL,AVAL,RIAL
AWAR,ASGR,AWAR,ADLR,ASKR,AWBR
AIBR,AIBR,AVER,ASHR,AWCR,RMDR
RMFR,SAADR,SAADL,SIBVR,RIH,RMDDR
ADFL,ADFL,RIAL,SMDVL,AWBL,AWAL
ADLR,ADLR,ASKR,ASIR,ASGR,CEPDR
ASKL,ASKL,ADLL,URXL,CEPDL,SMDVL
ASHR,ASHR,AWAR,ASER,AWCR,AIBR
SIBDL,SIBDL,AVEL,RMDL,AWCL,AIBL
RMDDR,AIBR,RMDDR,AWCR,SIBDR,RMDR
RIH,SIBVL,RMDDL,SAADL,SAADR,SMDDL
SAADL,SAADL,RMDDL,SAADR,SIBVL,RMFL
AWBL,AWBL,ASGL,SMDVL,AWAL,ASKL
AWCR,AWCR,ASHR,ASER,RIBR,AUAR
ASER,ASER,AVHR,ASGR,AVJR,AWAR
AWAL,AWAL,AWBL,ASGL,ADFL,AVEL
AVKR,RIBR,AIBR,ASHR,AWCR,ASER
SIAVR,RMDDR,SMBDR,RMFR,RMHR,RMFL
ASHL,ASHL,AWCL,AWBL,AIBL,AWAL
ADLL,ADLL,ASKL,ASIL,ASGL,AWAL
,RMFR,SMBDR,RMDDR,RMFL,SMBDL
ASGR,ASIR,RIVR,AVHR,ADLR,ASGR
AIBL,AIBL,AWCL,ASHL,RMDDL,SIBDL
AVKL,RIBR,RMDDR,SMBDR,RMHR,AIBR
SIBVL,RMDDL,SMBDL,SIBVL,RMHL,RMFL
ASGL,ASGL,AWBL,ASIL,AWAL,AVHL
AWCL,AWCL,ASHL,RMDDL,RIBL,AIBL
RMHR,ASJR,SMBDR,RMHR,RIBR,RMFR
RMDDL,SMBDL,RMFL,RMDDL,RMFR,RMHL
AVHR,AVJR,AVHR,RIVR,AINR,ASER
AVDR,AVDR,AVJR,AINR,ASER,AVBR
ASEL,ASEL,AVJL,AWBL,AVHL,ASHL
AVHL,AVHL,AVJL,ASGL,RIVL,ASIL
ASIL,ASIL,ASGL,AVHL,ADLL,RIVL
RIBL,RIBL,AVBL,ASHL,ASEL,AINL
AUAR,AUAR,ASJR,AIZR,RIBR,RIMR
SMBDR,SMBDR,SMBVR,SMBDL,RMFR,RMFL
RMHL,RMHL,RMHR,SMBDL,SMBDR,RMFL
RMFL,SMBDL,RMFL,SMBVL,RMFR,SMBDR
AVDL,AVDL,AVBL,AVJL,AINL,ASHL
AUAL,AUAL,AIZL,RIML,RIBL,SMBDL
AVBR,AVJR,RIVR,AINR,AVHR,ASIR
AVJL,AVJL,AINL,AVHL,AVDL,ASEL
RIVL,RIVL,AVHL,AVJL,ASIL,AINL
ASIR,AINR,AVJR,AVDR,AIZR,FLPR
AVJR,AIZR,AVJR,AINR,AVDR,FLPR
ASJL,ASJL,AIZL,RIBL,AVBL,M2L
ASJR,ASJR,AIAR,SMBVR,SMBDR,AIYR
AIMR,RICR,AIMR,SMBVR,AIZR,ASJR
AVBL,AVBL,AINL,AIZL,RIBL,AVJL
SMBDL,SMBDL,SMBVL,SIAVL,RMFL,SMBVR
SMBVR,SMBVR,AIAR,SIAVR,SMBDR,SMBVL
M2R,M2R,AIZR,AINR,FLPR,RICR
I4,I4,I6,M1,M2R,RIVR
RICL,AIZL,RICL,FLPL,RIML,M2L
AVL,AIAR,AIYR,SMBVR,SIAVL,SMBVL
M2L,AINL,M2L,AIZL,I6,AVBL
AINR,FLPR,AINR,ADER,AIZR,ADAR
SIADL,SIAVL,SMBVL,AIAL,AIAR,RICL
AIZL,AIZL,RICL,AINL,FLPL,AVJL
AIYR,AIMR,RIS,SABVR,AIAR,AIYR
SMBVL,SMBVL,SIAVL,AIML,AIAL,AIYL
RICR,AIML,RICL,ADEL,FLPL,AIZL
I6,I6,AINL,M5,AVJL,RIVL
SIAVL,SIAVR,VB2,AIML,AIMR,RIS
M1,M1,RIVR,AINR,ADER,FLPR
I5,I5,ADER,RICR,ADAR,AQR
SMDDL,SABVL,SABVR,RIS,VB2,AIML
AIAR,AIML,VB2,SABVL,AVFL,AIYL
SABVR,SABVR,SABVL,VB2,RIS,AVFR
VB2,VB2,AIML,DB2,SABVL,AVFL
AIZR,ADEL,ADAL,RMGL,AVKL,VB2
AINL,FLPL,ADEL,ADAL,RMGL,RICL
ADER,ADAR,ADER,AQR,RMGR,FLPR
AIAL,AVFR,VB2,DB2,SABVR,SABVL
RIML,DB2,VB1,VB2,VA1,RIFL
RIS,VB2,VB1,AIML,RIGL,DB2
RIFR,AVFR,RIFR,AVFL,DB2,RIFL
VA1,RIFR,VA1,VB1,DB2,VB2
M5,M5,I6,AINL,ADEL,ADAL
FLPR,AQR,ADAR,RMGR,RIFR,AVG
FLPL,ADAL,RMGL,ADEL,FLPL,AVKL
SABVL,VB1,VA1,RIFL,RIFR,DB2
RIFL,AVFL,VB1,RIFL,VA1,RIGL
ADAR,RMGR,ADAR,AVG,AQR,RIFR
AQR,SABD,AVG,DB1,DD1,AS1
AIYL,DB1,VB1,DA1,DD1,RIGL
ADEL,ADAL,RMGL,ADEL,RIGL,VB1
AIML,RIGL,RIGR,DB1,DD1,VB1
RMGR,VD2,AVG,DD1,SABD,DB1
ADAL,RIGL,RMGL,VB1,RIGR,DD1
AVFR,VD2,DD1,AVG,DB1,AS1
RMGL,AS1,RMGL,DD1,RIGL,AVG
VB1,VB3,VA2,VD2,DD1,DA1
RIGL,VB3,VA2,VD2,RIGR,DA1
DB2,VA2,VB3,VD2,AS1,DD1
