GT,Top1,Top2,Top3,Top4,Top5
,ASGL,AVHL,ASEL,ASIL,AWAL
,RIVL,AVHL,AVJL,ASIL,ASEL
,AVJL,ASEL,AVHL,RIVL,AINL
,ADLR,ASKR,ASIR,ASGR,RIVR
,AWBL,AFDL,ASGL,ASEL,ADFL
,SMDVL,RIAL,ASKL,CEPDL,ADFL
,AIBL,AVER,SAADL,SAADR,AIBR
,SMBVL,SIAVL,RICL,SMBDL,SMBVR
,AIAR,SMBVR,AIYR,AIAL,SIAVR
,VB2,AIMR,AIML,RIS,AIAL
,AIMR,RIS,VB2,AIML,AIAR
,RIVR,AVHR,ASIR,AVJR,M1
,ADER,AQR,RIS,ADAR,RICR
,M1,ADAR,RMGR,M5,ADER
,ADAR,AQR,VB2,RMGR,ADER
,VB2,DB2,SABVL,AVFL,RIS
,VB2,DB2,AVFR,AVFL,VB1
,ADAL,AVKL,RMGL,ADEL,FLPL
,RMGR,AQR,ADAR,DB2,RIFR
,VA1,DB2,RIFL,VB1,RMGL
,VD1,RIGL,VB1,AVKL,RIGR
,VB1,VA1,VB2,DB2,RIGL
,VB2,DB2,VB1,VA1,RIFL
,AVKL,VD1,RIGL,VB1,AVFL
,RIFR,VA1,AVG,SABD,DB1
,DD1,AVG,RIGL,RIGR,VD1
,AVG,DD1,DB1,RIGR,SABD
,AS1,SABD,AVG,DB1,DD1
,SABD,DB1,AS1,AVG,DA1
,VB3,DD1,AS1,VD2,DA1
,VD2,VB3,DD1,AVG,SABD
,VD2,DB1,VB3,VA2,AS1
,VA2,VD2,DA1,AS1,VB3
,VA2,DA1,VB3,VD2,AS1
,RIGL,DD1,VD1,RIGR,RMGL
,I2L,NSML,MCL,I1L,MCR
,SMBDL,RMFL,RMFR,SAADL,SMBDR
,ASHL,AWCL,ASEL,AWAL,AIBL
