GT,Top1,Top2,Top3,Top4,Top5
ADLR,ADLR,ASKR,ASGR,ASIR,ADFR
AWBL,AWBL,ASGL,AFDL,ADFL,AVAL
SAADR,SAADL,SAADR,RMDDR,RIH,RMEV
AWCL,AWCL,RMDL,ASHL,SIBDL,AIBL
ASGR,ASGR,AWBR,AWAR,ASER,ASHR
ASGL,ASGL,ADLL,ASKL,AWBL,ASIL
HMC,CEPDR,URXR,ADLR,ASKR,ALA
SIBVR,SAADR,SAADL,SIBVR,RMDDR,RMFR
AIBR,AIBR,RMDDR,RMDR,AVER,SIBDR
ASER,ASHR,ASER,AWCR,AWBR,AWAR
ASKL,ASKL,ADLL,ASIL,RIVL,ASGL
ASEL,ASEL,AWBL,ASHL,AFDL,AWCL
AIBL,AIBL,AWCL,ASHL,AVEL,SIBDL
ASIL,ASEL,ASGL,AWAL,ASHL,AWBL
ASIR,ASIR,AVHR,ASGR,ADLR,AVJR
RIBL,ASHL,ASEL,AWCL,RIBL,AUAL
AVHL,AVHL,ASGL,ASEL,AWBL,RIVL
ADLL,ADLL,ASIL,RIVL,ASGL,ASKL
AVHR,ASER,AVHR,AVJR,ASGR,AVDR
AUAL,AUAL,RMDDL,AWCL,AIBL,SIBDL
SIBVL,RMFR,RMDDR,RMHR,SMBDR,RMFL
SMDDR,RMDDL,SMBDL,SMDDL,RMHL,RMFL
ASJR,RMDDR,RMHR,ASJR,RIBR,AWCR
AVDR,AVDR,ASER,ASHR,AVJR,AVBR
AVDL,AVDL,ASEL,AVJL,AVBL,ASHL
AVJL,AVJL,RIVL,AVHL,AVDL,ASEL
AUAR,AUAR,AWCR,RIBR,RMDDR,ASJR
RIR,RMHR,RMFR,SMBDR,RMHL,SMBDL
SMDDL,SMBDL,RMDDL,RMHL,RMFL,AUAL
RIVL,ASIL,RIVL,ASGL,AVHL,AVJL
RIVR,RIVR,AVJR,AVHR,ASIR,ASGR
AVL,RMHL,RMHR,SMBDR,SMBDL,ASJR
RIBR,RIBR,ASJR,AVDR,AUAR,AVBR
RIML,RIBL,AUAL,ASJL,AIZL,ASEL
AVBL,ASJL,AUAL,RIBL,AIZL,RIML
AINL,AINL,AVDL,AVJL,ASEL,AVBL
SIADR,SMBDR,SMBVR,RMFR,SIAVR,SMBDL
M2R,AVJR,M2R,AINR,AVBR,AVDR
RMHL,SMBDL,RMFL,SMBVL,RMFR,SMBDR
M2L,AVBL,M2L,AIZL,RIBL,AVJL
RIMR,ASJR,RICR,RIBR,AIZR,AUAR
SMDVR,RIVL,I4,ASIL,ADLL,M1
AINR,AINR,AVDR,AVJR,FLPR,AVBR
I4,I4,RIVL,M1,RIVR,I6
AVJR,AIZR,RICR,AVDR,FLPR,AVJR
RMFL,SMBVR,RMFL,SMBDR,SMBVL,SMBDL
RMHR,AIAR,SMBVR,SIAVR,SMBDR,SIAVL
I5,ASJL,RICL,M2L,I5,AIZL
RMFR,SMBVR,SMBVL,SMBDR,SIAVR,SIAVL
SAADL,SIAVL,SMBVL,RICL,SMBVR,SMBDL
M1,M1,AINR,RIVR,AVJR,AVHR
I6,I6,I4,RIVL,M5,AINL
AIZR,FLPR,RICR,ADER,AIZR,ADAR
SMBDL,SMBVR,SIAVR,SMBVL,AIAR,I5
SMBDR,SIAVR,SMBVR,AIAR,AIMR,AIYR
AIZL,FLPL,RICL,AIZL,ADEL,ADAL
SMBVL,SMBVL,RICL,SMBVR,SIAVL,I5
SMBVR,AIMR,SMBVR,SIAVR,AIAR,RICR
RMDDL,AIML,VB2,ADEL,FLPL,RICL
SIAVL,AVFL,VB2,AIML,RIS,RICL
SABVR,RIS,SABVL,VB2,SABVR,AIML
RIS,VB2,RIS,SABVR,SABVL,AIMR
,SABVR,SABVL,VB2,AVFR,AVFL
RICL,ADEL,ADAL,FLPL,RICL,RMGL
M5,M5,I6,ADEL,I4,FLPL
AIAL,VB2,SABVL,AIML,RIS,DB2
AIYR,SABVR,AQR,SABVL,RIS,DB2
RICR,ADAR,RMGR,ADER,AQR,FLPR
AVFR,SABVR,AVFR,SABVL,RIFL,AVFL
FLPR,ADAR,RMGR,ADER,AQR,FLPR
FLPL,ADAL,FLPL,RMGL,ADEL,AVKL
AIMR,DB2,VB1,SABVR,RIFR,VA1
VB2,VB1,VB2,ADAL,AIML,ADEL
AIAR,DB2,VA1,RIFL,RIFR,VB1
DB2,RIFL,VB1,VA1,DB2,AVFL
ADER,RMGR,ADAR,AQR,ADER,RIFR
,RIFR,VA1,DB2,RIFL,VB1
ADEL,RMGL,ADAL,ADEL,VB1,RIGL
VA1,VA1,VB1,RIGL,RIFL,VD1
SABVL,VB1,RIGL,VA1,VD1,SABD
RIFR,RIGL,VD1,VB1,AVG,RIGR
ADAL,RIGL,RIGR,RMGL,VB1,ADAL
AVFL,RIGL,VD1,DD1,DB1,AVG
DB1,AVG,SABD,DB1,DD1,DA1
RIFL,DD1,AS1,RIGL,SABD,AVG
AIML,RIGL,RIGR,DD1,AVG,VB1
VB1,DB1,DD1,RIGL,SABD,AVG
AQR,AVG,SABD,DA1,VD2,DD1
RMGL,AS1,DD1,RMGL,DA1,RIGL
AIYL,AS1,DA1,DD1,SABD,DB1
RIGL,DD1,DA1,AS1,VB3,VD2
ADAR,SABD,DA1,VD2,AVG,VB3
AVKL,VB3,VD2,DA1,DD1,AS1
AVG,VB3,AS1,DA1,VA2,VD2
VD1,VB3,DA1,VD2,SABD,VA2
RMGR,VB3,DA1,VD2,VA2,SABD
,VA2,AS1,VD2,DA1,VB3
