GT,Top1,Top2,Top3,Top4,Top5
,RIGL,RIGR,VB1,AVG,VA1
,ADAR,RMGR,AVG,RIGR,RIFR
,RIGR,RIGL,DB1,AVG,DD1
,AVG,DD1,VD1,DB1,RIGL
,SABD,DB1,DA1,AVG,DD1
,DA1,SABD,AS1,VA2,DB1
,RIGL,AS1,RIGR,DD1,DA1
,VA2,DA1,AS1,VB3,SABD
,VA1,VB1,ADAL,VB2,RMGL
,ADER,FLPR,ADAR,RICR,AQR
,RICL,SIAVL,SMBVL,SIAVR,AIML
,AVJL,RIVL,AVHL,ASIL,ASGL
,RIAR,SMDVR,CEPDR,URXR,SAAVR
,ASEL,AVHL,AVJL,AWBL,ASHL
,ASKR,ASKL,CEPDR,RID,URXR
