GT,Top1,Top2,Top3,Top4,Top5
,ADLR,ASKR,ASGR,CEPDR,RIVR
,AFDL,RMDL,AVEL,SIBDL,RIAL
,SIBVL,SAADL,SIBVR,RMHR,SAADR
,SIBDL,RMDL,AWCL,AIBL,AVEL
,ASER,AWBR,ASHR,AVJR,ASGR
AIZR,ASHR,AIBR,AWCR,RIBR,AUAR
,SIBVL,RMDDL,SIBDL,SAADL,SMDDL
AFDL,AWBL,RIAL,AFDL,ADFL,AWAL
AVEL,AVEL,AIBL,RMDL,AFDL,AWBL
,ASIR,ASGR,RIVR,ADLR,AVJR
,ASKL,ADLL,RIAL,SMDVL,CEPDL
AVHR,AVHR,AVJR,RIVR,ASGR,ASER
,RMFL,RMFR,SMBDL,SMBDR,RMDDR
SMBDR,SMBDR,SMBDL,RMFR,RMDDR,RMFL
,ASHL,AWCL,ASEL,AWBL,AWAL
RMDDL,RMDDL,SMBDL,AUAL,SMDDL,RMFL
,ASGL,AWAL,AVBL,ASEL,ASIL
,AVDR,AVJR,AINR,AVBR,RIBR
,RIBR,AVBR,M2R,AVJR,AVDR
,ADLL,ASKL,ASGL,ASIL,ADFL
,AWCL,ASHL,AUAL,ASEL,RIBL
,SMBDR,SMBVR,RMFR,AUAR,AIAR
,SMBVR,RMFR,SMBDR,SMBDL,RMFL
,RIVR,AVJR,AINR,AVDR,ASIR
,ASJR,AIZR,RICR,AUAR,RIBR
,RICR,AUAR,AIMR,ASJR,SIAVR
AVDR,AVDR,AINR,AVJR,AIZR,FLPR
,AINR,AVJR,AVDR,FLPR,RIVR
,AIYR,SMBVR,SMBVL,SMBDR,SMBDL
,ASEL,AVHL,AVJL,AVBL,AVDL
M1,M1,RIVR,AVJR,ASIR,I4
,RIVL,ASIL,I4,ADLL,AVHL
AVJR,AVJR,AINR,FLPR,AIZR,AVDR
,AIZR,RICR,FLPR,ADER,ASJR
,AIAL,SMBVL,SIAVL,AIAR,SMBVR
,ASIL,RIVL,AVHL,ADLL,ASGL
,AIAR,SABVR,AIMR,SIAVR,SMBVR
,SMBVL,SIAVL,ASJL,AIAR,AIAL
,AIZL,ASJL,RICL,AUAL,AVDL
AINR,FLPR,AINR,ADER,AQR,ADAR
ADER,FLPR,AQR,ADER,ADAR,RMGR
,RIS,AIML,SABVR,SABVL,AIYL
AVDL,AINL,AVJL,AVDL,AIZL,I6
,I6,AINL,M5,AVJL,AVDL
,FLPL,AIZL,RICL,ADEL,AINL
,AIML,VB2,SABVL,RIS,SABVR
ADAR,ADAR,ADER,RMGR,AQR,FLPR
FLPR,AQR,RMGR,ADAR,DB2,FLPR
,M5,I6,AINL,ADEL,FLPL
,ADAL,ADEL,RMGL,FLPL,RICL
,VB2,AVFR,DB2,AVFL,SABVL
,RIFL,AVFL,VB2,RIFR,DB2
,DB2,VA1,VB1,VB2,AVFL
,VB1,VA1,AVG,RIGL,DB1
,SABD,AS1,AVG,DB1,DD1
AQR,DB1,DA1,RMGR,SABD,VA2
