GT,Top1,Top2,Top3,Top4,Top5
AVJL,AVJL,AVDL,ASEL,AVBL,ASIL
AVDR,AVDR,AVJR,RIBR,AVBR,ASER
RIVL,RIVL,ADLL,ASIL,ASKL,ASGL
AVDL,AVDL,ASEL,AVJL,AVBL,AINL
AVJR,AVJR,AVDR,AINR,AVHR,RIVR
,SMBDR,SMBDL,RMFR,RMFL,RMDDR
,AVDR,RIBR,AIZR,AUAR,AVJR
,AUAR,ASJR,SMBDR,SMBVR,RIMR
,SMBVL,SMBDL,RMFL,SIAVL,SMBVR
,SMBVL,SIAVL,SMBVR,RMFL,SMBDL
,RIML,SMBVL,SIAVL,ASJL,SMBDL
,AIZL,AVDL,RICL,AVJL,AINL
,RICR,AIZR,FLPR,ASJR,RIMR
,SMBVL,AIAR,SIAVL,AIYR,SMBVR
,M2L,AVBL,AIZL,AINL,AVJL
,AINL,AVDL,AVJL,AIZL,AVBL
,RICR,AIZR,ASJR,AIAR,SMBVR
,AINR,AVJR,AVDR,RIVR,AVHR
,M2R,AVJR,AINR,AIZR,AVDR
,SMBVR,SIAVR,AIAR,AIMR,AIYR
FLPR,FLPR,AVDR,AIZR,AINR,RICR
,I4,M1,I6,RIVR,M2R
,AIZR,FLPR,RICR,AVDR,ADER
FLPL,RICL,FLPL,AIZL,AVDL,AINL
,AIAR,AIAL,SIAVL,RIS,SMBVL
,I5,RICR,FLPR,AQR,AIZR
M1,M1,RIVR,I4,ASIR,AINR
,AIML,SIAVL,RICL,SMBVL,AIYL
I6,I6,M5,AINL,I4,AVJL
,RIS,SABVR,AIAR,AIMR,VB2
,RICL,FLPL,ADEL,AIZL,ADAL
,AIMR,RIS,SABVR,AIAR,AQR
,FLPL,AIML,RICL,VB2,ADEL
,AIML,VB2,RIS,SABVL,SABVR
ADEL,FLPL,ADEL,ADAL,RICL,RMGL
,AIML,VB2,SABVL,DB2,RIS
ADER,ADER,FLPR,ADAR,AQR,RMGR
,VB2,SABVR,AVFR,SABVL,DB2
,ADAL,VB2,ADEL,AIML,VB1
M5,M5,I6,ADAL,ADEL,RMGL
,SABVL,DB2,VB2,AVFL,RIFL
,ADAL,RMGL,AVKL,VB1,ADEL
,DB2,VB2,VB1,RIFR,VA1
ADAL,ADEL,ADAL,RMGL,FLPL,AVKL
AQR,AQR,ADAR,RMGR,ADER,FLPR
,VA1,VB1,DB2,VB2,AVFL
,DB2,VB1,RIFL,AVFL,RIFR
,RIFR,VB1,DB2,VA1,RIFL
RMGL,ADAL,RMGL,ADEL,FLPL,AVKL
,RMGL,VB1,RIGL,VA1,VD1
ADAR,ADAR,RMGR,AQR,RIFR,SABD
,RIGL,RIGR,VB1,VA1,DB1
,VD1,VB1,RIGL,DD1,AVG
,SABD,DA1,AVG,DB1,DD1
,RIGL,VB1,RIGR,DD1,DB1
,RIGR,RIGL,DB1,DD1,VB1
,AVG,DD1,SABD,DB1,VD2
,DB1,SABD,DD1,RIGL,AS1
,SABD,DA1,DD1,DB1,AS1
,AS1,VD2,SABD,DD1,DB1
,AS1,DA1,SABD,VD2,VA2
,VA2,VD2,DA1,AS1,DD1
,VA2,VD2,DD1,DA1,AS1
,VA2,VD2,DA1,VB3,AS1
,VA2,VB3,VD2,DA1,AS1
,VB3,VA2,VD2,DA1,AS1
