GT,Top1,Top2,Top3,Top4,Top5
OLQDL,OLQDL,URYDL,IL1DL,RMED,OLQDR
OLLR,RMER,URBR,OLLR,URYDR,RIPR
OLQVR,OLQVR,BAGR,RMER,CEPVR,URBR
RMEL,RMEL,BAGL,RIPL,URBL,URYDL
OLQVL,OLQVL,BAGL,URYVL,RMEL,RIPL
BAGL,BAGL,RMEL,OLQVL,RIPL,URBL
RMER,RMER,BAGR,RIPR,RMDVR,OLQVR
CEPVR,CEPVR,BAGR,OLQVR,RMEV,URAVR
RMED,RMED,RID,OLQDR,OLQDL,URXL
CEPVL,CEPVL,CEPVR,RMEV,RMDL,RIH
RMDVL,RMDVL,AVAL,SAAVL,RIAL,RMEL
SAAVR,SAAVR,RMDVR,RMER,AVAR,RIAR
RID,RID,URXL,URXR,CEPDL,CEPDR
RMDVR,RMDVR,AVAR,SAAVR,RMER,AFDR
RIH,CEPVR,RMEV,RIH,RMDR,AVER
RIAR,RIAR,CEPDR,URXR,SMDVR,SAAVR
SAAVL,SAAVL,RIAL,SMDVL,AVAL,CEPDL
AVAL,AVAL,RMDVL,SAAVL,RIAL,SMDVL
RIAL,RIAL,SAAVL,SMDVL,AVAL,AFDL
URXR,URXR,CEPDR,URXL,ASKR,RID
AVAR,AVAR,RMDVR,AFDR,AVER,RMDR
SMDVR,SMDVR,RIAR,CEPDR,SAAVR,ASKR
AVEL,AVAL,AVEL,RMDL,AFDL,SAAVL
SMDVL,SMDVL,CEPDL,RIAL,SAAVL,ASKL
ADFR,ADFR,AFDR,RIAR,AVAR,RMDVR
CEPDR,URXR,CEPDR,ALA,ASKR,URXL
ALA,ALA,URXR,URXL,CEPDL,CEPDR
AFDL,AFDL,AVAL,AWBL,RIAL,AVEL
SIBVL,RMEV,RIH,SIBDL,SAADL,SAADR
ASKR,CEPDR,ASKR,URXR,RIAR,SMDVR
AFDR,AFDR,AWBR,AVAR,RIAR,ADFR
URXL,URXL,CEPDL,ASKL,SMDVL,ALA
ASKL,ASKL,CEPDL,SMDVL,URXL,RIAL
RMDL,RMDL,AVEL,AFDL,AVAL,SIBDL
ADLR,ASKR,RIAR,CEPDR,SMDVR,URXR
AVER,AVER,AVAR,RMDR,AFDR,AIBR
RMDR,RMDR,AVER,AVAR,AWCR,AFDR
ADFL,ADFL,SMDVL,AWBL,RIAL,ASKL
RMEV,RIH,RMEV,SAADL,SAADR,SIBVR
ASGR,ASGR,ADFR,AWAR,AWBR,RIAR
ADLL,ASKL,ADLL,SMDVL,ASGL,RIAL
AWAL,AWAL,AFDL,AVEL,AWBL,AVAL
RIR,AVEL,SIBDL,SAADL,SAADR,RMEV
AWBL,AWBL,AFDL,ASEL,AWCL,ASGL
AIBL,SIBDL,AWCL,AVEL,AFDL,RMDL
AWBR,AWBR,AWCR,AFDR,ASER,ASHR
CEPDL,CEPDL,ASKL,ADLL,URXL,SMDVL
ASIR,ADLR,ASKR,CEPDR,URXR,ASGR
AVBR,AWAR,ASGR,ADFR,AWBR,ASER
ASGL,ASGL,AWBL,AWAL,AVHL,ASIL
AWAR,AIBR,AWAR,ASHR,AWCR,AVER
SIBDL,SIBDL,ASHL,AWCL,AIBL,AFDL
ASIL,ADLL,ASKL,ASGL,ASIL,AWAL
SMDDL,SIBDL,AIBL,RMDDL,SAADL,AWCL
SAADL,SAADL,SAADR,RMFR,RMDDL,RMHL
AWCL,ASHL,AWCL,ASEL,SIBDL,AUAL
SIBDR,AWCR,ASHR,SIBDR,AIBR,AUAR
SAADR,SAADR,SAADL,AIBR,RMDDR,RIR
ASER,ASER,AWBR,ASGR,ASHR,AFDR
RIBR,AVHR,ASGR,ASER,AWBR,AVJR
AVHR,AVHR,ASGR,ADLR,RIVR,ASKR
RIBL,ASHL,AIBL,ASEL,AWCL,AWAL
SIBVR,AIBL,RMHL,RMDDL,SIBDL,RMHR
SMDDR,RMDDR,RMDDL,RMFR,SMDDL,RMFL
RIVR,RIVR,ADLR,ASIR,ASGR,AVHR
AWCR,ASHR,AWCR,ASER,AVDR,AWBR
ASHR,ASHR,ASER,AWAR,ASGR,AIBR
AVJR,AVJR,AVHR,ASGR,RIVR,ASIR
AIBR,AIBR,AWCR,AUAR,ASHR,SIBDR
ASEL,ASEL,AVJL,AVHL,AVDL,AWBL
AVHL,AVHL,ASEL,ASGL,AVJL,ASIL
RIVL,RIVL,ASIL,AVHL,ADLL,ASGL
RMDDL,RMDDL,AUAL,AWCL,AIBL,RMHL
RIMR,RIBR,AIBR,ASHR,AVDR,RMDDR
AUAL,AUAL,AWCL,ASHL,RIBL,ASEL
AVDL,AVDL,AVJL,ASEL,ASHL,AVBL
AVBL,AVBL,AVJL,ASIL,ASEL,ASGL
ASHL,RIBL,AUAL,ASHL,AWCL,AIBL
AVDR,AVDR,AVJR,AINR,AVHR,ASGR
AINR,AINR,AVJR,AVDR,AVHR,ASIR
RMHR,RMHL,RMHR,SMBDR,RMFR,SMBDL
SMBDL,RMFL,SMBDL,RMFR,RMHL,SMBDR
AUAR,AVDR,AVJR,AUAR,AIZR,RIBR
ASJR,ASJR,RIBR,AUAR,AIZR,AVBR
RMHL,RMFR,SMBDR,SMBDL,RMFL,RMHL
AVJL,AVJL,AVDL,AINL,AIZL,AVBL
AIAR,SMBDR,ASJR,SMBVR,RMHR,RMFR
AIZR,AIZR,AVDR,AUAR,RIBR,AVJR
RICL,AIZL,ASJL,RICL,RIBL,AVBL
AIZL,AIZL,AVJL,AVDL,AVBL,AINL
RMDDR,AUAR,ASJR,SMBDR,AIZR,SMBVR
RIML,SMBDL,ASJL,SMBVL,AUAL,RMFL
ASJL,ASJL,RICL,AIZL,RIBL,AUAL
RMFR,RMFL,SMBDL,SMBVL,RMFR,SIAVL
AIYR,ASJL,SIAVL,SMBVL,SMBDL,SMBVR
SMBDR,SMBVR,SIAVL,SMBVL,RMFL,SMBDL
SIADR,I5,SIAVR,SMBVR,AIAR,AIMR
AINL,AINL,AIZL,AVDL,RICL,AVJL
RMFL,SMBVL,SIAVL,RICL,ASJL,SMBDL
SMBVR,SMBVR,AIMR,SIAVR,RICR,ASJR
RICR,RICR,AIZR,FLPR,AIMR,ASJR
M2R,M2R,AINR,AVJR,FLPR,AIZR
M2L,M2L,RICL,I5,AIZL,M2R
SIADL,SIAVL,RICL,SMBVL,AIML,ASJL
I4,I4,I6,M1,M5,RIVL
AIAL,AIAR,SABVR,AIMR,SIAVR,SIAVL
AVKR,AIMR,SIAVR,AVKR,SMBVR,RICR
I5,FLPR,ADER,RICR,AIZR,I5
,FLPR,ADER,AIZR,AINR,RICR
SIAVL,RICL,AIML,SIAVL,SMBVL,VB2
AIYL,SABVL,AIML,AIYL,VB2,SABVR
FLPR,ADER,FLPR,RICR,AIZR,AQR
FLPL,FLPL,RICL,ADEL,ADAL,AIZL
I6,I6,M5,AINL,ADEL,I4
SIAVR,SABVR,VB2,RIS,SABVL,AVFR
SMBVL,VB2,SABVR,SABVL,RIS,AIML
M1,M1,I4,I6,RIVR,M2R
ADEL,ADEL,ADAL,RMGL,VB1,FLPL
M5,M5,I6,ADAL,ADEL,RMGL
ADER,RMGR,AQR,ADER,ADAR,FLPR
AIML,VA1,VB1,DB2,VB2,RIFR
AIMR,VA1,VB1,DB2,AQR,RIFR
RIS,RIFL,VB1,VA1,RIGL,ADAL
VB2,VB1,VA1,VB2,DB2,RIGL
ADAL,ADAL,RMGL,ADEL,RIGL,VB1
AVL,VA1,RIFR,AVG,DB1,SABD
AVKL,RIGL,VD1,VB1,AVFL,DD1
RMGL,RMGL,ADAL,RIGL,AS1,VD1
AVFR,RIFR,DB1,RIGL,VD1,VA1
ADAR,RMGR,ADAR,AQR,SABD,AVG
AQR,RMGR,SABD,AQR,AVG,ADAR
SABVR,AVG,DB1,AS1,SABD,DD1
RMGR,RMGR,SABD,AVG,ADAR,DA1
AVFL,AS1,DD1,RIGL,DA1,AVG
DB2,DA1,VD2,AS1,VA2,SABD
VB1,VA2,VB3,DA1,VD2,AS1
SABVL,VB3,VA2,DA1,AS1,VD2
