GT,Top1,Top2,Top3,Top4,Top5
,RMEV,SAADL,SAADR,RIH,SIBVR
,AFDR,AWBR,ADFR,AWAR,ASHR
,ASKL,SMDVL,RIAL,URXL,CEPDL
,AWCR,AFDR,ASHR,AWBR,AVAR
,AWBR,RIAR,ADFR,SMDVR,ASGR
,AFDL,AVEL,AVAL,RMDL,RIAL
,RMEV,RIH,SAADL,RMDL,CEPVR
,AVER,RMDR,AFDR,AIBR,AVAR
,ASKR,RIAR,CEPDR,SMDVR,ADLR
AVAL,AVAL,SAAVL,AFDL,RIAL,RMDVL
,AVER,RMEV,CEPVR,RMDR,AVAR
,RMDL,AVEL,RMDVL,AFDL,AVAL
,RIAL,SAAVL,SMDVL,CEPDL,URXL
,RMDR,AVAR,AVER,AFDR,CEPVR
,CEPDR,URXR,ASKR,RIAR,SMDVR
,CEPDL,SMDVL,URXL,SAAVL,RIAL
URXL,URXL,CEPDL,SMDVL,RIAL,ASKL
URXR,URXR,CEPDR,RIAR,ALA,ASKR
,AFDR,AVAR,RIAR,RMDVR,AWBR
,SAAVL,SMDVL,RIAL,RMDVL,CEPDL
,AVAL,SAAVL,RMDVL,RIAL,AVEL
,RMEV,CEPVR,RIH,SAADR,CEPVL
,SMDVR,RIAR,SAAVR,CEPDR,ADFR
RMDVL,RMDVL,SAAVL,AVAL,RIAL,RMEL
ALA,ALA,URXR,URXL,CEPDR,CEPDL
,RMDVR,RIAR,AFDR,SAAVR,AVAR
AVAR,AVAR,RMDVR,RIAR,SAAVR,AFDR
,CEPVL,OLQVL,BAGL,CEPVR,RMEV
RID,RID,RMED,URXL,URXR,ALA
SAAVR,SAAVR,RIAR,RMER,RMDVR,SMDVR
,RMEV,CEPVR,CEPVL,OLQVR,OLQVL
,CEPVR,OLQVR,BAGR,RMEV,URAVR
RMDVR,RMDVR,BAGR,RMER,AVAR,RIAR
,CEPVL,BAGL,OLQVL,CEPVR,URAVL
,URAVR,OLQVR,BAGR,CEPVR,IL1VR
,RMEL,RIPL,BAGL,URBL,URYVL
,OLQVL,URYVL,BAGL,RIPL,URAVL
,IL1VR,URAVR,OLQVR,CEPVR,URYVR
,RMER,BAGR,RIPR,URBR,URYDR
RMED,RMED,OLQDL,OLQDR,URYDL,URYDR
OLQDR,OLQDR,URYDR,RMED,OLQDL,IL1DR
,URAVL,URYVL,OLQVL,BAGL,IL1VL
,RIPL,URYVL,URBL,OLQVL,BAGL
,OLQVR,URYVR,URAVR,BAGR,IL1VR
,URBL,RIPL,OLLL,URYVL,IL1L
,URYVR,URAVR,IL1VR,OLQVR,BAGR
,URYDR,OLQDR,OLLR,IL1DR,URADR
,URYDL,OLQDL,OLLL,IL1DL,URADL
OLQDL,OLQDL,URYDL,IL1DL,OLQDR,IL1DR
,URBR,RIPR,OLLR,RMER,IL2R
,OLLR,RIPR,URBR,URYDR,RMER
,OLLL,URYDL,URBL,URADL,IL1L
IL1DR,IL1DR,URYDR,IL1DL,URADR,OLQDR
,URYVL,IL1L,IL2L,URBL,M3L
,IL1VL,IL1VR,URYVL,M3L,IL2VL
,URADR,OLLR,URYDR,IL1DR,URBR
,IL1R,URYVR,URBR,IL2R,OLLR
,IL1R,OLLR,IL2R,URADR,URYDR
,URADL,URYDL,OLLL,IL1DL,M4
,IL2L,IL1L,IL2DL,OLLL,URBL
,IL1L,IL2L,OLLL,IL2DL,URYVL
M3R,M3R,URYVR,IL1R,IL2R,OLLR
IL1DL,IL1DL,URADL,IL1DR,IL2DL,M4
M3L,M3L,URYVL,IL1L,NSML,IL2L
,IL2R,IL1R,OLLR,URBR,URYVR
,IL2VL,NSML,I2L,M3L,IL1VL
,IL2VR,IL1VR,I2R,M3R,NSMR
I3,I3,MI,M4,IL2DR,IL2DL
NSMR,I2R,MCR,M3R,NSMR,IL2R
NSML,NSML,I2L,MCL,I1L,M3L
MCL,MCL,NSML,I2L,MCR,I1L
MI,MI,I3,IL2DR,M4,IL2DL
,I2R,NSMR,MCR,M3R,IL2R
I2L,I2L,I1L,NSML,MCL,M3L
I2R,I2R,NSMR,MCR,M3R,I1R
,I2R,I1L,MCR,I1R,NSMR
,I1L,I1R,I2L,MCR,MCL
,I1L,I2L,I1R,MCL,NSML
,I1R,I2R,I1L,MCR,NSMR
