GT,Top1,Top2,Top3,Top4,Top5
AVER,AVER,AVAR,RMDR,AFDR,SAAVR
AVEL,AVEL,RMDL,AFDL,AVAL,SIBDL
AWAL,AWAL,SMDVL,ADFL,RIAL,ASKL
RMDR,RMDR,AVER,AVAR,AFDR,RMDVR
ALA,ALA,CEPDR,URXR,ASKR,RID
RMDL,RMDL,AVEL,SIBDL,AIBL,RMEV
ADFR,ADFR,RIAR,ASKR,AWAR,AFDR
ADFL,ASKL,ADFL,ADLL,AWAL,RIAL
ADLL,ADLL,ASKL,ASIL,ASGL,SMDVL
AWBL,AWBL,ASGL,AWAL,ADFL,AFDL
AFDR,AFDR,AVAR,RMDR,ADFR,AWBR
RMHR,SIBDL,RMDL,AVEL,SAADL,AIBL
SAADR,SAADR,SAADL,RMEV,RIH,RMDR
M1,ASKL,ALA,ADLL,RIVR,ADLR
ASGL,ASGL,AWBL,AVHL,ASIL,ADLL
ADLR,ADLR,ASKR,ASGR,ASIR,RIVR
AWCL,SIBDL,AWCL,RMDL,AIBL,AVEL
AWAR,AWAR,AWBR,AFDR,ASGR,ASHR
ASHL,ASHL,AWCL,AWAL,AIBL,ASEL
AWBR,AWBR,AFDR,ASHR,AIBR,AWAR
ASGR,ASGR,AWBR,AWAR,ADFR,ADLR
SMBDL,AWAL,ASHL,AIBL,RIBL,AVBL
RMDDL,AWCL,ASHL,AIBL,RMDL,SIBDL
AIBR,AWCR,ASHR,AIBR,ASER,SIBDR
AVHL,AVHL,ASGL,ASEL,AVJL,RIVL
AIBL,AIBL,AWCL,AUAL,SIBDL,ASHL
ASIL,ASIL,RIVL,ADLL,ASGL,AVHL
ASEL,ASEL,AVHL,AVJL,ASHL,AWBL
SAADL,SAADL,SAADR,RMFR,RMFL,SMBDL
SMDDL,RMDDL,SAADL,RMHL,SMBDL,SIBDL
AWCR,AWCR,ASHR,AIBR,SIBDR,AUAR
AVHR,AVHR,RIVR,ASGR,ASER,AVJR
ASER,ASER,ASGR,AWBR,AWAR,ASHR
ASIR,ASIR,RIVR,ASGR,ADLR,AVHR
AVBL,ASIL,RIVL,AVBL,AVHL,AVJL
AVJL,AVJL,AVHL,RIVL,AVDL,ASEL
SIBVL,RIBL,AWCL,AUAL,ASHL,ASEL
RIVL,RIVL,I6,ASIL,AVJL,AVHL
SMDDR,RMDDR,AUAR,RMFR,AWCR,AIBR
RIH,RMFR,RMFL,SMBDL,SMBDR,RMHR
ASHR,ASHR,AWCR,AUAR,ASER,RIBR
AVDL,AVDL,AVJL,AINL,AVBL,ASEL
AVBR,AVBR,AVDR,AVJR,ASER,AINR
RMFL,SMBDL,RMFL,SMBVL,RMFR,RMHL
AUAR,RIBR,AUAR,AWCR,ASHR,ASJR
RIVR,RIVR,AVJR,AVHR,AINR,M1
AVJR,AVJR,AINR,AVDR,RIVR,AVHR
AVDR,AVDR,AVJR,AINR,AVBR,ASER
SMBVR,SMBDR,RMFR,SMBVR,SMBDL,ASJR
AUAL,AUAL,ASJL,AIZL,RICL,RIBL
AINL,AINL,AVDL,AVJL,AIZL,FLPL
ASJR,RIBR,AIZR,ASJR,AVDR,AUAR
RIML,AIZL,RICL,FLPL,AVDL,RIBL
RIBR,AIZR,AVDR,AVBR,RIBR,AVJR
AINR,AINR,AVJR,M1,AVDR,RIVR
AVKR,ASJR,SMBVR,SIAVR,SMBDR,AUAR
SMBVL,SMBVL,SMBDL,SIAVL,RMFL,SMBVR
SIAVL,SMBDL,SMBVL,SIAVL,RMFL,SMBVR
AIZR,AINR,M2R,AVJR,AIZR,M1
ASJL,ASJL,RICL,AIZL,SMBVL,SIAVL
RMFR,SMBVR,SMBVL,SIAVR,SIAVL,SMBDL
SMBDR,SMBVR,SMBVL,SMBDL,SIAVL,SMBDR
AQR,FLPR,AIZR,RICR,AVDR,ADER
AIYR,AIAR,ASJR,AIYR,SMBVR,SIAVR
AIZL,FLPL,RICL,AIZL,ADEL,ADAL
RICR,FLPR,AIZR,RICR,ADER,ADAR
SIAVR,RICR,I5,AIZR,SIAVR,AIMR
SIADL,SIAVL,SMBVL,SIAVR,SMBVR,AIMR
AIMR,AIAR,AIMR,SIAVR,RICR,SABVR
RICL,RICL,FLPL,ADEL,ADAL,AVKL
AIAL,AIML,VB2,RIS,SIAVL,AIYL
RIMR,AIMR,RIS,AQR,ADAR,RICR
I4,M5,I6,M1,I4,RIVL
I5,ADAR,FLPR,ADER,RMGR,AQR
ADER,ADER,ADAR,FLPR,AQR,RMGR
AVL,SABVR,SABVL,RIS,VB2,DB2
FLPR,AQR,RMGR,ADAR,FLPR,ADER
AIAR,VB2,AVFR,AVFL,SABVL,RIS
FLPL,FLPL,ADEL,ADAL,RMGL,AVKL
AIML,VB2,VB1,DB2,VA1,RIS
AVKL,ADAL,AVKL,VB1,VD1,RIGL
AIYL,VA1,DB2,VB1,RIFR,RIFL
ADEL,ADAL,RMGL,ADEL,RIGL,VB1
ADAL,ADAL,RMGL,RIGL,RIGR,DD1
RIFL,RIFR,VA1,VB1,RIGL,RIFL
RMGL,RMGL,ADAL,AS1,RIGL,DD1
AVFR,AVG,RIFR,SABD,RIGL,VD1
VB2,VB1,DB1,AVG,RIGL,SABD
VA1,DB1,VA2,SABD,AVG,DA1
RIS,AS1,DA1,SABD,AVG,DD1
RIFR,VB3,AS1,DA1,VA2,SABD
