GT,Top1,Top2,Top3,Top4,Top5
RIVL,RIVL,AVHL,AVJL,ASIL,ASGL
,ASJL,RIBL,AUAL,AVBL,AVDL
,ASJR,AIZR,RIMR,AUAR,AVDR
AINR,AINR,AVDR,AVJR,ASIR,ASGR
,SMBDL,RMFL,RMDDL,SMBVL,AUAL
,SMBDR,SMBVR,SMBVL,SMBDL,RMFL
,AVDR,AIZR,AUAR,ASJR,RIBR
,ASGL,AVHL,ASEL,ASIL,AWAL
,AVJR,ASER,AVDR,ASGR,AINR
,AUAR,SMBDR,ASJR,RIMR,RMFR
RIVR,RIVR,ASIR,ASGR,ADLR,AVHR
,RIBR,ASJR,AIBR,AVDR,SMBDR
AVHL,AVHL,ASGL,ASIL,AWBL,RIVL
,ASER,AVDR,AVJR,RIBR,AVBR
,RMDDR,SMBDR,RMFL,RMFR,SMBDL
AVHR,AVHR,ASGR,AWBR,ASER,AVJR
,AWCL,ASHL,ASEL,AIBL,AWBL
,RMFL,RMHL,RMDDL,SMBDL,RMHR
,AIBL,ASHL,AWCL,ASEL,SIBDL
,ADLL,ASKL,ASIL,ASGL,AWBL
,AWCR,AIBR,ASHR,SIBDR,AUAR
,AWAL,AWBL,ASGL,ADFL,AFDL
,ADLR,ASKR,ASGR,ASIR,RIVR
,ASHR,AWCR,AIBR,ASER,AWBR
,RMDDR,AIBR,SIBVR,SIBDR,SAADR
,RMDDL,AIBL,RMHL,SAADL,SMDDL
,ASGR,AWBR,AWAR,ADFR,ASER
,RMFR,SIBVR,SMBDR,RMHR,RMFL
,AIBR,AVER,SIBDR,RMDR,RMDDR
,AWAR,AWBR,ASGR,AFDR,AVER
,ASKL,ADLL,SMDVL,CEPDL,URXL
,SAADL,AIBL,SIBDL,SAADR,RMDDL
,SIBVR,SAADR,SAADL,RMDDR,RMFR
,RMDL,AIBL,SIBDL,AVEL,AWCL
,ASKR,ADLR,RIAR,SMDVR,URXR
,AFDR,AVER,AWBR,AVAR,RMDR
CEPDL,CEPDL,URXL,SMDVL,ASKL,ALA
AVEL,AVEL,RMDL,AFDL,AIBL,SIBDL
,RMDR,AVER,AIBR,SIBDR,AWCR
,SMDVL,AWBL,ADFL,AFDL,RIAL
,AFDL,RMDL,AWCL,AWBL,AVEL
CEPDR,CEPDR,URXR,ALA,ASKR,SMDVR
AVER,AVER,RMDR,AVAR,AIBR,AFDR
,AFDR,AWBR,ADFR,AWAR,RIAR
ALA,ALA,URXL,CEPDL,URXR,RID
,AWBL,AFDL,SMDVL,RIAL,ADFL
,CEPDL,SMDVL,URXL,ASKL,RIAL
,SMDVL,RIAL,CEPDL,SAAVL,URXL
SMDVR,SMDVR,RIAR,SAAVR,CEPDR,ASKR
,AFDR,AVAR,RMDVR,AWBR,RMDR
AVAR,AVAR,AFDR,RMDVR,AVER,RMDR
,RIAL,SMDVL,SAAVL,URXL,AFDL
AVAL,AVAL,AFDL,RMDL,AVEL,SAAVL
RIAR,RIAR,SAAVR,SMDVR,RMDVR,AVAR
URXR,URXR,CEPDR,URXL,RID,ALA
,SAADL,RIH,RMDL,SIBDL,RMEV
,RIH,RMEV,SAADR,SAADL,RMDL
URXL,URXL,CEPDL,SMDVL,RIAL,OLQDL
RID,RID,URXL,URXR,ALA,CEPDL
SAAVR,SAAVR,RIAR,RMDVR,AVAR,SMDVR
RMDVL,RMDVL,SAAVL,AVAL,RIAL,RMEL
SAAVL,SAAVL,RIAL,RMEL,SMDVL,RMDVL
RMDVR,RMDVR,AVAR,RMER,SAAVR,RIAR
RMEV,CEPVR,RMEV,RIH,RMDR,OLQVR
,CEPVL,CEPVR,RMEV,BAGL,RMDL
RMED,RMED,OLQDR,OLQDL,RID,URYDR
,CEPVR,OLQVR,RMEV,BAGR,URAVR
,RMER,BAGR,RMDVR,AVAR,RIPR
,RMEL,BAGL,RIPL,URBL,OLQVL
,OLQVR,CEPVR,BAGR,RMER,URAVR
,OLQVL,BAGL,URYVL,RMEL,RIPL
,BAGR,OLQVR,RMER,RIPR,URYVR
,RIPR,RMER,URBR,BAGR,OLQVR
OLQDR,OLQDR,URYDR,RMED,OLQDL,IL1DR
OLQDL,OLQDL,URYDL,OLLL,IL1DL,RIPL
,URYDR,OLLR,IL1DR,OLQDR,RIPR
,URYDL,OLLL,OLQDL,RIPL,URADL
,URAVR,URYVR,OLQVR,CEPVR,IL1VR
,URYVR,OLQVR,URAVR,BAGR,IL1VR
,URBL,RIPL,OLLL,IL2L,IL1L
,URBR,RIPR,OLLR,RMER,URYVR
IL1DR,IL1DR,URYDR,IL1DL,URADR,OLQDR
,URYVL,IL1L,OLQVL,BAGL,URAVL
IL1DL,IL1DL,URADL,URYDL,OLLL,IL1DR
,IL1R,URYVR,URBR,OLQVR,RIPR
,OLLR,URBR,IL1R,IL2R,URADR
,OLLL,IL2L,URBL,IL1L,URYDL
,URYVR,URAVR,OLQVR,IL1VR,IL1VL
,URAVL,URYVL,IL1VL,OLQVL,IL1VR
,URADR,OLLR,IL1R,URYDR,IL1DR
,URADL,IL2DL,OLLL,IL2L,IL1DL
,IL1L,IL2L,OLLL,URYVL,URBL
,IL1VR,URYVR,IL1VL,IL2VR,URAVR
,IL2R,IL1R,URYVR,OLLR,URBR
,IL2DR,IL2R,URADR,I3,M4
,IL1VL,IL1VR,IL2VL,M3L,URYVL
,IL2VR,IL1VR,URYVR,NSMR,M3R
M3L,M3L,NSML,IL2L,IL1L,MCL
,M4,IL2DL,I3,MI,URADL
M3R,M3R,NSMR,I2R,IL1R,IL2VR
,IL2VL,IL1VL,NSML,M3L,IL1VR
I3,I3,MI,IL2DL,M4,IL2DR
MI,MI,I3,IL2DL,M4,IL2DR
NSMR,I2R,NSMR,MCR,M3R,I1R
NSML,NSML,I2L,MCL,M3L,I1L
MCR,I2R,MCR,NSMR,MCL,I1R
MCL,MCL,NSML,I2L,MCR,I1L
I2L,I2L,NSML,MCL,I1L,I1R
I2R,I2R,MCR,NSMR,I1R,M3R
,I1L,I1R,I2L,MCL,NSML
,I1R,I1L,I2R,MCR,NSMR
,I1L,I2R,I1R,MCR,NSMR
,I1R,I1L,I2L,I2R,MCL
