GT,Top1,Top2,Top3,Top4,Top5
AVAR,RMDVR,AVAR,AFDR,SAAVR,BAGR
URXR,URXR,CEPDR,SMDVR,ASKR,RIAR
URXL,URXL,CEPDL,SMDVL,ASKL,ALA
CEPDR,CEPDR,URXR,ALA,SMDVR,ASKR
RIAR,SMDVR,RIAR,SAAVR,RMDVR,ADFR
RMDL,AVEL,RMDL,AVAL,AFDL,RMDVL
RMEV,RMEV,RIH,CEPVR,SAADL,CEPVL
RIAL,RIAL,SMDVL,SAAVL,ADFL,AFDL
RMDR,AVER,AVAR,RMDR,RMDVR,AFDR
CEPDL,CEPDL,ASKL,URXL,SMDVL,ADLL
AFDR,AVAR,AVER,AFDR,RIAR,SAAVR
ASGR,RIAR,SMDVR,ADFR,SAAVR,ASKR
SAADL,RMEV,RIH,RMDR,SAADR,AVER
HMC,ASKL,CEPDL,URXL,SMDVL,ADLL
ADFR,ADFR,AFDR,RIAR,SAAVR,AVAR
AWBR,AFDR,AVAR,RMDVR,RMDR,AVER
AWBL,AWBL,AFDL,AVAL,ADFL,AVEL
AFDL,RMDL,AVEL,AFDL,AVAL,SIBDL
SMDVL,ASKL,CEPDL,SMDVL,URXL,ADLL
RIVL,SMDVL,AWBL,ASKL,ASGL,ADFL
ASKR,ASKR,ADLR,SMDVR,ADFR,RIAR
ADFL,AFDL,AVEL,AWBL,ADFL,AWCL
AVHL,AWBL,AFDL,ASGL,ADFL,AVHL
RIBL,RMDL,SIBDL,AVEL,AWCL,AIBL
AWCR,AVER,SIBDR,AWCR,RMDR,AFDR
SIBDL,AWCL,SIBDL,AFDL,AVEL,ASHL
SIBVL,SAADL,SAADR,SIBVR,SIBVL,RIH
AVER,AVER,AIBR,RMDR,AWBR,AFDR
ASKL,ADLL,ASKL,ASIL,ASGL,RIVL
AWAR,AWAR,ASGR,AWBR,AFDR,ADFR
ADLR,ADLR,ASGR,ASKR,ASIR,AVHR
AVHR,AWBR,ASGR,ASER,AFDR,AVHR
AVEL,RMDL,AVEL,AIBL,SIBDL,ASHL
SIBDR,RMDR,SIBDR,AVER,AIBR,AWCR
SIBVR,SAADR,SIBVR,SAADL,RMDDR,RIH
ASHR,ASHR,AWCR,RMDR,AVER,AFDR
ASEL,ASEL,AWBL,AWCL,ASHL,AFDL
ASHL,SIBDL,ASHL,AWCL,AIBL,RMDL
RMDDR,RMDDR,RMDDL,SAADL,SAADR,AIBL
AWCL,AWCL,SIBDL,RMDL,AIBL,ASHL
AWAL,AWAL,ASGL,AWBL,ASHL,ASEL
AIBR,AIBR,AVER,RMDR,ASHR,AWCR
ADLL,ASIL,ASGL,AVHL,RIVL,ADLL
AVDL,ASEL,ASHL,AVDL,AWBL,AWCL
ASER,ASHR,ASER,AWCR,ASGR,AIBR
ASIR,ASER,ASGR,AVHR,ASHR,AWBR
RIBR,AWCR,ASHR,SIBDR,AIBR,RIBR
SAADR,SAADL,SAADR,RMDDR,RMDDL,RMHL
RIR,RMFR,SAADL,SAADR,RMHL,RMHR
ASIL,AVHL,AVJL,ASGL,ASEL,AVDL
AIBL,AIBL,RMDDL,ASHL,AUAL,AWCL
RMHL,RMHL,RMDDL,SMBDL,AIBL,SIBDL
SIADR,RMDDR,SMBDR,RMHR,RMFR,RMHL
ASGL,ASHL,ASEL,AVDL,AWCL,AVBL
AVJR,AVJR,ASER,AVDR,AVHR,ASHR
RIH,RMHR,RMFR,RMHL,SMBDL,SMBDR
RIVR,AVJR,ASER,AVHR,AVDR,ASGR
AVDR,AVDR,ASER,ASHR,AVBR,AINR
AVBR,RIBR,ASJR,AWCR,AUAR,ASHR
AUAR,AUAR,AWCR,RIBR,ASJR,RIMR
AVBL,RIBL,ASJL,AVBL,AUAL,AIZL
AVJL,AVJL,AVDL,AIZL,ASEL,AVBL
AUAL,AUAL,RMDDL,SMBDL,ASJL,AIZL
SMBDR,SMBDR,SMBDL,SMBVR,RMFR,RMFL
AINL,AVDL,AINL,AVJL,AIZL,ASEL
AINR,AINR,AVDR,FLPR,AVJR,AIZR
AVL,ASJR,AIZR,RICR,RIBR,AUAR
RMFL,SMBDL,RMFL,SMBVL,SMBDR,RMFR
I4,I4,I6,RIVL,M1,ASIL
RMFR,RMFL,SMBDL,SMBVR,SMBDR,SMBVL
M2L,AINL,I6,M2L,AVJL,RIVL
M2R,RIVR,AINR,M2R,ASIR,AVJR
ASJR,RICR,SMBVR,I5,AIZR,SMBDR
RIML,ASJL,RICL,AIZL,SMBVL,SIAVL
AIZR,AIZR,FLPR,RICR,AVDR,ADER
M1,M1,RIVR,I4,ASIR,I6
I6,I6,RIVL,AINL,AVJL,M5
SMBDL,SMBVL,SIAVL,SMBVR,SMBDL,SMBDR
AIMR,AIMR,SMBVR,RICR,AIAR,SIAVR
ASJL,RICL,AIZL,ASJL,FLPL,ADEL
SIAVL,I5,SIAVL,RICL,SMBVL,SIAVR
SMBVR,SMBVR,SIAVR,I5,RICR,SIAVL
SMBVL,SIAVL,SMBVL,AIML,VB2,SIAVR
AIZL,ADEL,ADAL,RICL,FLPL,AIZL
AVKR,I5,RICR,AVKR,RIS,FLPR
FLPL,FLPL,ADEL,ADAL,RICL,AIZL
AIYR,SABVL,SABVR,RIS,VB2,AIML
AIYL,SABVR,RIS,SABVL,VB2,AVFR
RICR,ADER,ADAR,FLPR,AQR,RICR
M5,M5,I6,AINL,ADEL,ADAL
AIML,VB2,AIML,DB2,VB1,RIS
RIS,SABVR,SABVL,VB2,RIFL,RIS
AIAR,RIFR,SABVR,SABVL,RIS,RIFL
FLPR,AQR,ADAR,RMGR,ADER,FLPR
I5,RMGR,ADAR,ADER,AQR,FLPR
SIAVR,AVFL,AVFR,VB1,DB2,VB2
RICL,ADAL,RMGL,ADEL,RIGL,VB1
RIMR,RIFR,DB2,VB1,VB2,VA1
SABVL,VB1,VA1,DB2,RIFL,RIGL
ADEL,RMGL,ADAL,ADEL,RIGL,VB1
AVFL,RIFR,VB1,VA1,RIGL,RIFL
ADER,RMGR,ADAR,AVG,VA1,RIGL
AQR,SABD,AVG,DB1,VD1,DD1
ADAL,RIGL,DD1,RIGR,AVG,VD1
ADAR,SABD,AVG,DB1,RMGR,DA1
DB2,DB1,SABD,AVG,DA1,DD1
RMGR,SABD,RMGR,DA1,AVG,DB1
RMGL,AS1,DA1,DD1,RMGL,RIGL
VB2,VA2,DA1,VB3,VD2,DD1
DB1,VA2,VB3,DA1,VD2,DD1
AVKL,VB3,VD2,VA2,DD1,DA1
