GT,Top1,Top2,Top3,Top4,Top5
ASKL,ASKL,SMDVL,ADLL,RIAL,CEPDL
AVEL,AVEL,RMDL,AFDL,AVAL,AIBL
AWBR,AWBR,ASGR,AFDR,AWAR,ASER
AVER,AVER,RMDR,AIBR,AFDR,AWAR
AWAL,AWAL,AWBL,AFDL,ASGL,ADFL
RMDDL,SAADL,RMDL,SAADR,RMEV,RMDDR
SIBDL,SIBDL,RMDL,AWCL,AFDL,AVEL
ASHR,ASHR,AWCR,RMDR,AIBR,AVER
ASGR,ASGR,AWAR,AWBR,ASHR,AFDR
ADLL,ADLL,ASGL,AWBL,ASKL,SMDVL
ADLR,ADLR,ASIR,ASKR,ASGR,RIVR
SIBDR,SIBDR,AIBR,AWCR,RMDR,RMDDR
AVHR,AVHR,ASGR,AVJR,ASIR,RIVR
SAADL,AIBL,SAADL,RMDL,AWCL,SIBDL
AIBR,AIBR,AVER,ASHR,AWAR,AWCR
AWBL,AWBL,AFDL,AWCL,ASHL,AWAL
AIBL,AWCL,AIBL,SIBDL,RMDL,ASHL
SIBVR,SIBVR,SAADR,RMDDR,SAADL,RMHR
ASER,ASER,ASHR,AVJR,AVHR,AVBR
RIVR,RIVR,ASIR,AVHR,ASGR,AVJR
ASGL,ASGL,AWBL,ASEL,AWAL,AVHL
AWCR,AWCR,AUAR,ASHR,RIBR,AIBR
AVJR,AVJR,AVDR,AINR,AVHR,ASGR
ASIL,AVHL,ASGL,ASIL,AWBL,AVJL
AINR,AINR,AVJR,ASIR,AVDR,ASGR
SAADR,RMDDL,RMHL,SAADL,RMFR,SAADR
SIBVL,RMFR,RMDDL,RMHL,RMFL,SAADL
AUAL,AIBL,AWCL,RMDDL,AUAL,SIBDL
ASHL,ASHL,ASEL,AIBL,AWCL,AVBL
ASJR,RIBR,ASJR,AVBR,ASHR,AUAR
SIADR,RMDDR,SMBDR,RMFR,RMHR,RMFL
AVDR,AVDR,AVJR,AINR,AVBR,AIZR
AVHL,ASEL,AVJL,AVDL,AVHL,AVBL
SIADL,RMHL,RMFL,SMBDL,RMFR,RMDDL
M2R,M2R,ASIR,AINR,AVJR,AVBR
RIBR,ASJR,SMBDR,RIBR,AUAR,RMHR
AWCL,AUAL,AWCL,RIBL,AIBL,ASHL
AVKR,SMBDR,RMFR,ASJR,SMBVR,AUAR
I4,I4,RIVL,M1,ASIL,ADLL
RMDDR,SMBDL,RMHL,RMFL,SMBDR,RMFR
AUAR,AUAR,AIZR,ASJR,RIBR,RICR
M2L,ASIL,RIVL,AVJL,AVBL,AINL
RMFR,RMFL,RMFR,SMBDL,SMBVL,SMBDR
RIBL,RIBL,AUAL,AVBL,ASJL,AVDL
ASEL,AVDL,AVJL,AVBL,AINL,ASEL
,FLPR,AVBR,RICR,AVDR,AINR
RIMR,FLPR,RICR,AIZR,AUAR,AVDR
RMFL,SMBVL,SMBDL,RMFL,SIAVL,RMFR
ASJL,ASJL,SMBVL,SMBDL,SIAVL,AIAL
RMHR,SMBVL,AIAR,SMBVR,SIAVR,SIAVL
RIVL,AVJL,AINL,AVDL,ASEL,AVBL
SMBDR,SMBVL,SMBVR,SMBDR,SMBDL,SIAVL
AIYR,SMBVR,AIAR,SIAVR,AIYR,ASJR
SMBDL,SMBVL,SIAVL,SMBDL,RMFL,ASJL
AVBL,AINL,AIZL,AVDL,AVBL,RICL
I5,RICR,FLPR,AIZR,I5,ADER
,FLPR,RICR,AIZR,ADER,AQR
,AIZL,AINL,RICL,M2L,AVBL
SMBVR,SIAVL,SMBVR,SMBVL,I5,SIAVR
FLPR,ADER,FLPR,AINR,AIZR,AQR
I6,I6,RIVL,AINL,ASIL,M5
AVDL,RICL,FLPL,AIZL,ASJL,AINL
AIZR,FLPR,ADER,AIZR,RICR,ADAR
AVL,I5,RICR,SIAVR,FLPR,AIAR
M1,M1,I4,RIVR,M2R,I6
SMBVL,SIAVL,SMBVL,AIML,AIYL,SMBVR
AIMR,AIMR,AIAR,SABVR,RIS,VB2
SMDDR,RIS,SABVR,SABVL,AIAR,VB2
RIML,RICL,FLPL,ADEL,AIZL,ADAL
RIS,SABVR,SABVL,RIS,AIYL,AIAR
AVJL,FLPL,RICL,ADEL,AIZL,ADAL
SMDDL,AIML,VB2,SABVL,RIS,AIYL
RMHL,SABVL,VB2,RIFL,AVFR,SABVR
AVBR,AQR,ADAR,ADER,RMGR,SABVR
SIAVR,VB2,AVKR,AVFR,DB2,SABVR
RICL,ADEL,FLPL,ADAL,RMGL,RICL
AIAL,SABVL,VB2,AVFL,RIFL,AVFR
SIAVL,AVFL,VB2,AVKL,DB2,AVFR
AIAR,RIFR,AVFR,RIFL,VA1,DB2
M5,M5,I6,AINL,ADEL,RIVL
RICR,ADAR,AQR,RMGR,ADER,FLPR
AIZL,RMGL,ADEL,ADAL,FLPL,RIFL
ADER,ADAR,ADER,AQR,RMGR,FLPR
ADAR,ADAR,RMGR,AQR,RIGR,AVG
,RMGL,ADAL,ADEL,FLPL,RIGL
RMGR,RMGR,ADAR,AVG,AQR,SABD
AVKL,VD1,RIGL,VB1,DD1,AVG
AIML,VB1,RIGL,DD1,AVG,DB1
AQR,SABD,AVG,DA1,DB1,VD2
AIYL,AS1,RMGL,RIGL,DD1,AVG
,AS1,RIGL,DD1,AVG,DB1
FLPL,RMGL,AS1,DA1,DD1,ADAL
,AVG,SABD,VD2,DA1,DB1
AVFL,DA1,VD2,AS1,AVG,SABD
ADEL,VA2,VB3,DA1,AS1,VD2
VB2,VB3,VA2,VD2,DA1,AS1
