GT,Top1,Top2,Top3,Top4,Top5
ASHL,ASHL,AWBL,AWCL,ASEL,AWAL
AVJL,AVJL,RIVL,AINL,AVHL,AVDL
RMDDL,RMDDL,SAADL,SMDDL,SIBDL,RMFL
RMDDR,RMDDR,AUAR,RMFR,AWCR,RMDR
ALA,ALA,RID,URXL,CEPDL,URXR
CEPDR,CEPDR,URXR,RID,RIAR,ALA
URXL,URXL,CEPDL,ALA,ASKL,SMDVL
URXR,URXR,CEPDR,ASKR,ALA,URXL
SAAVL,SAAVL,RIAL,AVAL,SMDVL,RMDVL
SAAVR,SAAVR,RIAR,AFDR,AVAR,SMDVR
AIZL,AIZL,RICL,ASJL,FLPL,RIML
AIZR,AIZR,RICR,FLPR,AIMR,AVJR
RICR,RICR,AIZR,FLPR,AIMR,ASJR
,RIGR,RIGL,VB1,AVG,DD1
,RIGR,VD2,RIGL,DA1,VB3
FLPR,FLPR,ADER,ADAR,RICR,AQR
I3,MI,I3,M4,MCR,IL2DR
I2L,I2L,NSML,MCL,I1L,M3L
I1L,I1L,I1R,MCL,NSML,I2L
I1R,I1R,I1L,I2R,MCR,NSMR
BAGL,BAGL,RIPL,OLQVL,URAVL,URBL
,RIPL,URBL,URAVL,IL1L,BAGL
,RMEV,CEPVR,RMDR,RIH,CEPVL
,SMDVL,CEPDL,RIAL,URXL,SAAVL
,SMDVR,RIAR,ASKR,CEPDR,SAAVR
,RIAL,SMDVL,CEPDL,SAAVL,URXL
,ADLL,ASKL,ASIL,ASGL,CEPDL
,ASGL,RIVL,AVHL,ASIL,AWBL
,RIVL,AVHL,ASIL,ASGL,AVJL
,I4,M1,RIVR,RIVL,I6
,I6,AINL,RIVL,M5,AVDL
,AWCL,RMDL,AWBL,SIBDL,ASHL
,ASGR,ASER,RIVR,AVJR,AWBR
,AINR,AVJR,RIVR,AVDR,ASIR
,AVDR,AINR,FLPR,AVJR,AIZR
,FLPL,AINL,I6,AIZL,AVDL
,AWBR,ASGR,ASER,AFDR,AVHR
,SAADL,SAADR,RIH,RMEV,RMDL
,RMHL,RMDDL,SAADL,SIBDL,SAADR
,SMBDR,RMFR,SMBDL,RMFL,RMHL
,SMBDL,RMFL,RMFR,SMBDR,RMDDL
,SMBDR,AUAR,RMFR,SMBVR,RMFL
,RMDDL,SMDDL,RMFL,RMHL,SMBDL
,SMBVL,SMBDL,SIAVL,SMBVR,SMBDR
,SMBVR,RICR,SIAVR,ASJR,AIZR
,SAADR,RMDR,AVER,AWCR,AIBR
,ASGL,AWBL,AWAL,AVHL,RIVL
,M1,ADAR,ADER,RMGR,M5
,AIMR,AIML,VB2,AIAR,RIS
,SABVR,RIS,AIAR,AIMR,AIYL
,VB2,RIS,AIML,AIMR,ADER
,ADER,ADAR,AQR,FLPR,RMGR
,RMGR,ADAR,RIFR,RIFL,AVFL
,SABVL,DB2,SABVR,VB2,VA1
,VA1,DB2,RIFR,SABVL,RIFL
,DB2,DB1,VA1,VB1,RIFR
,VD1,AVFL,AVKL,VB1,RIGL
,SABVL,DB2,VA1,RIFL,AVFL
,VB2,RIS,SABVR,DB2,AIML
,AQR,ADAR,RMGR,ADER,FLPR
,ADAL,ADEL,RMGL,FLPL,RIGL
,RMGL,ADEL,VB1,ADAL,RIGL
,RIGL,RIGR,RMGL,ADAL,VB1
,VB1,RIGL,DB1,VA1,AVG
,AVG,DD1,DB1,RIGR,VD2
,DD1,VD2,AVG,VD1,DA1
,SABD,DA1,AS1,VD2,AVG
,VA2,DA1,DB1,VB3,VD2
,VA2,VB3,AS1,DA1,VD2
VD2,VB3,VA2,VD2,DA1,DD1
,DA1,VD2,VA2,AS1,DB1
,SIAVL,SMBVL,SIAVR,RICL,SMBVR
,VB2,RIS,AIML,ADEL,VB1
