GT,Top1,Top2,Top3,Top4,Top5
,AUAR,RMDDR,AIBR,AWCR,RMFR
,ADLR,ASKR,ASGR,ASIR,RIVR
,RMFR,SMBDL,RMFL,SMBDR,RMHL
,AVBL,AVDL,RIBL,AIZL,AUAL
,AVDL,AINL,AVJL,AVBL,AVHL
,RIVL,ADLL,ASIL,ASKL,ASGL
,SMBDR,SMBDL,RMFR,SMBVR,ASJR
,AIZL,AUAL,ASJL,RIBL,AVDL
,AVHR,ASER,ASGR,AWBR,AVJR
,RIBR,ASJR,AVDR,AIZR,AUAR
,AVDR,RIBR,ASER,AINR,ASHR
,AINL,AVJL,RIVL,I6,ASIL
,ASGR,AINR,AVHR,RIVR,ASIR
,SMBVL,SIAVL,SMBDL,AIML,RICL
,ASJL,RICL,AIZL,FLPL,AUAL
,AIAR,ASJR,SMBVR,SIAVL,SMBVL
,RIVR,M1,AVHR,ASIR,ASGR
,I6,I4,RIVL,ASIL,M1
,RIVR,ASIR,ASGR,AVHR,AINR
,SIAVL,SMBVL,AIAR,AIYL,AIAL
,SMBVR,AIAR,AIMR,AIYR,AVL
AVJR,AVJR,AVDR,AINR,AIZR,AVHR
,AIMR,RICR,SMBVR,RIS,AIAR
,AIZR,FLPR,RICR,AVDR,ASJR
AVDR,FLPR,AVDR,AINR,AIZR,ADER
,RIS,SABVR,AIYL,SMBVR,AIMR
,SABVL,AIYL,AIML,VB2,RIS
,AINR,FLPR,AVDR,ADER,AIZR
,VB2,DB2,AVFR,RIS,SABVR
,ADAR,ADER,FLPR,RICR,AQR
,RIFL,SABVL,AVFL,VB2,AVFR
FLPR,AQR,FLPR,ADAR,ADER,RMGR
,VA1,DB2,VB1,DB1,AS1
ADER,ADER,ADAR,AQR,RMGR,FLPR
,RIFR,DB1,VA1,AS1,AVG
AQR,DA1,SABD,AQR,AVG,DB1
ADAR,RMGR,AVG,SABD,DB1,AS1
