GT,Top1,Top2,Top3,Top4,Top5
AIYR,SMBVR,SIAVR,AIAR,SABVR,AIYR
AVDR,FLPR,AIZR,ADER,AVDR,RICR
AVHL,I6,AINL,AVJL,AIZL,RIVL
SAADR,SMBVR,SIAVR,RIS,SMBVL,AIMR
SIADL,SIAVL,VB2,SMBVL,AIML,AIYL
RICR,ADER,AIZR,RICR,ADAR,FLPR
AIZR,ADER,ADAR,FLPR,AIZR,AQR
AVL,VB2,AIML,RIS,SABVL,SABVR
AINL,I6,AINL,M5,FLPL,ADEL
AIZL,ADEL,RICL,AIZL,FLPL,ADAL
SIAVR,ADAR,AIMR,AQR,RICR,VB2
RIS,AQR,SABVR,DB2,RIS,SABVL
AIAR,SABVL,SABVR,VB2,AVFR,AVFL
M5,M5,I6,ADEL,FLPL,ADAL
SIAVL,VB2,AIML,AVFL,SABVL,AVFR
RICL,ADAL,ADEL,FLPL,RICL,AIML
ADER,ADAR,ADER,AQR,RMGR,FLPR
SABVR,SABVR,SABVL,DB2,RIFL,VB2
,ADAL,RIFL,AVFL,ADEL,AVKL
ADEL,ADEL,ADAL,FLPL,RMGL,M5
FLPR,ADAR,AQR,RMGR,ADER,FLPR
FLPL,ADAL,ADEL,FLPL,RMGL,AVKL
SABVL,RIFR,RIFL,DB2,VA1,SABVR
ADAR,ADAR,RMGR,AQR,ADER,RIFR
ADAL,ADAL,ADEL,RMGL,RIGL,VB1
VB2,VA1,VB1,RIFR,RIGL,DB2
AQR,SABD,AQR,ADAR,AVG,RMGR
AIML,VB1,RIGL,RIGR,VA1,DB1
AIYL,RIGL,VB1,RIGR,AS1,DD1
RMGL,RMGL,AS1,RIGL,RIGR,ADEL
AVKL,DD1,RIGL,VD1,VD2,RIGR
AVFR,AVG,DB1,VD1,SABD,DD1
RMGR,RMGR,AVG,SABD,VD2,DB1
AVFL,AS1,AVG,SABD,DB1,DD1
,SABD,VD2,AVG,DA1,DB1
RIFR,AS1,VD2,DA1,SABD,VB3
VB1,VA2,VB3,DB1,DA1,VD2
DB2,DA1,VB3,SABD,AS1,VA2
