GT,Top1,Top2,Top3,Top4,Top5
,ASIR,ASGR,AVHR,AVJR,RIVR
,RMDDL,RMFR,SMBDL,RMFL,SMBDR
AVHR,AVHR,ASER,AVJR,ASGR,AVDR
,RIBL,ASJL,ASHL,AIBL,AVBL
RMDDL,AUAL,RMDDL,AIBL,SMBDL,SMDDL
,RIBR,ASJR,AVDR,ASHR,AUAR
SMBVR,SMBDL,SMBDR,RMFL,RMDDL,RMHL
,AUAR,SMBDR,ASJR,RMFR,RMDDR
AVDR,AVDR,AVJR,AINR,AVBR,ASER
,SMBDR,RMFR,SMBDL,RMFL,RMHL
,AVJL,ASEL,AINL,AVHL,AVBL
,AVDL,AVJL,ASEL,AINL,AVBL
RMFL,RMFL,SMBDL,RMFR,SMBVL,SIAVL
,SMBDL,SMBDR,SMBVL,ASJL,RIML
RMDDR,AIZR,ASJR,RIMR,AUAR,RICR
,RMFR,SMBDR,SMBVR,RMFL,SIAVL
RIVR,RIVR,AINR,AVJR,AVDR,ASIR
SMBVL,SMBVL,SMBDL,SMBVR,SMBDR,SIAVL
,SIAVR,SMBVR,SMBDR,AIAR,AIMR
,AIZL,RICL,ASJL,AUAL,RIML
AVJR,AVJR,AINR,AVDR,RIVR,FLPR
,SMBVR,SIAVR,AIAR,SIAVL,AIYR
,FLPR,AINR,AVDR,AIZR,AVJR
RMFR,SIAVL,SMBVR,SMBVL,SIAVR,AIAR
AINR,FLPR,AINR,ADER,AVDR,M1
,RICR,FLPR,ADAR,AIZR,AIMR
FLPR,AINR,FLPR,ADER,AQR,ADAR
,AIYL,SABVL,RIS,SABVR,AIML
,AIML,RIS,SABVL,AIYL,VB2
AIMR,VB2,RIS,SABVR,SABVL,AIML
,SABVR,SABVL,DB2,RIS,VB2
SIAVL,AVFL,VB2,AIML,AVFR,RMGL
ADER,ADER,ADAR,FLPR,AQR,RMGR
AQR,AQR,ADAR,FLPR,RMGR,ADER
AIML,VB1,VA1,VB2,DB2,RIGL
AVKL,AVKL,VD1,RIGL,VB1,ADAL
AIYL,VA1,DB2,VB1,RIFL,RIFR
ADAR,RMGR,ADAR,AVG,AQR,SABD
,AVG,AS1,DB1,VA1,SABD
,ADAR,RMGR,ADER,AVG,AQR
,DB1,AS1,AVG,DD1,RIGL
,SABD,DA1,AVG,AS1,VD2
,VB3,DB1,VA2,DA1,DD1
