GT,Top1,Top2,Top3,Top4,Top5
URYVL,URYVL,OLQVL,URAVL,BAGL,RIPL
RMER,RMER,BAGR,RMDVR,SAAVR,RIPR
OLQVL,OLQVL,URYVL,URBL,RIPL,BAGL
RMED,RMED,OLQDL,URYDL,OLQDR,RID
RMDVR,RMDVR,SAAVR,RMER,BAGR,RIAR
SIBVR,BAGR,RMDVR,RMER,CEPVR,SAAVR
RMEL,RMEL,RIPL,URBL,URYDL,SAAVL
CEPVL,CEPVL,OLQVL,BAGL,CEPVR,URAVL
CEPVR,CEPVR,BAGR,OLQVR,SAAVR,CEPVL
BAGL,BAGL,OLQVL,CEPVL,RIPL,URYVL
SAAVR,SAAVR,SMDVR,RIAR,AFDR,ADFR
RID,RID,CEPDR,URXR,ALA,URXL
AVAR,AVAR,AFDR,SAAVR,RMDVR,RMDR
RIAR,RIAR,SAAVR,SMDVR,ADFR,AFDR
RMDR,RMDR,AVAR,AVER,AFDR,RMDVR
URXR,URXR,CEPDR,SMDVR,ASKR,RIAR
AVER,AVER,RMDR,AVAR,SAAVR,AFDR
ADFR,ADFR,SMDVR,RIAR,AFDR,AWBR
RMDVL,RMDVL,SAAVL,RIAL,AVAL,RMEL
SMDVL,RIAL,SAAVL,SMDVL,ADFL,ASKL
RMEV,RMEV,RIH,CEPVL,RMDL,AVEL
URXL,URXL,CEPDL,URXR,ALA,SMDVL
ASKR,ASKR,CEPDR,SMDVR,RIAR,ADLR
ALA,ALA,CEPDL,URXL,CEPDR,ASKL
AFDR,AFDR,RMDR,AVAR,AVER,AWBR
SAADL,RIAL,SAAVL,AFDL,AVEL,ADFL
AWAR,AWAR,AFDR,RIAR,ASGR,ADFR
RIAL,SAAVL,RIAL,AFDL,ADFL,SMDVL
AVAL,AVAL,RMDL,AFDL,AVEL,RMDVL
RMDDL,RMDL,AVEL,SIBDL,AFDL,RIH
ASKL,SMDVL,RIAL,ASKL,ADFL,SAAVL
AIBR,AIBR,AVER,RMDR,SIBDR,ASHR
AWBR,AWBR,AFDR,AWAR,ASHR,ASGR
CEPDL,CEPDL,ASKL,SMDVL,URXL,ALA
ADLR,ADLR,ASIR,ASKR,ASGR,RIVR
RIH,SAADL,SAADR,AVER,RMDR,RIH
ASGR,ASGR,AWAR,ASHR,AWBR,ASER
AWCR,AWCR,ASHR,AIBR,SIBDR,RMDR
AVEL,AVEL,RMDL,AFDL,AIBL,SIBDL
AWBL,AFDL,AWBL,ADFL,RIAL,AWAL
ASHR,ASHR,AIBR,AWCR,SIBDR,RIBR
AVBR,AVHR,AVJR,ASGR,ASIR,ASER
ADLL,ASKL,ADLL,SMDVL,ADFL,ASGL
ASIR,ASIR,RIVR,AVHR,ASGR,AVJR
AFDL,AFDL,RMDL,AWCL,AVEL,SIBDL
RMDDR,RMDDR,AIBR,RMDR,SIBDR,AWCR
AVBL,ADLL,ASKL,ASGL,ASIL,AWAL
AVHR,ASER,ASHR,AVJR,AVHR,RIBR
I4,I4,ASIR,RIVR,ADLR,M1
ASER,RIBR,ASHR,AUAR,AWCR,ASER
AWAL,AWBL,AFDL,ASGL,AWAL,AWCL
ASHL,AWCL,SIBDL,ASHL,AIBL,RMDL
RMHL,AIBL,SIBDL,AWCL,SAADL,RMDDL
AVJR,AVJR,AINR,AVHR,AVDR,AVBR
M1,RIVL,M1,I4,ADLL,ASIL
AVHL,AWBL,AVHL,ASGL,ASEL,AFDL
ASIL,ASGL,AVHL,ASIL,AWBL,ADLL
AINR,AINR,AVJR,RIVR,AVDR,AVHR
SIADR,RMFR,SMBDR,RMDDR,RMFL,AUAR
AVDR,AVDR,AINR,AVJR,AIZR,AVBR
SMBDL,SMBDR,SMBDL,RMFL,RMFR,RMDDR
AIZR,AUAR,RIBR,ASJR,AIZR,RICR
RIVR,RIVR,AINR,AVJR,M1,AVHR
ASEL,ASEL,AWCL,ASHL,AWBL,AVHL
AVL,AWCL,AUAL,AIBL,ASHL,SIBDL
AVJL,AVJL,AVHL,ASEL,ASGL,RIVL
ASJR,ASJR,SMBDR,SMBVR,AUAR,RIMR
RIVL,AVHL,AVJL,RIVL,ASGL,ASIL
AIBL,AUAL,SMBDL,AIBL,RMHL,RMDDL
SMDDL,RMDDL,SMBDL,RMFL,AUAL,SMDDL
SMBDR,SMBDL,SMBDR,RMFR,SMBVR,RMFL
ASGL,AVBL,AVJL,AINL,AVHL,ASEL
AWCL,RIBL,AUAL,ASJL,AVBL,ASHL
RIMR,AIZR,RICR,RIMR,FLPR,SMBDR
AIAR,SMBVR,SMBDR,AIAR,AIYR,RMFR
AUAL,AUAL,AIZL,AWCL,RIBL,ASHL
M2R,M1,AINR,M2R,FLPR,ADER
AVDL,AVDL,AVJL,AINL,AIZL,AVBL
RIBL,AIZL,ASJL,RICL,AVBL,RIBL
AIAL,AIAR,SMBVR,AIYR,SMBVL,SMBDR
SIAVL,SMBVL,SIAVL,SMBVR,SMBDL,SIAVR
SIAVR,SIAVR,SMBVR,AIMR,RICR,AIAR
FLPR,RICR,I5,AIAR,AIZR,FLPR
AINL,AINL,I6,AVJL,AIZL,AVBL
RMFR,SIAVL,SMBVL,SMBVR,SIAVR,AIAL
ASJL,ASJL,RICL,AIZL,FLPL,SIAVL
AIZL,AIZL,RICL,FLPL,AINL,ADEL
SMBVR,AIMR,SIAVR,RICR,SMBVR,SABVR
RIML,RICL,FLPL,AIZL,ADEL,ADAL
SMBVL,SMBVL,SIAVL,AIML,AIAL,SMBVR
RMFL,AIML,VB2,SMBVL,SIAVL,RIS
ADEL,ADEL,FLPL,M5,ADAL,I6
RICL,FLPL,ADAL,ADEL,RICL,RMGL
RICR,ADAR,AQR,ADER,AVKL,FLPR
AIYL,AIML,VB2,AVKL,FLPL,SABVL
AIML,AIML,VB2,ADAL,VB1,ADEL
AIMR,ADAR,VB1,VB2,AQR,DB2
AIYR,DB2,AQR,RMGR,RIFR,SABVL
FLPL,ADAL,FLPL,RMGL,ADEL,M5
RMGR,RMGR,ADAR,AQR,AVG,SABD
AVKR,VD1,VB1,ADAR,RIGL,DB2
AVKL,ADAL,VB1,RIGL,RMGL,AVKL
RMGL,RMGR,ADAR,RIFR,SABD,AVG
AVFL,AVFL,VB1,AVFR,VA1,DB2
ADAR,RMGR,SABD,RIFR,AVG,VD2
AQR,RMGL,ADAL,RIGL,DD1,RIGR
AVFR,VB1,VA1,RIGL,DB1,AVG
VB2,AVG,SABD,DB1,VA1,VB1
RIFL,AS1,AVG,DB1,RIGL,SABD
DB1,VA2,VB1,DB1,SABD,RIGL
RIFR,AS1,SABD,VD2,AVG,DD1
VA1,VA2,VD2,AS1,VB3,SABD
ADAL,DD1,VB3,VD2,RMGL,AS1
RIS,VB3,VA2,VD2,AS1,SABD
