GT,Top1,Top2,Top3,Top4,Top5
AVDR,AVDR,AINR,AVJR,FLPR,AIZR
,ASEL,AVBL,ASHL,RIBL,AVDL
,SMBDR,SMBDL,RMFL,RMFR,SMBVR
,RIMR,AUAR,AIAR,SMBVR,SMBDR
RMDDL,SMBDL,RMFL,SMBDR,SMBVL,RMDDL
AVJL,AVJL,ASEL,AVDL,AVBL,AVHL
,I4,ASIL,ADLL,RIVL,M1
RIVL,RIVL,ASIL,ASGL,ADLL,AVHL
,RIBL,ASJL,AUAL,AVBL,AIZL
SIAVR,SMBVR,SIAVR,SMBDR,AIMR,RICR
,M1,RIVR,ASIR,AINR,AVJR
AIZR,AIZR,RICR,FLPR,ADER,AVDR
,I6,ASIL,RIVL,ADLL,AINL
,RICL,AIZL,ASJL,AUAL,SMBVL
AINR,FLPR,ADER,AINR,AIZR,RICR
AVDL,AVDL,AIZL,AINL,AVJL,ASEL
SMBVR,SMBVR,SMBVL,SIAVL,AIAR,SMBDR
,AIZL,FLPL,ASJL,RICL,AVDL
SMBVL,SMBVL,SIAVL,SMBVR,SMBDL,AIAR
RMFL,SIAVL,SMBVL,AIML,SMBDL,VB2
AINL,AINL,AVDL,FLPL,AIZL,AVJL
AIZL,AIZL,FLPL,RICL,ADEL,AINL
,AIML,RIS,AIYL,VB2,SMBVL
,VB2,AIMR,RIS,SABVR,SIAVR
,M5,I6,AINL,ASIL,RIVL
AVL,SABVR,VB2,SABVL,RIS,DB2
,ADEL,ADAL,FLPL,RICL,RMGL
FLPR,AQR,ADAR,ADER,RMGR,FLPR
ADEL,ADAL,ADEL,FLPL,RMGL,RICL
VB2,VB1,ADEL,VB2,ADAL,DB2
FLPL,ADAL,RMGL,FLPL,ADEL,AVKL
AQR,RMGR,ADAR,AQR,DB2,RIFR
AIML,VA1,VB1,DB2,RIGL,RIGR
AIYL,DB2,RIFR,VA1,VB1,RIFL
AVKL,DD1,RIGL,VB1,VD1,RIGR
ADAL,RMGL,RIGL,VB1,RIGR,AVG
,VA1,RIGL,AVG,VB1,DB1
,AVG,VA1,SABD,VD1,DB1
RMGL,ADAL,AS1,RIGL,RMGL,DD1
,SABD,DA1,AVG,DB1,AS1
,DB1,AVG,SABD,VA1,DA1
,AS1,DA1,SABD,VD2,DB1
,VD2,VB3,DA1,DD1,VA2
,VA2,DA1,DB1,DD1,VD2
,DD1,VA2,VB3,VD2,DA1
,VB3,VA2,DA1,VD2,AS1
