GT,Top1,Top2,Top3,Top4,Top5
RID,RID,RMED,OLQDL,ALA,OLQDR
AVEL,AVEL,AVAL,RMDL,AFDL,RIAL
AVER,AVER,RMDR,AVAR,AFDR,AIBR
,RMDL,SIBDL,AIBL,AVEL,SAADL
AVAR,AVAR,RMDVR,AFDR,SAAVR,AVER
CEPDL,CEPDL,SMDVL,URXL,RIAL,SAAVL
URXL,URXL,CEPDL,SMDVL,RIAL,SAAVL
,AIBR,RMDR,AVER,RMDDR,SIBDR
,SMDVL,RIAL,CEPDL,SAAVL,URXL
,AIBL,RMDL,SIBDL,AWCL,AVEL
,RMFR,RMDDL,RMFL,RMHL,SMDDL
RIAR,RIAR,SMDVR,URXR,SAAVR,CEPDR
SMDVR,SMDVR,CEPDR,RIAR,URXR,SAAVR
CEPDR,CEPDR,URXR,RID,SMDVR,ALA
AFDR,AFDR,AVAR,AWBR,ADFR,AVER
,AIBR,RMDDR,SAADR,RMDR,SIBDR
URXR,URXR,URXL,CEPDR,RID,ALA
ALA,ALA,RID,URXR,URXL,RMED
,AWCR,RMDR,ASHR,AVER,AIBR
,URXR,ASKR,CEPDR,SMDVR,RIAR
,AIBR,RMDDR,AWCR,AUAR,SIBDR
,AWCL,AIBL,ASHL,AFDL,AVEL
,AVER,RMDR,AIBR,AWCR,ASHR
,RMFL,SMBDL,SMBVL,RMFR,SMBDR
,RMDDR,AUAR,SMBDR,AWCR,RIMR
,SMDVL,ASKL,CEPDL,RIAL,URXL
,RMFL,SMBDL,RMFR,SMBDR,RMDDL
,SMBDR,RMFR,RMFL,SMBDL,RMDDL
,AWBR,AWAR,ADFR,ASGR,AVER
,ASHR,AWCR,AWBR,AIBR,ASER
,AWAL,ASGL,ASKL,ADLL,AWBL
,SMBDL,RMFL,SMBVL,RMFR,SMBDR
,RMHL,AUAL,RMDDL,SMBDL,AIBL
,AWBL,ASGL,ASEL,AVHL,AFDL
,SMBDR,AUAR,RMFR,SMBVR,ASJR
,AIBR,RIBR,AUAR,ASHR,AWCR
,ASHL,ASEL,RIBL,AIBL,AWCL
,AUAR,AWCR,RIBR,AVDR,AIBR
,AWAR,ASGR,AWBR,ADFR,ASER
,ASGL,AWAL,AVHL,AWBL,ADLL
,ASER,ASHR,ASGR,AVDR,AWCR
,ASKR,ADLR,URXR,CEPDR,ALA
,AUAL,ASEL,AVDL,AIZL,AWCL
,SMBVL,SIAVL,AUAL,SMBDL,ASJL
,ASJR,SMBVR,AIZR,RICR,SMBDR
,ASJL,AUAL,RIML,RIBL,AIZL
,ASGR,AVHR,AVJR,AWAR,AVDR
,RIBR,AVDR,AIZR,ASJR,AINR
,SMBVL,SIAVL,ASJL,SMBDL,RICL
AVDL,AVDL,ASEL,AVBL,AVJL,AVHL
AVJL,AVJL,AVHL,RIVL,ASEL,AVDL
AVDR,AVDR,AVJR,AINR,AVBR,RIBR
RIVR,ADLR,RIVR,ALA,ASKR,CEPDR
AVHR,AVHR,RIVR,ASGR,ADLR,ASIR
RICL,RICL,AIZL,ASJL,RIML,FLPL
AVJR,AVJR,AVDR,AVHR,AINR,RIVR
,AINL,RIVL,AVDL,ASIL,AVHL
,AIAR,AIMR,SIAVL,SMBVL,SMBVR
RICR,AIZR,RICR,FLPR,AVDR,M2R
,RICL,AIML,SIAVL,FLPL,SMBVL
,AIMR,RIS,SABVR,AIAR,VB2
,VB2,AIML,RIS,SABVL,SABVR
,RIVR,ASIR,ADLR,AVHR,ASGR
AIZR,AINR,AVJR,AVDR,AIZR,M2R
AINR,AINR,AVJR,RIVR,AVDR,AVHR
,RIS,AIML,VB2,SABVL,SABVR
AIZL,AIZL,RICL,FLPL,ADEL,M2L
,SABVR,SABVL,RIS,VB2,DB2
FLPR,FLPR,RICR,AIZR,ADER,AVDR
ADER,ADER,FLPR,AINR,RICR,AIZR
,VB2,SABVL,RIS,DB2,SABVR
,DB2,VB2,RIS,VB1,VA1
VB2,AVFL,VB2,VB1,DB2,AVFR
FLPL,FLPL,ADEL,ADAL,RMGL,RICL
,FLPR,ADAR,ADER,AQR,RICR
,ADEL,M5,FLPL,I6,RICL
ADAR,ADAR,ADER,FLPR,AQR,RMGR
AQR,AQR,ADAR,RMGR,ADER,FLPR
,VB1,DB2,VA1,RIFL,AVFL
,DB2,VA1,VB1,RIFR,RIFL
,VA1,VB1,DB2,RIFL,RIFR
,RIFL,ADAR,RIFR,RMGR,VA1
ADEL,ADEL,ADAL,FLPL,RMGL,RICL
,I4,I6,M5,M1,M2R
VB1,VB1,RIGL,RIGR,VA1,VD1
RMGR,RMGR,ADAR,AQR,ADER,RIFR
I6,I6,M5,I4,ADEL,AINL
,AVG,RIGR,VB1,VD1,RIGL
ADAL,ADAL,RMGL,ADEL,FLPL,VB1
M1,M1,ADER,ADAR,FLPR,AINR
RIGL,RIGL,VB1,RIGR,ADAL,RMGL
,RIFR,SABD,AVG,VD1,VA1
RMGL,RMGL,ADAL,RIGL,VB1,ADEL
,RIGL,AS1,VB1,VD1,AVG
,AVG,RIGR,SABD,DB1,DD1
M5,M5,I6,RMGL,ADAL,ADEL
,SABD,AVG,DB1,DD1,RIGR
,VD1,RIGL,DD1,AS1,AVG
,DD1,AVG,AS1,RIGL,RIGR
,DD1,AS1,AVG,VD2,DB1
,AVG,SABD,VD2,DB1,DD1
,AVG,SABD,VD2,DD1,DA1
RIGR,VD2,AS1,DA1,AVG,SABD
,AS1,DA1,DD1,VD2,DB1
,VD2,AVG,DD1,DA1,AS1
,DA1,VD2,VA2,SABD,VB3
,VA2,VB3,VD2,DA1,DD1
,VA2,DA1,VD2,VB3,AS1
,VB3,DA1,VD2,VA2,AS1
