GT,Top1,Top2,Top3,Top4,Top5
URAVL,URAVL,OLQVL,URYVL,BAGL,CEPVL
BAGL,RIPL,URBL,RMEL,BAGL,OLQVL
OLQDR,OLQDR,URYDR,OLLR,RMED,RMER
OLQVL,OLQVL,URBL,BAGL,RMEL,URYVL
URYDL,OLQDL,URYDL,OLLL,RMEL,IL1DL
RMER,RMER,BAGR,RIPR,URYVR,URBR
CEPVR,OLQVR,CEPVR,URYVR,BAGR,URAVR
RMEL,URYDL,OLQDL,RMEL,OLLL,RIPL
OLQDL,URYDL,OLQDL,RMED,IL1DL,OLQDR
RMED,RMED,OLQDL,OLQDR,URYDR,URYDL
,RMER,BAGR,RIPR,SAAVR,RMDVR
SAADL,CEPVL,BAGL,OLQVL,URAVL,RIPL
HMC,OLQDL,RMEL,URYDL,RMDVL,SAAVL
CEPVL,CEPVL,BAGL,CEPVR,OLQVL,RMEL
RMDVR,BAGR,RMER,AVAR,RMDVR,OLQVR
SAADR,CEPVR,OLQVR,CEPVL,RMEV,BAGR
OLLL,RMEL,SAAVL,OLQDL,SMDVL,CEPDL
AVAR,RMDVR,SAAVR,AVAR,RMER,BAGR
AFDR,RMDVR,BAGR,AVAR,AFDR,SAAVR
RID,RID,URXR,CEPDR,ALA,RMED
RMDVL,CEPVL,RMDVL,RMDL,AVAL,AVEL
CEPDR,CEPDR,URXR,SMDVR,RIAR,RID
RMEV,RMEV,CEPVL,CEPVR,RIH,RMDL
ADFR,AVAR,AFDR,SAAVR,RMDVR,ADFR
AVAL,AVAL,RMDVL,SAAVL,RMEL,AVEL
RIH,RMEV,RMDL,CEPVL,SIBDL,RIH
SAAVL,SAAVL,RIAL,SMDVL,CEPDL,RMDVL
CEPDL,CEPDL,SMDVL,URXL,RIAL,SAAVL
RIAR,RIAR,SAAVR,SMDVR,AVAR,ADFR
SMDVL,SMDVL,CEPDL,RIAL,URXL,SAAVL
SMDVR,SMDVR,RIAR,SAAVR,CEPDR,ASKR
AWBR,RMDR,AFDR,AVAR,AVER,RMDVR
URXL,URXL,CEPDL,URXR,ALA,RID
AWCR,RMDR,AVAR,AVER,AFDR,SIBDR
SAAVR,SAAVR,RIAR,SMDVR,ADFR,ASKR
AWAR,RIAR,SAAVR,AFDR,AVAR,ADFR
RMDR,AVER,AVAR,RMDR,AFDR,SIBDR
RIR,RIH,RMEV,RMDR,SAADR,CEPVR
AFDL,RMDL,AFDL,AVAL,AVEL,RMDVL
RIAL,RIAL,SAAVL,AVAL,SMDVL,RMDVL
URXR,URXR,CEPDR,URXL,ALA,RID
AVER,AVER,RMDR,SAAVR,RIAR,AVEL
AWCL,RMDL,AWCL,SIBDL,AVEL,AFDL
ASER,AFDR,AWBR,ADFR,AVAR,AVER
ADFL,AFDL,AVAL,AVEL,RMDVL,ADFL
SIBDR,RMDR,SIBDR,AVER,AIBR,AFDR
RMFL,SAADL,RMEV,SIBDL,SAADR,RMDDL
AVEL,AVEL,AVAL,RIAL,AFDL,ADFL
ASKR,ASKR,ADFR,RIAR,ADLR,SMDVR
AWBL,AVAL,AFDL,AWBL,ADFL,AVEL
SIBVL,SAADR,SAADL,SIBVR,SIBVL,RMEV
ASGR,AWBR,ADFR,ASGR,AFDR,AWAR
AIBR,AIBR,AVER,RMDR,AFDR,AVEL
RMDL,RMDL,AVEL,SIBDL,AIBL,AFDL
RMFR,SAADL,SAADR,RMDDR,RMDR,SIBVR
ASKL,ASKL,ADLL,ADFL,RIAL,SMDVL
ASHL,AWCL,ASHL,SIBDL,RMDL,AFDL
ASHR,ASHR,AWCR,AIBR,SIBDR,RMDR
RIBR,AWAR,ASER,AWBR,AIBR,ASGR
AUAR,AWCR,ASHR,AIBR,AUAR,SIBDR
SIBDL,SIBDL,AWCL,ASHL,AIBL,RMDL
RMHR,SAADR,SAADL,AIBR,RMDDR,SIBDR
RMDDL,RMDDR,RMDDL,RMFR,SAADL,RMFL
AWAL,AWAL,AIBL,AVEL,AWBL,ASHL
ADLR,ADLR,ASGR,ASKR,AWAR,AWBR
ALA,ALA,CEPDL,URXL,ADLL,URXR
AVHL,AWBL,AVHL,ASEL,ASGL,AFDL
AVDR,ASGR,AWAR,AWBR,ASER,ADLR
ASEL,ASEL,ASHL,AWCL,AIBL,AWBL
SMDDL,RMDDL,AIBL,AUAL,AWCL,SIBDL
ASGL,ASGL,AWBL,AWAL,ADLL,ASIL
AIBL,AIBL,AIBR,RIBR,ASHL,RMDDR
AUAL,AUAL,AWCL,AIBL,ASHL,ASEL
SMBDR,SMBDL,SMBDR,RMFL,RMDDL,RMHL
RMHL,RMHL,SMBDL,AUAL,RMFL,RMDDL
RMDDR,AUAR,RMDDR,SMBDR,AIBR,ASJR
AVL,RMFL,RMFR,SMBDL,RMHL,SMBVL
ADLL,ASIL,ADLL,RIVL,AVHL,ASGL
RIVL,AVHL,AVJL,RIVL,AWBL,ASEL
AVBR,ASER,AVBR,RIBR,AVJR,AVDR
SIBVR,RMHR,ASJR,SMBDR,RIBR,AUAR
AVHR,AVHR,AVJR,RIVR,ASER,AVDR
ASIR,ASIR,RIVR,AVJR,AVHR,AINR
AVJL,AVDL,AVJL,AVHL,ASEL,AVBL
SMBDL,SMBDR,SMBDL,SMBVL,RMFL,RMFR
ASJR,RIBR,ASJR,AVBR,AVDR,AIZR
RIS,SMBDL,SMBDR,ASJL,AUAL,SMBVL
RIBL,RIBL,M2L,ASJL,AVBL,AVDL
RIML,SMBVL,AUAL,SMBDL,ASJL,RICL
AVBL,AVBL,AINL,AVDL,AVJL,AIZL
SIADR,AIZR,ASJR,RICR,I5,RIBR
AINL,AVDL,AINL,AVJL,AIZL,AVBL
SIADL,SIAVL,SMBVL,SMBVR,SMBDL,SMBDR
ASIL,AINL,AVJL,AVDL,AVHL,ASIL
SIAVL,SMBVR,SIAVL,SIAVR,SMBVL,SMBDR
AVJR,AVDR,AVJR,AINR,AIZR,AVBR
SMBVR,SMBVR,ASJR,RICR,SMBDR,AIZR
,ASJR,SMBVR,RICR,SIAVR,AIZR
ASJL,ASJL,RICL,M2L,AIZL,I5
AVDL,AVDL,RICL,AIZL,AINL,FLPL
M2L,RIVL,AINL,ASIL,I6,AVJL
RIVR,AVJR,AINR,AVDR,RIVR,AIZR
M2R,RIVR,M1,ASIR,AINR,I4
AINR,AINR,AVDR,AIZR,FLPR,AVJR
I5,M2R,AINR,AIZR,AVJR,FLPR
I4,I4,RIVL,I6,M1,ASIL
SMBVL,SIAVR,SMBVR,AIMR,RICR,AVKR
SMDDR,RICR,AIAR,I5,AIZR,AIMR
AIZL,AIZL,RICL,FLPL,ADEL,AINL
I6,I6,RIVL,AINL,M5,AVJL
RICR,ADER,FLPR,RICR,AIZR,ADAR
M1,M1,RIVR,I4,I6,AINR
AIYR,SABVR,RIS,AQR,I5,SABVL
RIMR,AIMR,RICR,SABVR,RIS,AQR
AIZR,ADER,ADAR,AQR,FLPR,RICR
AIAL,VB2,RIS,SABVL,SABVR,AIML
AIAR,AQR,ADAR,SABVR,RIS,SABVL
SIAVR,RIS,AQR,VB2,SABVR,ADAR
FLPR,ADAR,AQR,ADER,FLPR,RICR
RICL,FLPL,ADEL,RICL,ADAL,RMGL
AIML,AIML,VB2,ADAL,ADEL,FLPL
AVFR,AVFR,AVFL,VB2,SABVL,RIFL
M5,M5,I6,AINL,ADEL,FLPL
FLPL,FLPL,ADEL,ADAL,RMGL,AVKL
SABVR,RIFR,DB2,RIFL,AVFR,VA1
,AVFL,AVFR,VB2,VB1,RIFL
AQR,ADAR,AQR,ADER,RMGR,RIFR
ADER,ADAR,AQR,ADER,RMGR,FLPR
SABVL,VA1,VB1,RIFR,DB2,RIFL
ADEL,ADEL,ADAL,FLPL,RMGL,VB1
AVKL,VB1,AVKL,RIGL,VD1,ADAL
ADAR,ADAR,AQR,ADER,RMGR,RIFR
ADAL,ADAL,ADEL,RMGL,RIGL,FLPL
AIMR,RIFR,VA1,VB1,AVG,DB1
AIYL,RIGL,VB1,VA1,VD1,RIFL
AVKR,AVG,SABD,DB1,VD1,DD1
RMGR,RMGR,SABD,ADAR,AQR,AVG
RMGL,RMGL,ADAL,AS1,RIGL,DD1
VB2,RIGL,DD1,SABD,AVG,DB1
DB2,AS1,SABD,DA1,DD1,AVG
AVFL,AS1,DA1,VD2,SABD,DD1
RIGL,VB3,VD2,VA2,DA1,DD1
VB1,VA2,VB3,DA1,VD2,DD1
