GT,Top1,Top2,Top3,Top4,Top5
CEPVL,RMEV,CEPVR,CEPVL,RMDL,RMDVL
RMDVR,RMDVR,AVAR,SAAVR,RMER,RIAR
AVAR,SAAVR,AVAR,RMDVR,RMER,RIAR
RMEV,RMEV,CEPVL,RIH,CEPVR,RMDL
RID,RID,ALA,URXR,URXL,CEPDR
SAAVL,SAAVL,AVAL,RIAL,AFDL,RMDVL
SAAVR,SAAVR,RIAR,SMDVR,CEPDR,URXR
RMDVL,RMDVL,AVAL,RMDL,AFDL,AVEL
AFDR,AVAR,SAAVR,AFDR,RMDVR,RIAR
RIAL,RIAL,SAAVL,SMDVL,CEPDL,URXL
SMDVL,SMDVL,CEPDL,URXL,RIAL,ASKL
AVAL,AVAL,AVEL,AFDL,RMDL,RMDVL
RIAR,RIAR,SMDVR,CEPDR,URXR,SAAVR
AWBL,AFDL,AWBL,RIAL,AVAL,SAAVL
URXL,URXL,URXR,ALA,CEPDL,ASKL
ASKL,RIAL,ASKL,URXL,CEPDL,SMDVL
RMDR,AVER,RMDR,AVAR,RMDVR,AFDR
ADFR,ADFR,RIAR,SAAVR,SMDVR,AFDR
AVER,AVAR,AVER,RMDR,AFDR,SAAVR
ALA,ALA,URXR,URXL,CEPDR,CEPDL
AFDL,AFDL,RMDL,AVEL,AWCL,AVAL
SMDVR,CEPDR,URXR,SMDVR,ASKR,ALA
AVEL,AVEL,RMDL,AVAL,AFDL,SIBDL
ASGL,AWBL,ASGL,RIAL,SMDVL,AWAL
ASHR,AFDR,RMDR,AVAR,AVER,RMDVR
CEPDR,CEPDR,URXR,ALA,ASKR,SMDVR
ADFL,ADFL,AFDL,AWAL,AWBL,RIAL
SAADL,RIH,RMEV,SAADR,SAADL,RMDR
CEPDL,CEPDL,ALA,URXL,ASKL,ADLL
RMDL,RMDL,AVEL,SIBDL,RMDDL,AIBL
AWCR,RMDR,AVER,SIBDR,AFDR,AIBR
ASGR,AWBR,ASGR,SMDVR,AFDR,ADFR
ADLL,ASKL,ADLL,URXL,CEPDL,RIAL
AIBL,AWBL,AWCL,AFDL,ASHL,ASEL
ASKR,ASKR,ADLR,CEPDR,URXR,RIAR
URXR,URXR,ALA,CEPDR,URXL,ADLR
AWAR,AWAR,AFDR,AWBR,AVER,ADFR
AVHL,AVHL,ASGL,AWBL,ADLL,ASIL
SIBDL,SIBDL,AWCL,RMDL,AIBL,AVEL
AWAL,ASGL,AWBL,AWAL,ASEL,AVHL
RMHR,SIBDR,RMDR,AVER,AIBR,AWCR
ASIL,ADLL,ASKL,ASGL,ASIL,AVHL
RMHL,SAADL,SAADR,SIBVL,SIBDL,SIBVR
AWCL,SIBDL,AWCL,RMDL,ASHL,RMDDL
AUAL,AIBL,ASHL,AVEL,SIBDL,AWCL
SIBVR,SIBVR,SAADR,SIBDR,RMDDR,SAADL
ASHL,AWCL,ASHL,AIBL,SIBDL,ASEL
AIBR,AIBR,AVER,RMDR,AWCR,ASHR
ASER,AWBR,ASER,ASGR,AFDR,AWAR
ASEL,ASEL,AWBL,ASHL,AWCL,AFDL
RIR,SAADR,SIBVR,RMDDR,SAADL,SIBVL
AVHR,ASGR,AVHR,AWBR,ASER,AWAR
AVBL,ASIL,ASGL,ADLL,AVHL,RIVL
ADLR,ADLR,ASKR,ASIR,ASGR,RIVR
AVJL,AVHL,ASGL,AVJL,ASEL,AWBL
SAADR,RMDDR,AWCR,AIBR,SAADR,SIBDR
RIMR,ASHR,ASER,AWCR,RIBR,AWAR
RIVL,RIVL,ASIL,ADLL,ASGL,AVHL
AVDL,AVDL,AVJL,ASEL,AINL,AVBL
AUAR,AWCR,AIBR,ASHR,AUAR,RIBR
RIBL,RIBL,ASHL,AUAL,ASEL,AVBL
RMDDR,RMDDL,RMDDR,RMFL,RMHL,SMBDL
SMDDL,RMDDR,RMHR,RMFR,SMBDR,RMHL
RIVR,RIVR,AVHR,ASGR,ASIR,AVJR
RIML,AVDL,AVBL,AVJL,ASEL,ASHL
AVJR,AVJR,AVHR,ASGR,ASER,AVDR
AINL,AINL,AVJL,AVDL,AVHL,AVBL
AVBR,ASER,AVDR,ASHR,RIBR,AVBR
AINR,AINR,ASIR,AVHR,AVJR,ASGR
RMDDL,RMDDL,AUAL,SMBDL,RMFL,RMHL
AIAL,RMFR,SMBDR,RMHR,RMDDR,RMFL
AIZL,AVJL,AINL,AVDL,AIZL,AVBL
AVDR,AINR,AVDR,AVJR,AVHR,RIVR
SIADL,RMFL,SMBDL,RMFR,SMBDR,RMHL
SIBVL,AUAL,AIZL,ASJL,AVDL,AVBL
RIBR,RIBR,AVDR,AUAR,AVBR,ASER
SMBDR,RMFR,SMBDR,RMFL,SMBVR,SMBDL
M2R,M2R,AINR,AVDR,AVJR,AVBR
ASJR,AUAR,ASJR,RIBR,AIZR,AVDR
SIADR,ASJR,SMBDR,SMBVR,RMFR,RICR
M2L,M2L,AVBL,AIZL,AINL,AVDL
I4,I4,M1,I6,M2R,RIVR
AIML,SMBVL,SMBDL,AUAL,ASJL,SIAVL
SMBDL,SMBDL,SMBVL,RMFL,SIAVL,SMBDR
RMFL,SMBDR,SMBDL,SMBVR,RMFR,RMFL
ASJL,ASJL,RICL,AIZL,AUAL,RIML
RICL,AIZL,RICL,AVDL,AINL,ASJL
AVL,RICL,SIAVL,ASJL,SMBVL,AIAL
ADEL,ADEL,AIZL,AINL,RICL,AVDL
SMBVL,SMBVL,SIAVL,SMBVR,AIAL,SMBDL
SIAVR,SMBVR,SIAVR,SIAVL,AIMR,SMBVL
I5,I5,RICR,ASJR,AIAR,SIAVR
AIYL,AIAR,AIYR,SIAVL,SMBVR,AIAL
AIZR,AIZR,RICR,FLPR,AUAR,ASJR
RMFR,SIAVR,SMBVR,AIMR,SIAVL,AIAR
FLPL,FLPL,RICL,ADEL,AIZL,ADAL
M1,M1,RIVR,AINR,M2R,AVJR
I6,I6,M5,AINL,ADEL,I4
AIAR,AIMR,AIAR,RICR,SIAVR,I5
ASIR,M1,AINR,RIVR,AVJR,ASIR
AIYR,SABVR,RIS,SABVL,AIML,VB2
SMDDR,SABVL,SABVR,VB2,RIS,AIML
RICR,FLPR,ADER,RICR,AQR,ADAR
SIAVL,VB2,AVFL,AIML,AVKL,AVFR
M5,M5,I6,ADEL,ADAL,RMGL
ADER,ADER,ADAR,AQR,FLPR,RMGR
FLPR,AQR,ADAR,RMGR,ADER,FLPR
RIS,AVFR,SABVR,VB2,AVFL,DB2
AVKR,VB2,DB2,ADAR,AVFL,VD1
ADAR,ADAR,RMGR,AQR,ADER,RIFR
AIMR,DB2,VB1,VA1,RIFR,VB2
AQR,RMGR,ADAR,RIFR,AQR,AVG
VB2,VB1,VA1,DB2,VB2,RIGL
SABVR,RIFR,AVFL,VA1,RIFL,VB1
SABVL,RIFR,VA1,DB1,VB1,AVG
RMGR,RIFR,SABD,AVG,RMGR,DB1
ADAL,ADAL,RIGL,DD1,RIGR,AS1
,AVG,SABD,DB1,RIGL,DD1
RMGL,RMGL,AS1,DD1,RIGL,AVG
VB1,DD1,DB1,RIGL,SABD,AS1
VA1,SABD,VD2,DB1,AS1,DD1
RIGL,VB3,VA2,DD1,AS1,RIGL
,AS1,VD2,VB3,VA2,SABD
