GT,Top1,Top2,Top3,Top4,Top5
RMDL,RMDL,AVEL,RMDVL,AVAL,CEPVL
RMDR,AVAR,RMDR,AVER,AFDR,RIAR
CEPDR,URXR,CEPDR,ALA,SMDVR,RID
AFDR,AFDR,RIAR,SAAVR,AVAR,ADFR
ALA,ALA,CEPDL,URXL,URXR,RID
ADFR,URXR,CEPDR,RIAR,ASKR,SMDVR
URXL,URXL,CEPDL,SMDVL,RIAL,SAAVL
SMDVL,SMDVL,RIAL,SAAVL,RMDVL,CEPDL
AVEL,AVEL,RMDVL,AVAL,RMDL,SAAVL
AVER,AVER,RMDR,AVAR,AFDR,AIBR
URXR,CEPDR,URXR,ALA,ASKR,SMDVR
CEPDL,CEPDL,SMDVL,RIAL,URXL,ASKL
SAADL,RMEV,RMDL,AVEL,RIH,SAADL
ASHR,ADFR,AWBR,AFDR,RIAR,AVAR
AFDL,AFDL,AVAL,RMDL,AVEL,RMDVL
ASKR,RIAR,SMDVR,URXR,ASKR,CEPDR
SIBDR,RMDR,AWCR,AFDR,AVER,SIBDR
AWCR,AWCR,AFDR,RMDR,AWBR,ASHR
AIAL,SAADL,SAADR,RIH,RMEV,RMDL
AWBL,AVAL,AFDL,AWBL,SAAVL,ADFL
ADLR,ASKR,ADLR,SMDVR,RIAR,URXR
SAADR,RMDR,SAADR,SIBDR,AVER,SAADL
SIBDL,AVEL,RMDL,SIBDL,AFDL,AWCL
ADFL,RIAL,ASKL,SMDVL,ADFL,CEPDL
AWBR,AFDR,AWBR,ADFR,ASGR,ASER
AUAR,AIBR,AVER,RMDR,AWCR,ASHR
AWAL,AFDL,AWAL,AWBL,AVEL,ADFL
RMHL,SAADR,SIBVR,SAADL,SIBDR,RIR
SIBVL,SIBDL,RMDL,AIBL,AWCL,AVEL
ASER,AWBR,ASGR,ASER,AWAR,ADFR
SIAVL,RMDL,AWCL,SIBDL,AIBL,AVEL
AIBL,CEPDL,ASKL,ADLL,SMDVL,URXL
AIBR,AWCR,ASHR,ASER,AWBR,AIBR
AWCL,AWCL,AFDL,RMDL,SIBDL,ASHL
ASIR,ADLR,ASKR,ASGR,RIVR,ASIR
RMFR,SAADL,SAADR,RMFR,RMDDL,RMFL
ADLL,ASKL,ADLL,ASGL,AWAL,ADFL
ASHL,AFDL,AWBL,ASHL,AWAL,ADFL
AWAR,AWAR,ASGR,ASER,AWBR,ASHR
ASKL,ADLL,ASKL,CEPDL,ASGL,SMDVL
ASGL,AWAL,AWBL,ASGL,AFDL,ADFL
RMDDR,RMDDR,AIBR,AUAR,AWCR,SIBDR
RMDDL,AIBL,AWCL,AVEL,RMDL,SIBDL
ASGR,ASGR,ADLR,RIVR,AWBR,ASIR
RIR,RMHR,RMFR,RMDDR,RMHL,SMBDR
SMBDL,RMDDL,RMFL,RMFR,RMHL,SMBDL
ASJR,ASHR,RIBR,AWCR,AUAR,ASER
RMHR,RMHL,AIBL,RMHR,RMDDL,SIBDL
ASEL,ASEL,AWBL,ASGL,AVHL,AWAL
AVHR,AVHR,ASER,ASGR,RIVR,AVJR
RIBL,ASHL,ASEL,AIBL,AWCL,RIBL
RMFL,RMFL,RMFR,SMBDL,SMBDR,RMHL
AUAL,ASHL,ASEL,AWBL,AWCL,AVDL
SIBVR,AUAR,ASJR,SMBDR,RMFR,RMHR
AVHL,AVHL,ASGL,AWBL,RIVL,ASIL
ASIL,ASGL,ASIL,AVHL,ADLL,AWAL
RIH,RIBL,AUAL,AIBL,ASJL,ASHL
SMBDR,SMBDR,RMFR,RMFL,SMBDL,SMBVL
SMBVL,AUAL,AWCL,ASEL,RIBL,AIBL
RIBR,ASER,AVBR,AVDR,AVJR,RIBR
SMDDR,SMBDR,AUAR,RMFR,RMFL,SMBVR
SMDDL,SMBDL,RMFL,AUAL,RMDDL,SMBVL
AIAR,SMBVL,SMBDR,RMFL,SMBDL,RMFR
AVBR,ASIR,RIVR,AVJR,AVHR,ASGR
ASJL,ASEL,RIBL,AVDL,ASHL,AVBL
AVBL,AVBL,ASEL,AVJL,AVDL,AVHL
AVL,AUAL,ASJL,RIBL,AVDL,RIML
SIADR,ASJL,RIBL,AUAL,SMBDL,SIAVL
RIMR,AVDR,RIBR,AIZR,AVBR,AVJR
AVDR,AVDR,AINR,AVJR,AVBR,RIVR
SMBVR,SMBVR,SMBDR,SIAVR,ASJR,SMBVL
RIVR,RIVR,AVJR,AINR,AVDR,ASIR
RIVL,RIVL,AVJL,AVHL,ASIL,ASGL
RIML,AVDL,RIBL,AVBL,AINL,AVJL
RICR,AIZR,AVDR,RICR,AUAR,ASJR
AVJR,AVJR,RIVR,AINR,AVDR,M2R
AIZR,AIZR,AVDR,AVJR,AINR,RICR
AVJL,AVJL,AINL,RIVL,AVDL,ASIL
AINR,AINR,AVDR,AVJR,FLPR,M2R
SIAVR,SIAVR,SMBVR,AIMR,SIAVL,SMBVL
AVDL,AVDL,AINL,AVJL,AIZL,RICL
AIZL,AIZL,RICL,AVDL,AINL,ASJL
AIYR,AIAR,AIMR,AIYR,SMBVR,SIAVR
AQR,FLPR,RICR,ADER,AIZR,AVDR
AINL,AINL,AVDL,AVJL,AIZL,I6
AIMR,AIMR,AIML,SIAVL,SMBVL,AIAR
FLPR,FLPR,AINR,ADER,AIZR,AVDR
M2R,RICR,FLPR,ADER,AIZR,I5
M2L,I5,RICL,M2L,FLPL,AIZL
I4,I4,I6,M5,M2R,M1
ADER,ADER,FLPR,ADAR,AQR,RICR
RIS,SABVR,SABVL,RIS,VB2,AIMR
RICL,RICL,FLPL,ADEL,AIZL,ADAL
M1,M1,ADER,ADAR,FLPR,AQR
I6,I6,M5,FLPL,ADEL,ADAL
AVKR,AQR,ADAR,RMGR,AVFR,VB2
VB2,VB2,SABVL,RIS,DB2,AIML
AIML,ADAL,VB2,FLPL,AIML,RMGL
FLPL,FLPL,RMGL,ADAL,ADEL,RICL
AVKL,ADAL,AVKL,AVFL,RMGL,VB2
ADAR,ADAR,RMGR,AQR,ADER,FLPR
AIYL,RMGL,ADAL,AVFL,RIFL,VB1
M5,M5,RMGL,ADAL,I6,ADEL
ADEL,ADEL,RMGL,ADAL,FLPL,VB1
AVFL,RIFL,AVFL,AVFR,RIFR,VB2
RMGR,RMGR,ADAR,AQR,RIFR,SABD
ADAL,RMGL,ADEL,ADAL,FLPL,RIGL
AVFR,RIFL,RIFR,VA1,VB1,AVFL
SABVL,RIFR,VA1,VB1,RIFL,VD1
SABVR,RIFR,VA1,VB1,RIFL,VD1
DB2,VB1,VA1,RIGL,VD1,RIFR
RIFR,AVG,SABD,VD1,RIFR,RIGL
VB1,RIGL,VB1,VA1,AVG,DB1
RMGL,ADAL,RMGL,AS1,RIGL,ADEL
RIFL,SABD,AVG,AS1,DB1,DA1
RIGL,DD1,RIGL,AS1,AVG,VD1
DD1,AVG,SABD,DA1,VD2,DB1
VD1,VD2,DA1,DD1,VA2,AS1
RIGR,AS1,DA1,VA2,VD2,VB3
AVG,VA2,DA1,VD2,AS1,SABD
VA1,VB3,VA2,DA1,VD2,AS1
