GT,Top1,Top2,Top3,Top4,Top5
SMDVL,SAAVL,SMDVL,RIAL,URXL,CEPDL
RID,RID,URXR,ALA,CEPDR,URXL
SAAVR,SAAVR,RIAR,SMDVR,URXR,AFDR
AVAL,AVAL,SAAVL,RIAL,RMDVL,SMDVL
SMDVR,SMDVR,RIAR,CEPDR,URXR,SAAVR
AVAR,AVAR,AFDR,SAAVR,RMDR,RMDVR
CEPDR,CEPDR,URXR,SMDVR,RIAR,ASKR
RIAL,RIAL,SMDVL,SAAVL,CEPDL,URXL
URXR,URXR,URXL,CEPDR,ALA,RID
CEPDL,CEPDL,URXL,SMDVL,ALA,RIAL
URXL,URXL,URXR,ALA,CEPDL,ASKL
AFDR,AFDR,RIAR,AVAR,SAAVR,ADFR
SIADR,RMDR,AVER,SIBDR,RIH,RMEV
AVEL,AVEL,RMDL,AVAL,AFDL,RMDVL
RIAR,RIAR,SMDVR,URXR,CEPDR,ASKR
SAAVL,URXL,SAAVL,RIAL,SMDVL,CEPDL
RMDR,AVER,AFDR,RMDR,AVAR,AWCR
AVER,AVER,RMDR,AVAR,AFDR,AIBR
RMDL,AVEL,RMDL,SIBDL,RMEV,AFDL
ADFR,ADFR,RIAR,ASKR,SMDVR,AFDR
AFDL,AFDL,AVAL,AVEL,AWBL,SAAVL
ALA,ALA,URXR,CEPDR,URXL,CEPDL
SIBDL,AVEL,SIBDL,RMEV,RMDL,SAADL
ADFL,ADFL,RIAL,SMDVL,ASKL,AWBL
AWCL,SIBDL,AFDL,AWCL,RMDL,AVEL
ASKL,ASKL,URXL,ADLL,CEPDL,ALA
AWBR,AWBR,AFDR,AWAR,ASHR,ASGR
ASKR,ASKR,ADLR,URXR,CEPDR,RIAR
AWCR,AWCR,RMDR,ASHR,SIBDR,AFDR
RIML,URXR,URXL,ALA,ASKL,CEPDL
ASHL,AWBL,ADFL,AFDL,AWAL,RIAL
AIBR,RMDR,AIBR,AVER,SIBDR,AWCR
AIBL,RMDL,AVEL,SIBDL,AIBL,AWCL
AWAR,AWAR,ASGR,AWBR,AFDR,ADLR
SIBDR,SIBDR,AWCR,RMDR,AIBR,ASHR
ASGR,ASGR,ADLR,ASKR,AWAR,ASIR
SAADR,SAADR,SAADL,RIH,SIBVR,RMEV
ASHR,AIBR,ASHR,AWCR,AVER,SIBDR
ASGL,ASGL,ASKL,ADLL,SMDVL,AWBL
AWAL,AWAL,AWBL,ASGL,ASKL,ADFL
AWBL,AWCL,AWBL,AFDL,ASEL,ASHL
RMHL,RMDDL,SAADL,SIBVL,SIBDL,RMHL
RMHR,RMHR,SIBVR,SIBVL,RMHL,SAADL
ASER,ASER,ASHR,ASGR,AWAR,AWBR
ADLL,ADLL,ASKL,ASIL,ASGL,ADLR
AUAL,AIBL,RMDDL,SIBDL,AUAL,AWCL
AVHR,AVHR,ASGR,AVJR,RIVR,ASER
ASEL,ASEL,AWBL,ASGL,AVHL,AWAL
ADLR,ADLR,ASIR,RIVR,ASGR,ASKR
RIBL,ASHL,RIBL,SIBDL,AIBL,ASEL
AUAR,AUAR,AWCR,ASHR,AIBR,RIBR
RIVR,RIVR,ASIR,AVHR,ASGR,AVJR
AVHL,AVHL,ASGL,RIVL,AWBL,AVJL
RIBR,ASHR,RIBR,AVBR,AIBR,ASER
RMDDR,RMDDR,AUAR,AIBR,SMBDR,RMFR
SAADL,RMFR,RMFL,SMBDL,SMBDR,RMDDL
AVJR,AVJR,AVHR,RIVR,ASGR,AVDR
AVL,RIBR,ASJR,AUAR,AIBR,ASHR
ASIL,ASIL,RIVL,ADLL,ASGL,AVHL
AVBL,AVBL,ASEL,RIBL,ASHL,AVDL
ASJR,ASJR,AUAR,RIBR,AWCR,ASHR
ASJL,RIBL,AUAL,ASJL,RMHL,SMBDL
ASIR,ASIR,AVJR,AINR,RIVR,AVHR
AVJL,AVJL,RIVL,AVHL,ASGL,ASIL
AVDL,AVJL,AVDL,ASEL,AVHL,RIVL
AVDR,AVDR,AINR,AVJR,AVBR,RIBR
RICR,RIBR,AVBR,AVDR,AIZR,ASJR
SIBVL,SMBDL,RMHL,RMFR,RMFL,RMHR
AINR,AINR,AVJR,AVDR,RIVR,AVHR
RIVL,RIVL,AVJL,AINL,AVHL,AVDL
SIBVR,SMBDR,RMFR,SMBVR,SMBDL,RMFL
RMFR,SMBDR,SMBVR,ASJR,RMFR,SIAVR
RICL,AIZL,AVDL,AUAL,ASJL,AVJL
AIZL,AIZL,AVDL,AVJL,AINL,AVBL
AINL,AINL,AVDL,AVJL,RIVL,AVBL
AVBR,AINR,AIZR,RICR,AVDR,FLPR
AIZR,RICR,AIZR,FLPR,AINR,ASJR
ADER,AIZR,AINR,FLPR,AVJR,AVDR
RMFL,SMBVR,SMBDR,SMBVL,SIAVR,SIAVL
RMDDL,SMBVL,AIAL,SIAVL,SMBDL,AIAR
SMDDR,AIAR,AIYR,SMBVR,SIAVR,AIAL
FLPR,FLPR,AIZR,RICR,ADER,AINR
M2L,M2L,AIZL,RICL,FLPL,AINL
ADEL,AIZL,RICL,AVDL,ADEL,AINL
RIS,RICL,SIAVL,SMBVL,ASJL,AIAL
M2R,ADER,RICR,FLPR,AIZR,M2R
I4,I4,I6,M5,M1,M2R
AIMR,AIMR,AIAR,RIS,RICR,SIAVR
FLPL,FLPL,AIZL,RICL,ADEL,AINL
I5,I5,RICR,ADER,RIS,SABVR
SMBDR,AIML,SIAVL,RICL,SMBVL,VB2
I6,I6,M5,ADEL,FLPL,AINL
ADAR,ADAR,ADER,FLPR,RMGR,AQR
SMBVL,AIML,VB2,AVKL,RICL,SIAVL
M1,M1,ADER,ADAR,FLPR,RMGR
SIAVR,SIAVR,VB2,SABVR,RIS,AVFR
AQR,AQR,ADAR,ADER,FLPR,RMGR
SMBDL,ADEL,AIML,RICL,VB2,AVKL
SABVL,SABVR,SABVL,RIS,VB2,AVFR
SMBVR,VB2,AIML,AVFR,AVFL,AVKL
RMGR,RMGR,ADAR,ADER,AQR,FLPR
SIAVL,AVFL,VB2,AVKL,AVFR,ADAL
ADAL,ADAL,ADEL,RMGL,FLPL,AIML
M5,M5,ADEL,ADAL,RMGL,I6
AIYR,RIFR,DB2,AVFR,RIFL,VB2
DB2,DB2,RIFL,SABVL,VA1,AVFL
HMC,M5,ADAL,ADEL,RMGL,I6
RMGL,RMGL,ADAL,ADEL,AVKL,RIGL
AIML,RIGL,VA1,VB2,VB1,DB2
AIYL,RIFL,VA1,DB2,VB1,AVFL
AIAR,RIFR,VA1,RIFL,VD1,RIGL
RIMR,RIFR,VA1,DB1,VB1,DB2
RIFR,RIFR,VA1,AVG,DB1,AVFR
AVFL,RIGL,VA1,VD1,VB1,DD1
AVFR,AVG,DB1,RIGL,SABD,VD1
AVKR,AVG,VD1,DD1,DB1,VD2
VB2,VB1,RIGL,DD1,VA1,DB1
VB1,RIGL,DD1,RIGR,DB1,AS1
RIFL,SABD,AVG,DB1,VD2,DD1
VA1,SABD,DB1,DD1,VD2,AS1
SABVR,SABD,AS1,VD2,AVG,VA2
AVKL,DD1,AS1,VD2,RIGL,VA2
RIGL,VA2,AS1,VB3,VD2,DD1
AVG,VA2,VB3,VD2,AS1,DA1
DD1,VD2,VA2,VB3,DD1,AS1
VD1,VB3,VA2,VD2,AS1,DA1
