GT,Top1,Top2,Top3,Top4,Top5
RMEL,RMEL,BAGL,CEPVL,RIPL,RMDVL
RIH,CEPVR,RMEV,OLQVR,CEPVL,BAGR
RMDVR,RMDVR,SAAVR,BAGR,AVAR,RMER
RID,RID,ALA,URXR,CEPDR,RMED
RMDVL,RMDVL,SAAVL,RMEL,AVAL,BAGL
SIADR,AVAR,SAAVR,RMDVR,AFDR,RIAR
RMEV,RMEV,CEPVR,RIH,CEPVL,RMDR
AVAR,SAAVR,AVAR,RIAR,RMDVR,AFDR
AVAL,AVAL,SAAVL,RMDVL,RIAL,AFDL
URXL,URXL,CEPDL,URXR,SMDVL,ALA
SAAVL,SAAVL,AVAL,RIAL,RMDVL,AVEL
ALA,ALA,URXR,CEPDR,RID,URXL
CEPDR,CEPDR,URXR,SMDVR,RIAR,ASKR
CEPDL,CEPDL,URXL,SMDVL,RIAL,ASKL
URXR,URXR,CEPDR,ALA,ASKR,RID
SMDVR,SMDVR,RIAR,ASKR,SAAVR,CEPDR
SIBDL,RMDL,AVAL,AFDL,AVEL,RMDVL
SMDVL,SMDVL,RIAL,CEPDL,SAAVL,ASKL
AFDR,SAAVR,AFDR,RIAR,AVAR,SMDVR
AFDL,SAAVL,AVAL,AFDL,RIAL,ADFL
SIAVR,RMEV,RIH,SAADL,SAADR,AVER
SAAVR,RIAR,SAAVR,SMDVR,AFDR,ASKR
RMDR,RMDR,AVER,AVAR,AFDR,RMDVR
RMDL,AVEL,RMDL,AVAL,AFDL,SIBDL
AVEL,AVEL,AVAL,AFDL,RMDL,RIAL
RIAL,RIAL,SMDVL,ASKL,ADFL,SAAVL
AWCL,AFDL,AVAL,RMDL,AWBL,AVEL
SAADR,SAADR,SAADL,RMDR,AVER,RMEV
AWCR,AFDR,RMDR,AVAR,AWCR,AVER
ADFL,SIBDL,RMDL,AFDL,AVEL,AWCL
RMDDL,AVER,AIBR,RMDR,AVAR,AFDR
ADFR,ADFR,AFDR,RIAR,AWBR,AWAR
RMDDR,AVER,AIBR,RMDR,SIBDR,AWCR
RIAR,ASKR,RIAR,SMDVR,ADLR,ADFR
SIBVR,SAADR,SAADL,SIBVR,RIH,SIBVL
SAADL,SAADL,AVEL,SAADR,RMDL,SIBDL
AWBL,AWBL,AFDL,ASGL,AWAL,ADFL
AWBR,AWBR,AFDR,ASGR,AWAR,ASER
AIBR,RMDR,AFDR,AIBR,ASHR,AWCR
AIBL,AIBL,AFDL,AVEL,ASHL,AWBL
SMBDR,AIBR,AWCR,RMDR,AVER,SIBDR
ASHR,AWCR,ASHR,AIBR,AFDR,ASER
ASKL,ASKL,ADLL,ADFL,ASGL,SMDVL
AVER,ASGR,AWAR,AWBR,ADLR,ADFR
RMHR,SAADL,SAADR,AIBR,SIBVR,RMDDR
SMDDL,RMDDL,AIBL,SAADL,SIBDL,RMHL
SIBDR,SIBDR,AWCR,RMDDR,AIBR,AUAR
AWAR,AWAR,ASER,ASHR,ASGR,AWBR
AWAL,AWAL,ASGL,AWBL,AVHL,ASEL
RIR,RMDDR,RMFR,RMHR,SAADR,SAADL
RIBR,AWCR,ASHR,AIBR,RIBR,ASER
ASGL,ASGL,ASIL,AVHL,AWAL,AWBL
ASER,ASER,ASHR,AWCR,AVJR,RIBR
AUAR,AUAR,AIBR,AWCR,RMDDR,SIBDR
M2L,ASHL,AIBL,RIBL,AVBL,SIBDL
I4,ADLR,ADLL,ASKL,ASKR,I4
M2R,AVBR,AWAR,RIBR,ASER,AIBR
AUAL,AWCL,ASHL,ASEL,AUAL,AIBL
RIMR,RMFR,SMBDR,RMDDR,RMFL,RMHR
ADLL,ASIL,ADLL,ASGL,AVHL,RIVL
RMHL,RMHR,RMHL,SMBDR,RMFR,RMFL
ASKR,ASIR,AVHR,AVJR,ASGR,ADLR
ASGR,AVJR,AVBR,ASER,AVDR,RIBR
RIBL,ASEL,AVBL,AVJL,AVDL,ASHL
RIML,RMFL,SMBDL,RMFR,RMDDL,SMBDR
M1,RIVR,M1,AVHR,ADLR,ASIR
AVHL,AVHL,AVJL,ASGL,ASEL,ASIL
I6,RIVL,ADLL,ASIL,I4,ASGL
AVDR,AVDR,RIBR,AVJR,ASER,AVBR
SMBVR,SMBDR,ASJR,SMBVR,RMFR,RMHR
SIADL,RMFR,SMBDR,SMBDL,RMFL,SMBVR
AIAR,SMBDR,SMBVR,RMFR,AIAR,SIAVR
SIBVL,SMBDL,RMHL,RMFL,ASJL,SMBDR
AVBR,RIBR,ASJR,AVDR,AIZR,AUAR
ADLR,AVJR,ASIR,AVHR,AINR,AVDR
ASHL,AUAL,AIZL,AVDL,RIBL,ASJL
ASJR,ASJR,RIBR,RICR,AIZR,AUAR
AVHR,AVJR,AVHR,AVDR,AINR,ASER
AIML,SMBVL,SMBDL,SIAVL,RMFL,SMBVR
RMFL,SMBVR,SIAVR,RMFL,RMFR,SMBVL
ASEL,AVJL,AVDL,AIZL,AINL,ASEL
AVJL,AVJL,AVDL,AIZL,AINL,RIVL
AIAL,RICR,AIAR,ASJR,SIAVR,I5
AVJR,AIZR,RICR,FLPR,AVDR,AVJR
AIYL,ASJL,SMBVL,SIAVL,SMBDL,RICL
,AIAR,SIAVL,SMBVL,SIAVR,SMBVR
AIMR,AIMR,SMBVR,SIAVR,RICR,AIAR
ASIR,AINR,M2R,AVDR,FLPR,AVJR
AVBL,I6,AIZL,AINL,AVJL,AVDL
SMBDL,SMBVR,SMBVL,SIAVL,SIAVR,AIAR
RMFR,SIAVR,SMBVR,AIMR,SIAVL,AIAR
RIVR,FLPR,AVJR,AVDR,ADER,AIZR
AINR,FLPR,AINR,ADER,AVDR,AIZR
AIZR,ADER,FLPR,RICR,AIZR,AQR
AIYR,SABVR,RIS,AIMR,SABVL,AIYR
AINL,AINL,AIZL,I6,FLPL,AVDL
AVKL,AIML,SIAVL,VB2,SIAVR,SMBVL
M5,I6,I4,M5,M1,RIVL
SMBVL,VB2,AIML,RIS,SABVL,AVFR
AVDL,FLPL,AIZL,RICL,ADEL,AINL
RIS,RIS,I5,RICR,AQR,ADER
RIVL,M5,I6,AINL,FLPL,ADEL
ASJL,FLPL,RICL,ADEL,AIZL,ASJL
AVL,SABVR,SABVL,RIS,VB2,DB2
SIAVL,AVFL,AVKL,VB2,AIML,DB2
RICR,ADER,AQR,ADAR,RMGR,FLPR
ADEL,ADEL,FLPL,M5,RMGL,RICL
RICL,ADEL,FLPL,RICL,RMGL,AVKL
FLPR,AQR,ADER,RMGR,FLPR,ADAR
FLPL,RMGL,ADEL,FLPL,M5,ADAL
AIZL,RMGL,ADEL,FLPL,RIGL,VB1
AQR,RMGR,AQR,ADAR,ADER,FLPR
ADER,RMGR,AQR,ADER,ADAR,AVG
RMGL,RMGL,ADAL,RIGL,VB1,AS1
ADAL,ADAL,ADEL,RMGL,RIGL,RIGR
ADAR,ADAR,RMGR,AQR,ADER,AVG
AVFR,RIFR,VB1,VA1,RIFL,RIGL
AVKR,VD2,VD1,AVG,DD1,DB1
RMGR,RMGR,ADAR,SABD,RIFR,AVG
VB2,RIGL,DB1,DD1,AVG,VB1
