GT,Top1,Top2,Top3,Top4,Top5
AIBR,AIBR,AWCR,RMDR,SIBDR,ASHR
RMDDR,RMDDL,AIBL,RMDL,AWCL,AVEL
RIR,SIBDR,AIBR,RMDDR,AWCR,RMDR
SMBDR,SAADR,RMFR,RMDDR,SIBVR,RMFL
AWCL,AWCL,ASEL,AFDL,ASHL,AWBL
AWAL,AWAL,ASGL,AWBL,ADFL,ADLL
SIBDR,AWCR,SIBDR,ASHR,AIBR,AUAR
ASHR,ASHR,AWCR,ASER,AWAR,ASGR
ADLL,ADLL,ASKL,ASIL,ASGL,URXL
SIBVL,RMFR,RMHR,RMHL,RMFL,SIBVL
AVHR,ASGR,AVHR,AWAR,ASER,ADLR
AVHL,AVHL,ASGL,AWBL,ADLL,ASIL
AIZL,AIBL,AUAL,AWCL,RMDDL,ASHL
ASIR,ADLR,ASIR,ASGR,ASKR,AVHR
ASIL,ADLL,ASKL,ASIL,ASGL,RIVL
ASHL,ASHL,ASEL,AWCL,ASGL,AWBL
SAADL,RMFL,SMBDL,RMFR,RMDDL,RMHL
ASGL,ASGL,ASIL,ADLL,AVHL,RIVL
SIBVR,RMFR,SMBDR,RMHR,RMDDR,RMFL
RMHR,RMHR,RMHL,RIBR,RMDDR,SIBVR
AWCR,AUAR,AWCR,ASHR,RIBR,AVDR
AWAR,RIBR,AUAR,AWCR,ASHR,AIBR
ASER,ASER,AVHR,AVJR,AVDR,ASGR
AVBR,AVHR,ASGR,ASER,ASIR,AVJR
AVJR,AVJR,AVDR,ASER,AVHR,ASGR
ASJL,RIBL,AUAL,AWCL,ASHL,ASJL
RMHL,RMHR,RMHL,SMBDL,SMBDR,RMFR
ASEL,AVJL,AVHL,ASEL,ASGL,AVBL
RIBL,ASEL,RIBL,ASHL,AVBL,AUAL
SMBVR,AUAR,SMBDR,ASJR,RIBR,RMDDR
RMDDL,SMBDL,AUAL,RMDDL,RMFL,SMBVL
RIVL,RIVL,ADLL,ASIL,AVHL,ASGL
AUAL,AUAL,ASJL,SMBDL,AIZL,RIBL
RIVR,RIVR,AVJR,ASIR,AVHR,ASGR
AVJL,AVJL,AVHL,ASIL,RIVL,ASGL
AIAR,ASJR,AUAR,SMBVR,SMBDR,RIMR
RIBR,RIBR,AIZR,AUAR,AVDR,ASJR
AVBL,ASIL,AVJL,AVHL,AVBL,RIVL
SMBVL,SMBVR,SMBDR,ASJR,SMBDL,RIMR
,SMBVL,SMBDR,SIAVL,SMBDL,AIAR
AUAR,AIZR,AVDR,AUAR,RIBR,AINR
SMDDL,SMBVL,SIAVL,SMBDL,ASJL,AIAL
RMFL,SMBVR,SMBDR,SIAVL,SMBDL,SMBVL
AVDR,AVDR,AINR,AVJR,AIZR,AVBR
AVDL,AVDL,AVJL,AIZL,AINL,ASEL
AINR,AINR,AVDR,AVJR,ASIR,AVHR
RMFR,SMBVR,SIAVR,AIMR,AIAR,SMBDR
RIML,SMBVL,SIAVL,AIAR,SMBDL,SMBVR
M2R,M2R,AINR,AVJR,AVDR,AVBR
AIAL,AIAR,SIAVL,SIAVR,SMBVR,SMBVL
RIMR,AIZR,FLPR,RICR,AVDR,AINR
AINL,AINL,AVJL,I6,AVDL,AIZL
M2L,RICL,ASJL,AIZL,M2L,FLPL
SABVL,AIMR,SIAVR,AIAR,RICR,SMBVR
I4,I4,I6,M1,RIVL,ASIL
ASJR,RICR,FLPR,AIZR,ASJR,I5
SIAVR,SIAVR,AIMR,AVKR,SMBVR,RIS
I5,I5,AIAR,RIS,SABVR,AIML
M1,M1,I4,I6,M5,RIVR
FLPL,FLPL,AIZL,RICL,ADEL,AINL
AIZR,FLPR,AIZR,ADER,RICR,AQR
I6,I6,FLPL,AIZL,M5,RICL
AVKR,AIMR,SABVR,AVKR,RIS,VB2
VB2,VB2,RIS,SABVR,AIMR,AIML
FLPR,FLPR,ADER,AQR,AIZR,ADAR
RICR,ADER,AQR,ADAR,FLPR,RICR
RICL,ADEL,RICL,FLPL,ADAL,AIZL
SABVR,SABVL,SABVR,VB2,RIS,DB2
AQR,AQR,ADAR,ADER,RMGR,FLPR
AIYR,DB2,VA1,AQR,RIFR,VB2
ADEL,ADEL,ADAL,FLPL,RMGL,RICL
RIS,VB2,VA1,RIFR,DB2,RIFL
M5,M5,ADAL,ADEL,RMGL,FLPL
ADER,ADER,AQR,ADAR,RMGR,FLPR
AIMR,VB1,VB2,VA1,DB2,RIFR
ADAR,ADAR,RMGR,AQR,ADER,AVG
SIAVL,VD1,VB1,DD1,RIGL,RIGR
AIML,RIGL,VB1,RIGR,ADAL,DD1
AIYL,SABD,DB1,AVG,VA1,DA1
RMGR,RMGR,ADAR,SABD,AVG,VD2
VB1,DB1,VA1,AVG,SABD,VB1
AVKL,ADAL,DD1,RMGL,RIGL,VD1
DB2,SABD,AS1,AVG,VD2,DB1
ADAL,ADAL,RMGL,ADEL,RIGL,AS1
RMGL,RMGL,AS1,ADAL,DD1,RIGL
DB1,DA1,VA2,VD2,DD1,DB1
AVFL,VB3,VA2,VD2,AS1,DA1
