GT,Top1,Top2,Top3,Top4,Top5
,AIZL,RICL,AINL,FLPL,AVDL
,AINL,AVJL,AIZL,AVDL,I6
,ADER,FLPR,RICR,AIZR,ADAR
SMBVR,SIAVR,SMBVR,AIMR,VB2,SMBVL
,RIS,AIML,AIYL,AIAR,DB2
M1,I6,M1,M5,I4,RIVL
,AIML,RIS,VB2,SABVL,ADEL
,FLPL,ADEL,RICL,RMGL,ADAL
,VB2,AVFL,AVFR,DB2,AIML
FLPR,AQR,ADAR,ADER,RMGR,FLPR
,VB1,VB2,DB2,AVFL,RIGL
AIMR,VB1,RIGR,RIGL,VB2,DB2
,ADAL,ADEL,RMGL,FLPL,AVKL
ADER,ADAR,AQR,RMGR,ADER,FLPR
,VA1,DB2,VB1,SABVL,RIGL
,RMGR,ADAR,ADER,AQR,M1
,SABD,DB1,VA1,AS1,RIFR
AQR,AVG,DB1,DA1,DD1,VD2
VB2,DD1,DB1,AVG,VD2,VB3
,AS1,RMGL,RIGL,DD1,DA1
