GT,Top1,Top2,Top3,Top4,Top5
SIBVL,SAADL,SAADR,SIBVR,SIBVL,SIBDL
AFDR,AFDR,AWBR,AVER,RMDR,AVAR
AWAL,AWAL,AWBL,AFDL,ADFL,RIAL
RMDDL,RMDDL,RMDL,SIBDL,AIBL,SAADL
ADLR,ADLR,ASKR,ASGR,RIAR,ADFR
AVDL,AWBL,AFDL,AWAL,ADFL,AVAL
ALA,ALA,URXL,CEPDL,ASKL,ADLL
RIR,SAADR,SAADL,RMDDR,RMDR,SIBVR
AVBR,AWCR,ASHR,RMDR,AIBR,AVER
ADLL,ADLL,ASKL,ADFL,AWAL,ASIL
SIBDL,ASHL,SIBDL,AWCL,AIBL,AFDL
RMDR,RMDR,AIBR,AVER,AWCR,ASHR
AWBL,ASEL,AWCL,AFDL,AWBL,ASHL
ASER,AWBR,ASGR,AWAR,ADFR,ASER
RMHL,SIBDL,AWCL,AIBL,RMDL,RMDDL
AWAR,AWAR,ASGR,AWBR,ASHR,ASER
RMDDR,RMDDR,RMDDL,RMFR,RMFL,SAADR
SIBDR,AIBR,SIBDR,AWCR,RIBR,AUAR
AWCL,AWCL,ASHL,ASEL,AUAL,SIBDL
AWCR,ASHR,AWCR,AIBR,ASER,RIBR
ASGL,ASGL,AWBL,ASIL,AWAL,AVHL
AIBL,AIBL,ASHL,ASEL,AWCL,RIBL
SAADR,SMBDL,RMDDL,RMFL,RMHL,RMFR
ASEL,ASEL,AVHL,AVJL,AWBL,ASGL
RMFL,RMDDL,SMBDL,AUAL,RMFL,AWCL
ASGR,ASGR,AWBR,AWAR,ASER,ASIR
AIBR,AUAR,AIBR,RIBR,AWCR,ASHR
SIAVL,AUAL,RIBL,AWCL,AIBL,ASEL
RMHR,RMHL,RMHR,RMFL,SMBDL,RMFR
RMFR,RMFR,RMFL,SMBDR,SMBDL,RMHR
RIBL,AVBL,ASEL,AVJL,AVHL,RIBL
ASHR,AVDR,ASER,RIBR,ASHR,AVBR
AVL,ASJL,RIBL,AUAL,SMBDL,RMDDL
AIYR,ASJR,AUAR,SMBDR,RIBR,RIMR
AVDR,AVDR,ASER,AVJR,ASGR,AINR
RIVL,RIVL,AVHL,AVJL,ASIL,ASGL
AVHL,RIVL,AVHL,AVJL,ASIL,ASEL
AVHR,AVHR,AVJR,ASER,AVDR,ASGR
AINL,AVDL,AVJL,AINL,ASEL,AVHL
SMBDL,SMBVL,SMBDL,RMFL,ASJL,SIAVL
AVJR,AVJR,AVDR,AINR,AVHR,AVBR
RIVR,RIVR,AVJR,ASIR,AVHR,AINR
SMBDR,SMBDR,SMBVR,RMFR,RMFL,SMBVL
AUAL,AVDL,AVJL,AUAL,AIZL,AINL
ASHL,ASJL,AUAL,AVDL,RIBL,AIZL
SIADR,ASJR,AUAR,RICR,SMBDR,SMBVR
RIBR,AVDR,RIBR,AIZR,AUAR,AVBR
AVBL,AVJL,AINL,AVDL,AVBL,AIZL
I4,I4,RIVL,ASIL,I6,M1
FLPR,AINR,AVDR,AVJR,AVBR,ASIR
M2R,M2R,AINR,AVDR,AVJR,AVBR
AVJL,AVJL,AINL,AVDL,AIZL,RIVL
AUAR,RICR,AIZR,AUAR,ASJR,AIMR
M2L,M2L,ASJL,I5,RICL,AIZL
SMBVR,SMBVR,SIAVR,SMBVL,AIMR,SMBDR
RIMR,RICR,AIMR,AIZR,FLPR,I5
AINR,AIZR,FLPR,RICR,AVDR,AINR
M1,M1,I4,RIVR,I6,RIVL
ASJL,RICL,FLPL,AIZL,ASJL,AINL
AIZL,AIZL,AINL,RICL,AVJL,AVDL
ASJR,RICR,FLPR,AIZR,ADER,I5
RIS,FLPR,RICR,AIZR,ADER,AIMR
SMBVL,RICL,FLPL,AIZL,SIAVL,SMBVL
I6,I6,M5,M2L,AINL,FLPL
ASIR,FLPR,AIZR,ADER,RICR,AINR
ASIL,AINL,M5,I6,FLPL,AIZL
AIAR,AIMR,VB2,RIS,SABVR,RICR
SIAVR,AVKR,AIMR,RICR,SIAVR,SABVR
AIZR,FLPR,AQR,ADER,ADAR,RICR
RIML,FLPL,ADEL,ADAL,RICL,AIML
RICR,ADAR,AQR,ADER,RMGR,FLPR
AIYL,VB2,SABVR,SABVL,RIS,DB2
ADER,ADER,AQR,RMGR,ADAR,FLPR
RICL,ADAL,FLPL,RMGL,ADEL,AVKL
I5,RMGR,ADAR,AQR,RIFR,RIFL
AIMR,VB2,AQR,DB2,VB1,ADAR
FLPL,FLPL,RMGL,ADAL,ADEL,M5
AVFR,AVFR,RIFR,AVFL,VA1,VB2
AIML,RMGL,VB2,VB1,AIML,ADAL
M5,M5,I6,RMGL,ADAL,ADEL
DB2,RIFR,VA1,RIFL,VB1,DB2
RMGR,RMGR,ADAR,AQR,ADER,RIFR
AIAL,VB1,RMGL,VA1,RIGL,VB2
AQR,AQR,SABD,ADAR,RMGR,AVG
AVFL,RMGL,RIGL,VB1,VD1,AVFL
ADEL,RMGL,ADEL,ADAL,VB1,RIGL
DB1,DB1,AVG,DD1,VB1,RIGL
VB2,AVG,DB1,DD1,RIGR,VB1
ADAL,RMGL,ADAL,RIGL,AS1,RIGR
RMGL,ADAL,AS1,RMGL,RIGL,DD1
AVKR,VD2,VD1,AVG,DD1,SABD
ADAR,RMGR,SABD,DA1,AVG,DB1
SABVL,AS1,DA1,SABD,AVG,DD1
VB1,VA2,VB3,DA1,DD1,DB1
RIFR,DA1,VB3,AS1,VA2,SABD
AVKL,VB3,VD2,DD1,VA2,AS1
