GT,Top1,Top2,Top3,Top4,Top5
AIYL,SIAVL,RICL,ASJL,SMBVL,AIYL
I6,M5,I6,AINL,I4,AVJL
AIMR,AIMR,RIS,VB2,SABVR,AIAR
SMBVR,SIAVL,AIML,RIS,VB2,AIYL
RIR,FLPL,ADEL,RICL,ADAL,AIZL
AIAL,AIML,VB2,RIS,SABVL,SABVR
AVKL,VB2,RIS,SABVR,AVKR,AVFR
ADER,ADER,ADAR,FLPR,AQR,RMGR
RICL,ADAL,ADEL,FLPL,RMGL,RICL
AIYR,SABVL,SABVR,VB2,DB2,RIS
AQR,AQR,ADAR,RMGR,ADER,DB2
VB2,VB1,VB2,DB2,VA1,RIFR
AVFR,RIFR,AVFR,RIFL,AVFL,VA1
RMGR,RMGR,ADAR,AQR,RIFR,AVG
RMGL,RMGL,ADAL,ADEL,RIGL,VB1
VA1,VB1,VA1,RIGL,DB2,DB1
ADAR,ADAR,RIGL,AVG,RIGR,VB1
AIML,RIGL,AVG,VB1,DB1,RIGR
RIS,SABD,RIGL,DB1,VA1,VB1
DB2,AVG,RIGL,DD1,RIGR,DB1
AVKR,VD1,VD2,DD1,AVG,RIGL
DD1,VD2,DD1,VD1,AVG,RIGL
DB1,DA1,SABD,AS1,DB1,DD1
RIFL,AS1,DA1,VA2,SABD,VD2
RIFR,DA1,SABD,VA2,VD2,AS1
VD1,VB3,VA2,VD2,DA1,DD1
AVG,VA2,VB3,DA1,VD2,SABD
SABD,VB3,VA2,DA1,AS1,VD2
