GT,Top1,Top2,Top3,Top4,Top5
RMER,RMER,BAGR,SAAVR,RMDVR,RIPR
RMEL,RMEL,BAGL,RIPL,SAAVL,OLQVL
,BAGR,OLQVR,CEPVR,URAVR,RMDVR
RMEV,CEPVL,CEPVR,BAGL,RMEV,OLQVL
RMED,RMED,RID,OLQDL,OLQDR,URXR
CEPVR,CEPVR,RMEV,CEPVL,RIH,OLQVR
RMDVL,RMDVL,SAAVL,AVAL,RIAL,BAGL
RMDVR,RMDVR,RIAR,SAAVR,SMDVR,AVAR
,RID,URXR,CEPDR,ALA,URXL
SMDVR,SMDVR,RIAR,SAAVR,URXR,CEPDR
AVAL,AVAL,AFDL,SAAVL,RMDL,AVEL
RIAL,RIAL,SMDVL,SAAVL,CEPDL,URXL
,RMEV,RIH,SAADL,SAADR,SIBVR
URXL,URXL,CEPDL,URXR,ALA,SMDVL
AVAR,AVAR,AFDR,RMDVR,RMDR,AVER
RMDL,RMDL,AVEL,AFDL,AVAL,SIBDL
AFDR,AFDR,AVAR,AWBR,SAAVR,RMDR
SMDVL,SMDVL,CEPDL,ASKL,RIAL,URXL
AVER,AVER,RMDR,AVAR,SAAVR,RMDVR
ALA,URXR,ALA,CEPDR,URXL,CEPDL
,ASKR,CEPDR,URXR,RIAR,SMDVR
SAADR,SAADL,SAADR,RIH,RMEV,RMDDR
RMDDR,RMDR,AVER,RMDDR,SAADL,SAADR
,SMDVL,ASKL,CEPDL,RIAL,URXL
AVEL,AVEL,RMDL,AFDL,SIBDL,AIBL
,AVER,RMDR,SAADR,SAADL,AIBR
,ALA,URXR,CEPDR,ASKL,URXL
,AWBR,ASGR,AWAR,AFDR,AVER
CEPDL,CEPDL,ASKL,ALA,URXL,ADLL
ASGR,AWAR,ASGR,AWBR,ADFR,RIAR
,ASHR,AIBR,AWCR,RMDR,AVER
,ADLR,ASKR,ASIR,ASGR,SMDVR
,ASGL,AWAL,AWBL,AFDL,ADFL
,AWCR,AIBR,ASHR,SIBDR,RMDR
,AWBL,AFDL,ASEL,ASGL,AWAL
,ASGR,ASER,AWBR,AWAR,AVHR
,AWCL,AIBL,ASHL,SIBDL,AFDL
,AIBL,SIBDL,AWCL,SAADL,ASHL
RMDDL,RMDDL,AIBL,AWCL,SIBDL,AUAL
,ADLL,ASGL,ASIL,ASKL,AVHL
,ASHR,AWCR,RIBR,AIBR,AUAR
,ASEL,AWCL,ASHL,AWAL,AIBL
AVHR,AVHR,ASER,AVJR,RIVR,ASGR
,ASER,AVDR,AVJR,AVBR,AINR
SMDDL,SMBDL,RMFL,RMHL,RMFR,RMDDL
,SMBDR,RMFR,SMBDL,RMFL,RMDDR
,ASJR,RIBR,SMBDR,RIMR,RMDDR
AVHL,AVHL,ASEL,ASGL,AWBL,AVJL
,RIBL,AUAL,ASEL,AWCL,ASHL
,AIZR,AVDR,RIBR,AUAR,AINR
AVDL,AVDL,ASEL,AVJL,AVBL,ASHL
,AUAL,SMBDL,SMBVL,ASJL,RIML
AVJR,AVJR,AINR,AVDR,ASER,AVHR
SIAVR,SMBVR,SIAVR,SMBDR,RMFR,RMFL
SMBDL,SMBVL,SMBDL,RMFL,SIAVL,RMFR
AVJL,AVJL,AINL,AVDL,AIZL,ASEL
,ASJL,RICL,AIZL,RIML,RIBL
,RICL,ASJL,AIZL,AUAL,RIBL
,RIVL,I6,I4,ASIL,AINL
AVDR,AINR,FLPR,AVDR,AIZR,ADER
,AIAL,AIAR,I5,AIYR,AVL
SIADL,SIAVL,SMBVL,SIAVR,SMBVR,RICL
M1,M1,RIVR,I4,ASIR,I6
SIAVL,SIAVL,SMBVL,SIAVR,SMBVR,AIMR
,RICR,AIZR,FLPR,AIMR,ADER
,AIZL,FLPL,RICL,AINL,ASJL
,FLPR,ADER,ADAR,AQR,AIZR
,RIS,VB2,AIML,I5,SABVR
SMBVL,VB2,AIML,RIS,SIAVL,AVKL
,FLPL,ADEL,AIYL,AIML,AVKL
,AINL,FLPL,I6,ADEL,M5
,VB2,RIS,AIMR,SABVR,DB2
,FLPL,ADEL,RICL,ADAL,AIZL
FLPR,ADER,ADAR,RMGR,FLPR,AQR
,DB2,VA1,DB1,VB1,AVG
,AVFL,VD1,VB2,VB1,AVKL
,ADAL,ADEL,FLPL,RMGL,RICL
,M5,I6,AINL,I4,ADEL
FLPL,RMGL,ADAL,ADEL,FLPL,DD1
,DB1,VA1,AVG,SABD,RIFR
