GT,Top1,Top2,Top3,Top4,Top5
RIAR,SAAVR,RIAR,AVAR,ADFR,SMDVR
SAADR,RMDR,AVAR,AVER,CEPVR,AFDR
RMDVL,RMDVL,AVAL,SAAVL,SMDVL,RIAL
SMDVL,SAAVL,SMDVL,RIAL,AVAL,RMDVL
CEPDR,CEPDR,URXR,ALA,RID,URXL
ADFL,URXL,RID,RIAL,SMDVL,SAAVL
URXL,RID,URXL,ALA,CEPDL,URXR
CEPDL,CEPDL,SMDVL,URXL,RIAL,SAAVL
RMDDL,RMDL,AVEL,RMEV,AVAL,CEPVL
AVAR,AVAR,RMDR,AFDR,AVER,SAAVR
ASKR,RIAR,ASKR,CEPDR,URXR,SMDVR
RIAL,RIAL,SAAVL,SMDVL,AVAL,AFDL
ADFR,ADFR,RIAR,AFDR,SAAVR,SMDVR
AFDR,AFDR,AVAR,AWBR,AVER,ADFR
AVER,AVER,RMDR,AVAR,AFDR,AIBR
SAADL,RMEV,SAADL,RIH,SAADR,RMDL
ASKL,ASKL,URXL,SMDVL,RIAL,CEPDL
ALA,ALA,CEPDL,URXL,SMDVL,ASKL
SIADL,AFDL,RMDL,AVEL,AVAL,AWCL
AVAL,AVAL,AVEL,AFDL,RMDL,AWBL
RMHL,SIBDL,AVEL,SAADL,SAADR,AIBL
AVEL,AVEL,SIBDL,RMDL,AFDL,AIBL
RMDR,SIBDR,RMDR,AWCR,ASHR,AVER
AWBR,AWBR,AFDR,AWAR,ASGR,ASER
AWAR,AWAR,ASGR,AWBR,ADFR,ADLR
ADLR,ASKR,ADLR,CEPDR,URXR,ASGR
ASGR,ASGR,ADLR,AWAR,ASKR,AWBR
ASEL,AWBL,AFDL,ASEL,AWCL,ASHL
AWAL,AWAL,AWBL,ASGL,ADFL,AFDL
AIBR,AIBR,RMDDR,ASHR,RMDR,AVER
ASHR,AWCR,ASHR,SIBDR,ASER,AUAR
RMFL,SIBVR,SAADL,SAADR,SIBVL,RMHR
SMDDL,AWCL,SIBDL,AIBL,RMDDL,ASHL
ASIR,ADLR,ASIR,RIVR,ASKR,ASGR
RIBL,ASHL,AIBL,SIBDL,RIBL,AWCL
ADLL,ADLL,ASGL,ASIL,ASKL,AVHL
RMFR,RMFR,RMFL,SAADR,RMDDR,SMBDR
AIBL,AIBL,ASHL,ASEL,AWCL,SIBDL
AWCR,ASHR,AWCR,ASER,RIBR,AUAR
AVBR,ASER,ASHR,ASGR,AVHR,AVBR
SMBVL,RMDDL,SMBDL,RMFL,RMHL,RMFR
AWBL,ASEL,AWBL,ASGL,ASHL,AVHL
RMHR,RIBL,AIBL,RMHL,RMHR,RIBR
ASER,AVHR,AVJR,ASER,ASGR,RIVR
ASGL,ASGL,AVHL,ASIL,ASEL,AWAL
AVHR,AVHR,RIVR,ASIR,AVJR,ASGR
RIMR,SMBDR,RMDDR,RMFR,ASJR,RMHR
I4,I4,ADLL,ASIL,RIVL,ADLR
ASHL,RIBL,ASEL,AVBL,ASHL,AVDL
AUAL,AUAL,AWCL,ASHL,ASEL,RIBL
RIBR,RIBR,AVBR,ASER,AVDR,AUAR
HMC,ASIL,RIVL,AVJL,AVHL,ASGL
RIVL,RIVL,ASIL,AVHL,ASGL,AVJL
RIVR,RIVR,ASIR,AVHR,M1,AVJR
SIBVL,SMBDR,SMBVR,RMFR,AIAR,SMBDL
M1,M1,RIVR,I4,RIVL,I6
AIAL,ASJR,SMBDR,AUAR,SMBVR,RIMR
AVDL,AVJL,AVHL,RIVL,ASIL,AINL
AUAR,AUAR,ASJR,RIBR,AIZR,RIMR
AVJR,AVJR,AINR,RIVR,AVDR,AVHR
SIADR,SMBDL,SMBDR,SMBVL,SMBVR,RMFL
M2R,RIBR,AIZR,ASJR,AVDR,AVBR
AVHL,AVJL,AVHL,AVDL,ASEL,AINL
AVDR,AVDR,AINR,AVJR,AIZR,FLPR
AINL,I6,RIVL,ASIL,AINL,AVJL
RICL,AIZL,AVDL,ASJL,RICL,RIBL
ASJR,AIZR,ASJR,RICR,AUAR,FLPR
SIAVL,SMBVL,SIAVL,SMBVR,SMBDL,RMFL
AINR,AINR,AVJR,AVDR,FLPR,ADER
AVJL,AVDL,AVJL,AIZL,AINL,RICL
AIZR,AIZR,FLPR,RICR,ADER,ASJR
RIML,AINL,AVDL,I6,AIZL,FLPL
AIZL,AIZL,RICL,ADEL,FLPL,AVDL
RICR,RICR,FLPR,AIZR,ADER,ADAR
ADAR,AIMR,AIAR,RIS,VB2,SABVR
AIAR,RICL,AIYL,RIS,SIAVL,SMBVL
I6,M5,I6,AINL,ADEL,FLPL
ADER,AIML,VB2,RIS,AIYL,RICL
ASJL,RICL,AIYL,ADEL,AIML,SABVL
FLPR,FLPR,ADER,AQR,ADAR,RMGR
FLPL,FLPL,ADEL,ADAL,RMGL,RICL
SMBVR,VB2,RIS,SABVR,AVFR,AVKR
ADAL,ADAL,ADEL,RMGL,FLPL,RICL
AIYR,SABVL,SABVR,VB2,DB2,RIS
AVL,SABVR,DB2,SABVL,VA1,VB2
ADEL,RMGL,ADAL,ADEL,VB1,VA1
VB2,VB1,VA1,VB2,RIGL,DB2
DB2,VA1,DB2,RIFR,AVG,DB1
AIML,RIGL,RIGR,ADAL,RMGL,DD1
AQR,SABD,AVG,DA1,DB1,DD1
RIS,AVG,DB1,SABD,DD1,AS1
RMGL,AS1,DD1,DA1,AVG,RIGL
AVKL,VD2,DD1,VD1,VB3,RIGL
RIFR,DA1,SABD,VA2,DB1,VD2
AVFL,VB3,VD2,VA2,DD1,DA1
