GT,Top1,Top2,Top3,Top4,Top5
AVAL,SAAVL,SMDVL,RIAL,RMDVL,CEPDL
RMDL,AVAL,RMDVL,RMDL,AVEL,SAAVL
URXL,URXL,CEPDL,URXR,ASKL,ALA
RIAR,RIAR,SMDVR,CEPDR,SAAVR,URXR
AVAR,AVAR,RMDVR,AFDR,AVER,SMDVR
CEPDR,CEPDR,URXR,SMDVR,RIAR,ASKR
SMDVL,SMDVL,CEPDL,URXL,ASKL,RIAL
AVEL,AVEL,AVAL,RMDL,AFDL,RMDVL
CEPDL,CEPDL,URXL,ALA,ASKL,SMDVL
RIAL,RIAL,SMDVL,SAAVL,ASKL,CEPDL
AFDL,RIAL,SAAVL,AVAL,ADFL,SMDVL
ADFR,RIAR,ADFR,SMDVR,ASKR,AFDR
ASKR,ASKR,SMDVR,RIAR,CEPDR,URXR
RMEV,SAADR,SAADL,SMDDL,RMDDL,RMEV
AFDR,AFDR,AVAR,ADFR,RMDR,AWCR
AVER,AVER,AVAR,RMDR,AFDR,SIBDR
RMDR,RMDR,SIBDR,AVER,AWCR,AIBR
RIH,SAADL,SIBVR,SAADR,SMDDL,RMHR
CEPVL,AWCL,RMDL,AIBL,AFDL,AVEL
SMBDL,SAADR,SAADL,SIBVR,RIR,RMDDL
ADFL,ADFL,ASKL,RIAL,SMDVL,ADLL
SMDDR,SIBDL,AIBL,AWCL,RIR,RMDDL
SIBDL,AWCL,AFDL,RMDL,AWBL,AIBL
ASKL,ASKL,ADLL,URXL,CEPDL,RIAL
ADLR,ADLR,ASKR,ADFR,RIAR,AWBR
AWBR,AWBR,ADFR,AWAR,ASHR,AFDR
AIBL,AWCL,AIBL,AFDL,AWAL,ASHL
AWBL,AWBL,ASGL,ADFL,AFDL,AWAL
SMDVR,SMDVR,AWBR,ASKR,ADLR,ASGR
ASGR,AWAR,ASGR,AWBR,ADFR,ASHR
SAADR,SAADL,RMDDL,SMBDL,RMFR,SIBVR
AIBR,AIBR,SIBDR,AWCR,ASHR,RMDDR
RMDDR,RMDDL,AIBL,AWCL,SAADL,RIR
RIR,RMDDR,SIBDR,SMDDR,AIBR,SIBVR
SMBDR,RMFR,RMFL,SAADL,SMBDL,SIBVR
AWCL,AWBL,ASEL,ASHL,AWCL,AFDL
AWAL,ASGL,AWAL,AWBL,ADLL,ASKL
SIBDR,SIBDR,AWCR,AIBR,ASHR,AUAR
ASHR,ASHR,AWCR,ASER,AWAR,AIBR
ADLL,ASKL,ADLL,RIVL,ASIL,ADLR
SIBVL,RMFL,SMBDL,RMHR,SIBVL,RMHL
AVHR,AWBR,AVHR,ASGR,ASER,ADFR
AVHL,AVHL,ASGL,RIVL,ADLL,AWBL
AIZL,AIBL,AWCL,RIBL,ASHL,RMDDL
ASIR,ASIR,ADLR,ASGR,AVHR,AWAR
ASIL,ADLL,RIVL,ASKL,ASIL,ADLR
ASHL,ASEL,ASHL,ASGL,AWBL,AWAL
SAADL,SMBDL,SMBVL,RMHL,RMFL,RMDDL
ASGL,ASGL,ASIL,RIVL,ADLL,AVHL
SIBVR,SMBDR,RMFL,RMHR,SMBDL,RMFR
RMHR,RMHR,RIBR,SMBDR,RMHL,RIR
AWCR,AWCR,AUAR,RIBR,ASHR,AVBR
AWAR,RIBR,AWCR,AUAR,ASHR,ASJR
ASER,ASER,AVBR,ASHR,AVJR,AVHR
AVBR,ASGR,AVHR,AVBR,ASER,ASIR
AVJR,AVJR,AVBR,ASER,ASGR,AVHR
ASJL,AUAL,RIBL,AVBL,ASEL,ASHL
RMHL,SMBVL,SMBDR,RMHL,RMHR,SMBDL
ASEL,ASEL,AVJL,AVHL,AVBL,ASGL
RIBL,AVBL,ASEL,ASHL,AVJL,RIBL
SMBVR,SMBDR,RIMR,RIBR,ASJR,SMBDL
RMDDL,SMBDL,AUAL,SMBVL,ASJL,RMHL
RIVL,RIVL,ADLL,ASIL,AVHL,ASGL
AUAL,AUAL,AIZL,ASJL,RIBL,RICL
RIVR,RIVR,AVHR,AVJR,ASIR,ASGR
AVJL,RIVL,AVJL,ASIL,AVHL,ASGL
AIAR,ASJR,RIMR,AIAR,SMBVR,AIMR
RIBR,RIBR,AUAR,AIZR,ASJR,RICR
AVBL,ASIL,AVHL,AVJL,RIVL,ASGL
SMBVL,SMBVR,SMBDR,RIMR,ASJR,AIMR
,AIAL,SMBVL,SIAVL,ASJL,AIAR
AUAR,AUAR,RIBR,AIZR,RICR,ASJR
SMDDL,ASJL,SMBVL,SIAVL,AIYL,RICL
RMFL,SIAVL,SMBVR,SMBVL,SIAVR,AIMR
AVDR,AVDR,AIZR,AINR,RIBR,AVJR
AVDL,AVDL,AVJL,AINL,ASEL,AVBL
AINR,AINR,AVDR,AVJR,AVHR,ASER
RMFR,AIMR,SIAVR,SMBVR,AIAR,AVKR
RIML,SMBVL,AIML,SMBVR,AIYL,SIAVL
M2R,M2R,AVJR,AINR,ASIR,AIZR
AIAL,AIMR,AIML,AIAR,SMBVR,AIAL
RIMR,AIZR,RICR,FLPR,RIBR,ADER
AINL,AINL,AVJL,AVHL,ASIL,AVBL
M2L,AIZL,RICL,M2L,ASJL,FLPL
SABVL,AIMR,SIAVR,RICR,SMBVR,AIAR
I4,I4,RIVL,I6,M1,ASIL
ASJR,AIZR,FLPR,RICR,ASJR,AIMR
SIAVR,SIAVR,AIMR,RICR,I5,AVKR
I5,I5,AIML,AIYL,SABVR,VB2
M1,M1,I4,RIVR,ASIR,AVJR
FLPL,FLPL,AINL,AIZL,RICL,ADEL
AIZR,RICR,ADER,FLPR,AIZR,AQR
I6,I6,FLPL,AINL,M5,AIZL
AVKR,AVKR,AIMR,VB2,SABVR,AQR
VB2,VB2,AIML,RIS,SABVR,AIMR
FLPR,ADER,FLPR,AQR,RICR,ADAR
RICR,AQR,ADER,FLPR,ADAR,RICR
RICL,ADEL,ADAL,FLPL,RICL,AIZL
SABVR,SABVL,RIS,RIFL,SABVR,VB2
AQR,AQR,ADAR,ADER,RMGR,FLPR
AIYR,RIS,AQR,RIFR,VA1,AVFR
ADEL,ADEL,FLPL,ADAL,RMGL,M5
RIS,RIFL,RIFR,RIS,AVFR,VB2
M5,M5,RMGL,ADAL,ADEL,FLPL
ADER,ADER,ADAR,AQR,RMGR,FLPR
AIMR,VB1,RIFR,VA1,RIFL,VB2
ADAR,ADAR,RMGR,ADER,AQR,AVG
SIAVL,VD1,RIGL,DD1,VB1,VA1
AIML,RIGL,VB1,ADAL,VA1,RIFL
AIYL,SABD,AVG,VA1,RIFR,DB1
RMGR,RMGR,AVG,SABD,RIFR,AQR
VB1,VA1,DB1,SABD,AVG,RIGR
AVKL,VD1,ADAL,DD1,RMGL,RIGL
DB2,AS1,SABD,AVG,DD1,VD2
ADAL,ADAL,RMGL,ADEL,DD1,AS1
RMGL,RMGL,AS1,ADAL,DD1,VB3
DB1,DA1,VA2,VD2,DD1,SABD
AVFL,VB3,VA2,VD2,DD1,AS1
