GT,Top1,Top2,Top3,Top4,Top5
RMER,RMER,RIPR,BAGR,URBR,URYVR
RMED,RMED,OLQDR,ALA,CEPDR,OLQDL
OLQVR,OLQVR,URAVR,URYVR,BAGR,CEPVR
SIADL,BAGL,OLQVL,URAVL,RMEL,URYVL
RMDVR,BAGR,RMDVR,OLQVR,RMER,SAAVR
SMDDR,CEPVR,OLQVR,URAVR,BAGR,CEPVL
CEPVL,CEPVL,OLQVL,CEPVR,RMEV,URAVL
RID,RID,ALA,CEPDR,URXR,URXL
RMDVL,RMDVL,AVAL,BAGL,SMDVL,SAAVL
CEPVR,CEPVR,OLQVR,RMEV,RIH,BAGR
AVAL,AVAL,RMDVL,SMDVL,SAAVL,RMDL
SAAVR,SAAVR,SMDVR,RIAR,CEPDR,RMDVR
SAAVL,SAAVL,RIAL,SMDVL,AVAL,CEPDL
ALA,ALA,CEPDR,URXR,RID,URXL
SMDVR,SMDVR,CEPDR,RIAR,SAAVR,URXR
AVAR,RMDVR,AVAR,SAAVR,BAGR,AFDR
URXR,URXR,CEPDR,RIAR,ASKR,SMDVR
URXL,URXL,CEPDL,ASKL,SMDVL,RIAL
CEPDR,CEPDR,URXR,ALA,ASKR,RIAR
RIAR,RIAR,SMDVR,SAAVR,CEPDR,AFDR
RMDL,AVEL,AVAL,RMDL,RMDVL,AFDL
RMEV,RMEV,RIH,SAADR,SAADL,CEPVR
RIAL,RIAL,AVAL,SMDVL,ADFL,SAAVL
RMDR,AVAR,RMDVR,RMDR,AVER,AFDR
CEPDL,CEPDL,ASKL,ADLL,SMDVL,URXL
AFDR,AVAR,AFDR,RIAR,SAAVR,RMDVR
ASGR,SMDVR,RIAR,SAAVR,ADFR,AFDR
SAADL,RIH,SAADR,RMEV,RMDR,CEPVR
HMC,CEPDL,ASKL,URXL,ADLL,SMDVL
ADFR,ADFR,RIAR,AFDR,SMDVR,SAAVR
AWBR,AFDR,RMDVR,AVAR,RMDR,SAAVR
AWBL,AWBL,AVAL,ADFL,AFDL,AVEL
AFDL,AVEL,RMDL,AFDL,AVAL,AIBL
SMDVL,ASKL,SMDVL,ADLL,CEPDL,ADFL
RIVL,AWBL,SMDVL,ADFL,ASKL,RIAL
ASKR,ASKR,RIAR,ADLR,SMDVR,CEPDR
ADFL,AVAL,AFDL,RMDL,AVEL,AWCL
AVHL,AFDL,ADFL,AWBL,ASGL,AVHL
RIBL,SIBDL,RMDL,AVEL,AIBL,SMDDL
AWCR,AWCR,RMDR,SIBDR,AVAR,AVER
SIBDL,RMDL,AWCL,AIBL,AVEL,AFDL
SIBVL,SAADR,SIBVR,SAADL,RMHR,SMDDR
AVER,AVER,AVAR,AFDR,AIBR,AWAR
ASKL,ADLL,RIVL,ASGL,AVHL,AWBL
AWAR,AWAR,AFDR,ASGR,AWBR,ADFR
ADLR,ADLR,ASGR,AWBR,AVHR,ASKR
AVHR,AWBR,ADFR,AFDR,ASER,SMDVR
AVEL,AVEL,AIBL,RMDDL,RMDL,AFDL
SIBDR,RMDR,SIBDR,AIBR,AWCR,SMDDR
SIBVR,SIBVR,SAADR,SAADL,SMDDR,SIADR
ASHR,AWCR,RMDR,SIBDR,ASHR,AIBR
ASEL,AWCL,ASHL,AWBL,AIBL,RMDL
ASHL,AIBL,ASHL,SIBDL,AWCL,RMDDL
RMDDR,SAADL,RMDDL,RMDDR,SMDDR,AIBL
AWCL,AIBL,RMDL,AWCL,SIBDL,RMDDL
AWAL,AWAL,ASGL,AWBL,ASHL,AIBL
AIBR,AIBR,SIBDR,AWCR,RMDR,AVER
ADLL,AVHL,ASGL,AWBL,ASIL,RIVL
AVDL,AWCL,ASHL,ASEL,AWBL,ASGL
ASER,AWCR,ASER,ASHR,AIBR,ASGR
ASIR,ASER,ASGR,ASHR,AWBR,AWAR
RIBR,SIBDR,AWCR,AIBR,ASHR,RMDR
SAADR,SAADL,RMHR,RMFR,RMDDR,RMDDL
RIR,RMFR,RMHR,SAADL,RMFL,SIBVR
ASIL,ASEL,ASGL,AVJL,AINL,AWBL
AIBL,RMDDL,AIBL,ASHL,RIBL,AUAL
RMHL,RMHL,RMDDL,SMBDL,AIBL,RIR
SIADR,SMBDR,RMDDR,RMHR,RMFR,RIMR
ASGL,ASHL,ASEL,AUAL,AVBL,AWCL
AVJR,AVJR,ASER,ASHR,AVBR,AVDR
RIH,RMHR,SMBDR,SMBDL,RMFL,RMFR
RIVR,ASER,AVJR,AINR,AVHR,AVDR
AVDR,ASHR,ASER,AWCR,AVDR,AINR
AVBR,RIBR,AWCR,ASJR,AIZR,AVBR
AUAR,AUAR,AWCR,RIMR,ASJR,RIBR
AVBL,RIBL,AUAL,ASJL,AVBL,AIZL
AVJL,AVJL,ASEL,AVDL,AIZL,AVBL
AUAL,AUAL,SMBVL,SMBDL,RIML,ASJL
SMBDR,SMBDR,RIMR,SMBDL,SMBVR,ASJR
AINL,AVDL,AINL,AVJL,ASEL,AVBL
AINR,AVDR,AINR,FLPR,ASER,AIZR
AVL,ASJR,RICR,RIMR,AIZR,RIBR
RMFL,SMBDL,SMBVL,SIAVL,RICL,SMBVR
I4,I4,RIVL,I6,ASIL,M1
RMFR,SMBDL,SMBVR,SMBVL,SMBDR,AIAL
M2L,AINL,I6,AVBL,AVJL,ASIL
M2R,AINR,ASIR,AVJR,RIVR,I4
ASJR,RICR,RIMR,ASJR,AIZR,SMBVR
RIML,ASJL,RICL,AIZL,SMBVL,AIYL
AIZR,AIZR,RICR,FLPR,AVDR,M2R
M1,M1,RIVR,I4,ASIR,RIVL
I6,I6,RIVL,AINL,AVJL,AVHL
SMBDL,SMBVL,SMBVR,AIAL,SIAVL,SIAVR
AIMR,AIMR,SMBVR,RICR,SIAVR,AIAR
ASJL,RICL,AIZL,FLPL,ASJL,AIYL
SIAVL,I5,SIAVL,RICL,M2L,SIAVR
SMBVR,SMBVR,I5,SIAVR,AVKR,AIMR
SMBVL,AIML,I5,SMBVR,VB2,SIAVR
AIZL,ADEL,FLPL,ADAL,RICL,AIZL
AVKR,AVKR,I5,SIAVR,RICR,VB2
FLPL,FLPL,ADEL,ADAL,RICL,AIZL
AIYR,SABVL,RIS,SABVR,AIML,VB2
AIYL,SABVR,RIS,VB2,I5,SABVL
RICR,ADER,ADAR,AQR,FLPR,RICR
M5,M5,I6,AINL,ADAL,RMGL
AIML,VB2,AIML,RIS,SABVL,AVKL
RIS,RIS,RIFL,SABVR,VB2,AVFR
AIAR,AQR,RIS,RIFL,AVFR,ADAR
FLPR,ADAR,AQR,RMGR,ADER,FLPR
I5,RMGR,ADAR,RMGL,M5,ADER
SIAVR,AVFL,AVFR,RIFL,VB2,RIS
RICL,ADAL,RMGL,ADEL,RIFL,VA1
RIMR,RIFR,AVFR,RIS,VB2,VB1
SABVL,RIFL,VA1,VB1,RIFR,AVFL
ADEL,RMGL,ADAL,ADEL,VB1,RIGL
AVFL,RIFR,VA1,AVFR,RIFL,VB1
ADER,ADAR,RMGR,RIFR,AVG,VA1
AQR,AVG,SABD,RIFR,VD1,DD1
ADAL,RIGL,DD1,VD1,RIGR,AS1
ADAR,AVG,SABD,RIFR,DB1,DA1
DB2,SABD,DB1,RIFR,AVG,DD1
RMGR,SABD,AVG,RMGR,VD2,DA1
RMGL,AS1,DD1,VD1,DA1,RMGL
VB2,VD2,VA2,VB3,DD1,DA1
DB1,VA2,VB3,VD2,DA1,DD1
AVKL,VB3,VD2,VA2,DD1,DA1
