GT,Top1,Top2,Top3,Top4,Top5
AVJL,ASGL,AWBL,AVHL,ASEL,AVJL
,ASHL,AWAL,ASEL,AIBL,RIBL
,RMDDR,AUAR,AIBR,SMBDR,SIBDR
,RMDDL,SAADL,SMBDL,RMHL,RMHR
,ASHL,AWCL,AIBL,SIBDL,ASEL
,AWCR,AIBR,RMDDR,SIBDR,ASHR
,RMDDL,AIBL,SIBDL,SAADL,AVEL
ASER,ASER,ASHR,ASGR,AWCR,AWBR
,ASGR,ADLR,ASIR,AWAR,AVHR
,AWAL,ASHL,AWBL,ASGL,AFDL
,RMHR,RMDDL,SAADL,SIBVR,SAADR
,ADFL,ASGL,AWBL,ADLL,ASIL
,AIBL,SIBDL,AWAL,ASHL,AVEL
AVHL,ADLL,ASKL,RIAL,ADFL,AWBL
,AWBL,ADFL,ASGL,AWAL,AVAL
,ADLR,ASKR,ASGR,ASIR,RIAR
,ADLL,ASKL,RIAL,ADFL,SMDVL
,AWCL,AIBL,SIBDL,RMDL,AVEL
,AIBR,ASHR,AWCR,AVER,SIBDR
,AWBR,ASGR,ADFR,SMDVR,RIAR
,SAADR,SIBVR,SAADL,SMDDR,RMDDR
,AFDL,AVAL,ADFL,AVEL,RMDL
,SAADL,SAADR,SMDDL,SIBVR,RMDDL
,AWAR,AFDR,ADFR,AWBR,ASHR
,RIAL,SMDVL,ADFL,AVAL,SAAVL
,ASKR,URXR,RIAR,CEPDR,ADLR
,SMDVR,ADFR,AFDR,RIAR,AWBR
,ASKL,CEPDL,RIAL,SMDVL,URXL
CEPDR,CEPDR,URXR,ASKR,SMDVR,RIAR
,AFDR,AVAR,AVER,RMDVR,ADFR
,ALA,CEPDL,URXR,URXL,RID
,AVER,RMDR,AVAR,SIBDR,SMDDR
,AVEL,RMDL,AVAL,RMDVL,AFDL
,RMDR,SAADR,AVER,RIH,SMDDR
,AVAL,AVEL,RMDL,RMDVL,AFDL
ALA,ALA,URXR,CEPDR,RID,CEPDL
,SAADR,RMEV,RIH,SAADL,SMDDL
URXR,URXR,CEPDR,ASKR,ALA,URXL
URXL,URXL,CEPDL,RIAL,SMDVL,ASKL
RIAR,SMDVR,RIAR,SAAVR,CEPDR,URXR
CEPDL,CEPDL,SMDVL,URXL,RIAL,SAAVL
,AFDR,RMDVR,AVAR,RMDR,SAAVR
,RMDL,AVAL,RMDVL,AVEL,BAGL
,AVEL,AVAL,RMDVL,RIAL,RMDL
RIAL,RIAL,SMDVL,CEPDL,SAAVL,AVAL
AVAR,AVAR,RMDVR,AVER,RMDR,AFDR
SMDVL,SAAVL,SMDVL,RIAL,RMDVL,AVAL
AVER,SAAVR,SMDVR,RMDVR,RIAR,AVAR
RMDVL,RMDVL,BAGL,AVAL,SAAVL,RMDL
RID,RID,CEPDL,ALA,URXR,URXL
,SMDVR,RIAR,SAAVR,CEPDR,URXR
,SAAVR,SMDVR,RMDVR,AVAR,RIAR
RMDVR,RMDVR,AVAR,BAGR,SAAVR,SMDVR
CEPVL,CEPVL,RMEV,OLQVL,CEPVR,URAVL
,OLQVR,CEPVR,BAGR,URAVR,RMEV
OLQVL,OLQVL,BAGL,URAVL,CEPVL,URYVL
RMED,RMED,OLQDL,OLQDR,RID,URYDL
,RMEL,RIPL,URBL,BAGL,URYVL
IL1VL,URAVL,IL1VL,OLQVL,URYVL,BAGL
,RMER,RIPR,URBR,BAGR,OLLR
OLQDL,OLQDL,URYDL,RMED,IL1DL,RMEL
CEPVR,OLQVR,BAGR,CEPVR,URYVR,URAVR
OLQDR,OLQDR,RMED,OLQDL,URYDR,IL1DR
,URYDL,OLQDL,IL1DL,OLLL,RMEL
,URYVL,RIPL,BAGL,URAVL,IL1L
,URYDR,IL1DR,OLQDR,URADR,RIPR
,IL1VL,URAVL,URYVL,IL2VL,IL1VR
BAGR,RIPR,URBR,IL1R,IL2R,BAGR
IL1DL,IL1DL,URYDL,OLQDL,URADL,IL1DR
,URYDL,OLLL,URBL,IL2L,URADL
,URYVR,OLQVR,URBR,IL2VR,IL1R
,URBL,OLLL,IL2L,IL1L,RIPL
IL1DR,IL1DR,URYDR,URADR,IL2DR,IL1DL
IL1L,IL1L,IL2L,URYVL,OLLL,URBL
,URADL,OLLL,IL1DL,URYDL,OLQDL
,OLLR,URADR,IL2R,IL2DR,URYDR
,IL2R,OLLR,URBR,IL1R,URADR
IL1VR,IL1VR,IL2VR,URYVR,IL1R,URAVR
,URADL,OLLL,IL2L,IL2DL,IL1L
IL1R,IL1R,IL2R,OLLR,URYVR,URBR
,IL2L,IL1L,NSML,OLLL,I2L
,IL2DL,URADL,OLLL,IL1DL,I3
M3R,M3R,IL2R,IL2VR,IL1R,URYVR
,URADR,IL2DR,IL1DR,OLLR,I3
M4,M4,IL2DR,URADL,URADR,IL1DL
M3L,M3L,IL2VL,NSML,IL2L,IL1L
,IL2R,IL2DR,OLLR,IL1R,URADR
,IL2VR,IL1VR,NSMR,I2R,M3R
,IL2DR,IL2R,URADR,OLLR,NSMR
I3,I3,IL2DR,MI,IL2DL,M4
MI,MI,I3,I1L,M4,IL2DR
,NSMR,I2R,MCR,M3R,I1L
,NSML,I2L,MCL,I1L,M3L
,MCL,I2L,NSML,I1L,MCR
,MCR,I2R,NSMR,I1L,MCL
I2L,I2L,NSML,I1L,MCL,MCR
I2R,I2R,NSMR,MCR,I1R,I1L
,I1R,I1L,I2R,MCR,MI
