GT,Top1,Top2,Top3,Top4,Top5
RMDVL,RMDVL,AVAL,RMDL,AVEL,BAGL
SIADL,CEPVR,RMEV,RIH,SAADR,RMDR
SAADL,RIH,RMEV,SAADR,CEPVL,SAADL
RMDVR,RMDVR,SAAVR,SMDVR,RIAR,CEPDR
SAAVL,SAAVL,RIAL,SMDVL,CEPDL,AVAL
RMEV,RMEV,RIH,SAADR,CEPVR,SAADL
SMDVL,CEPDL,SMDVL,URXL,RIAL,SAAVL
SMDVR,CEPDR,URXR,SMDVR,RIAR,SAAVR
AVAL,AVEL,RMDL,AVAL,RMDVL,AFDL
RIAR,RIAR,SAAVR,SMDVR,CEPDR,URXR
RID,RID,ALA,URXL,CEPDL,URXR
SAAVR,SAAVR,SMDVR,RIAR,RMDVR,CEPDR
RIAL,RIAL,SAAVL,SMDVL,AVAL,AVEL
URXR,CEPDR,URXR,URXL,ALA,RIAR
AVAR,AVAR,SAAVR,RMDVR,AFDR,AVER
AFDL,AVAL,AFDL,RIAL,AVEL,SAAVL
RMDL,AVEL,RMDL,AVAL,AFDL,RMDVL
ADFL,SMDVL,RIAL,ASKL,ADFL,SAAVL
ADFR,RIAR,SMDVR,ADFR,SAAVR,ASKR
CEPDL,CEPDL,URXL,SMDVL,ASKL,ALA
SIBVR,SAADR,SIBVR,SAADL,RIH,SMDDR
CEPDR,URXR,CEPDR,ALA,ASKR,RIAR
URXL,URXL,ASKL,CEPDL,URXR,RIAL
AWBR,SMDVR,SAAVR,RIAR,ADFR,AWBR
ASKR,ASKR,URXR,CEPDR,ADLR,RIAR
ASKL,ASKL,RIAL,URXL,ADLL,ADFL
AVEL,AVEL,RMDL,AFDL,AIBL,SIBDL
AVER,AVER,RMDR,AVAR,SIBDR,AIBR
SIBVL,SIBVR,SAADL,SAADR,RMHR,SMDDR
AFDR,AFDR,AVAR,ADFR,AVER,RMDR
AWAL,ADFL,AVAL,AWBL,AFDL,RIAL
RMDDL,RMDDL,SAADL,RMDL,AIBL,SIBDL
ADLR,ADLR,ASKR,RIAR,AWAR,ADFR
AVDL,AVAL,AWBL,AFDL,ADFL,AVEL
ALA,ALA,ADLL,ASKL,RIVL,URXL
RIR,SMDDR,SAADL,SAADR,SIBVR,RMDDR
AVBR,AWCR,ASHR,RMDR,AIBR,SIBDR
ADLL,ADLL,ASKL,ADFL,ASGL,RIAL
SIBDL,AIBL,AFDL,AWCL,SIBDL,AWAL
RMDR,RMDR,AVER,AWCR,SIBDR,AIBR
AWBL,AFDL,RMDL,AWCL,AWBL,ASHL
ASER,AWBR,ASGR,ADFR,AWAR,AFDR
RMHL,SIBDL,AIBL,RMDDL,AWCL,SAADL
AWAR,AWAR,ASHR,AWBR,ASGR,ADFR
RMDDR,RMDDR,SAADL,RMFR,RMDDL,RMFL
SIBDR,SIBDR,AIBR,AWCR,RIBR,RMDDR
AWCL,AWCL,ASHL,AIBL,AUAL,RMDL
AWCR,AWCR,ASHR,AIBR,RIBR,ASER
ASGL,ASGL,AWBL,AWAL,AVHL,ADFL
AIBL,AIBL,ASHL,AWCL,AWAL,ASEL
SAADR,SMBDL,RMDDL,SAADL,RMFR,RMFL
ASEL,AWBL,ASEL,ASGL,ASHL,AWCL
RMFL,RMDDL,SMBDL,RMFL,RMHL,SMBVL
ASGR,ASGR,AWBR,AWAR,AVHR,ASER
AIBR,AIBR,AUAR,RIBR,AWCR,ASHR
SIAVL,RMDDL,AWCL,AIBL,AUAL,RIBL
RMHR,RMHR,RMHL,RMFR,RMFL,SMBDR
RMFR,RMFL,RMFR,SMBDR,SMBDL,RMHR
RIBL,ASGL,ASHL,ASEL,AWAL,RIBL
ASHR,ASHR,ASER,RIBR,AVDR,AWCR
AVL,SMBDL,RIBL,AUAL,RMDDL,SMBVL
AIYR,SMBDR,RIMR,RIBR,ASJR,AUAR
AVDR,ASER,AVDR,ASHR,AVJR,AVHR
RIVL,RIVL,AVHL,ASGL,ASIL,AWBL
AVHL,AVHL,RIVL,ASGL,ASIL,AWBL
AVHR,AVHR,AVJR,ASER,AVDR,RIVR
AINL,ASEL,AVDL,ASGL,AVHL,ASHL
SMBDL,SMBVL,SMBDL,ASJL,RMFL,RMHL
AVJR,AVJR,AVDR,ASER,AINR,AVBR
RIVR,RIVR,AVHR,AVJR,ASIR,AINR
SMBDR,SMBDR,RIMR,SMBVR,ASJR,AIAR
AUAL,AVDL,AUAL,ASEL,RIBL,ASHL
ASHL,AUAL,RIBL,ASJL,ASHL,AVDL
SIADR,ASJR,RIMR,RIBR,SMBDR,AUAR
RIBR,RIBR,AVDR,AIZR,AVBR,AUAR
AVBL,AVBL,RIBL,AVDL,ASEL,AINL
I4,I4,RIVL,ASIL,I6,ADLL
FLPR,AINR,AVJR,AVDR,AVHR,ASER
M2R,M2R,ASIR,AVJR,AINR,I4
AVJL,AVJL,AVDL,AINL,ASEL,AIZL
AUAR,ASJR,RICR,AIMR,AUAR,AIZR
M2L,M2L,ASJL,RIBL,AIZL,RICL
SMBVR,SMBVR,AIMR,SIAVR,I5,AIAR
RIMR,RICR,AIMR,ASJR,RIMR,AIZR
AINR,AVDR,M2R,AINR,AVBR,AIZR
M1,M1,RIVR,I4,RIVL,ASIR
ASJL,ASJL,AIZL,RICL,AVDL,AUAL
AIZL,AIZL,AVDL,RICL,AINL,AVJL
ASJR,AIZR,RICR,FLPR,ASJR,ADER
RIS,AIZR,FLPR,ADER,AIMR,RICR
SMBVL,RICL,AIZL,FLPL,ASJL,AIYL
I6,I6,I4,M2L,AINL,AIZL
ASIR,AINR,M2R,AIZR,ADER,RICR
ASIL,AINL,I6,AIZL,M5,AVDL
AIAR,AIMR,I5,RICR,AQR,ADER
SIAVR,RICR,AIMR,AVKR,I5,SIAVR
AIZR,FLPR,ADER,AQR,RICR,ADAR
RIML,FLPL,RICL,ADEL,AIZL,AIML
RICR,ADER,ADAR,AQR,FLPR,RICR
AIYL,RIS,SABVR,AQR,VB2,SABVL
ADER,ADAR,ADER,AQR,FLPR,RMGR
RICL,ADAL,FLPL,ADEL,RICL,AIZL
I5,ADAR,AQR,RMGR,ADER,RIS
AIMR,AQR,VB2,ADAR,RIS,ADER
FLPL,FLPL,ADEL,ADAL,M5,I6
AVFR,AVFR,RIS,VB2,RIFR,RIFL
AIML,VB2,ADEL,ADAL,AIML,FLPL
M5,M5,I6,I4,ADAL,RMGL
DB2,RIFR,RIFL,RIS,AVFR,VA1
RMGR,ADAR,AQR,ADER,RMGR,RIFR
AIAL,RIFL,VB2,VA1,SABVL,AVFL
AQR,RMGR,AQR,RIFR,SABD,AVG
AVFL,AVFL,RIFL,VA1,VB1,VD1
ADEL,ADAL,ADEL,RMGL,RIGL,VB1
DB1,VA1,VB1,DB1,RIGL,RIFR
VB2,DB1,VB1,RIGL,AVG,DD1
ADAL,ADAL,RIGL,DD1,AS1,RIGR
RMGL,RMGL,AS1,DD1,VD1,RIGL
AVKR,VD2,AVG,DD1,DB1,DA1
ADAR,SABD,AVG,DA1,VD2,DD1
SABVL,AS1,SABD,DD1,AVG,DA1
VB1,VA2,VB3,DA1,DD1,RIGL
RIFR,VB3,DD1,AS1,VA2,VD2
AVKL,VB3,DD1,VD2,VD1,AS1
