GT,Top1,Top2,Top3,Top4,Top5
RMDR,AVER,CEPVR,AVAR,SMDDR,RMDR
ADFR,ADFR,AVAR,RMDVR,AFDR,SMDVR
AVER,AVAR,AVER,RMDR,RMDVR,AFDR
ALA,URXR,CEPDR,ALA,ASKR,ADLR
AFDL,AFDL,AVEL,AVAL,ADFL,RMDL
SMDVR,SMDVR,CEPDR,RIAR,ASKR,URXR
AVEL,AVEL,RMDL,AFDL,AVAL,RIAL
ASGL,SMDVL,ASKL,RIAL,ADLL,AWBL
ASHR,RMDR,AVAR,AVER,AWCR,RMDVR
CEPDR,CEPDR,SMDVR,ASKR,URXR,RIAR
ADFL,ADFL,RIAL,AWBL,AFDL,AWAL
SAADL,SAADR,SAADL,RIH,RMEV,SIBVR
CEPDL,ALA,CEPDR,URXR,ADLR,ASKR
RMDL,RMDL,AVEL,AIBL,SIBDL,AWCL
AWCR,AVER,SIBDR,RMDR,SMDDR,SAADR
ASGR,AFDR,AVAR,RMDVR,AWBR,ADFR
ADLL,ASKL,ADLL,URXL,ADLR,ASKR
AIBL,AWBL,ASGL,AFDL,ADFL,AWCL
ASKR,ASKR,ADLR,AWAR,ADFR,AWBR
URXR,ADLR,ASKR,URXR,RIVR,CEPDR
AWAR,AVER,RMDR,AWAR,ASHR,AWCR
AVHL,AVHL,RIVL,ADLL,ASGL,AWBL
SIBDL,SIBDL,AIBL,AWCL,AWAL,ASHL
AWAL,ASGL,AWBL,AWAL,ADLL,AVHL
RMHR,SIBVR,SAADR,SMDDR,SAADL,SIBDR
ASIL,ADLL,ASKL,RIVL,ASGL,ASIL
RMHL,SIBDL,AIBL,RMDDL,SAADL,RIR
AWCL,AWCL,ASHL,AIBL,SIBDL,RMDL
AUAL,AWAL,AIBL,ASHL,AWCL,RMDDL
SIBVR,SAADL,RMHR,SIBVR,RIR,RMDDL
ASHL,ASHL,AWCL,AIBL,AWAL,ASEL
AIBR,AIBR,SIBDR,AVER,SMDDR,RMDR
ASER,ASHR,AWCR,AFDR,ASER,ADFR
ASEL,ASEL,AWBL,ASGL,AWAL,ASHL
RIR,SAADL,RMHR,RMFR,RMDDL,RMFL
AVHR,ASER,AFDR,AWBR,ADFR,ASHR
AVBL,ADLL,ASIL,RIVL,AVHL,ASGL
ADLR,ASGR,ADLR,AWBR,AWAR,AVHR
AVJL,AVJL,ASIL,ASGL,AVHL,RIVL
SAADR,RMDDR,SMBDR,RMHR,SIBVR,RMFR
RIMR,AWCR,ASHR,RIBR,SIBDR,AIBR
RIVL,RIVL,ADLL,ASIL,AVHL,ASGL
AVDL,AVHL,ASGL,AVJL,AVDL,ASIL
AUAR,SIBDR,AWCR,AUAR,RIBR,AIBR
RIBL,RIBL,ASEL,ASHL,AVBL,AWAL
RMDDR,RMDDL,AIBL,RMHL,RIBL,SMBDL
SMDDL,RMHR,RMFR,SMBDR,RMFL,RMHL
RIVR,AWBR,AVHR,ASER,ASGR,AVJR
RIML,ASEL,AVJL,AVBL,AVDL,ASGL
AVJR,ASHR,ASER,AVJR,AWCR,AWBR
AINL,AINL,ASIL,AVHL,AVJL,RIVL
AVBR,AUAR,RIBR,ASHR,AWCR,ASER
AINR,ASER,AVJR,AVDR,ASHR,AVHR
RMDDL,AUAL,RMDDL,RIBL,SMBDL,RMHL
AIAL,RMHL,RMFL,SMBDR,SMBDL,RMFR
AIZL,AINL,AVJL,AVDL,ASEL,AVBL
AVDR,AVDR,ASER,ASHR,AINR,AVJR
SIADL,RIBL,RMHL,SMBVL,SMBDL,ASJL
SIBVL,AVBL,AINL,AVDL,RIBL,AVJL
RIBR,AUAR,RIBR,ASJR,AIZR,RIMR
SMBDR,SMBVL,RMFL,SMBDL,SMBDR,SMBVR
M2R,AVBR,RIBR,M2R,AIZR,AVJR
ASJR,ASJR,AUAR,RIMR,RIBR,AIZR
SIADR,SMBDR,SMBVR,RIMR,SIAVR,AIAL
M2L,M2L,I4,AVBL,AINL,RIBL
I4,I4,RIVR,M1,ASIR,AVJR
AIML,RICL,ASJL,AIZL,RIBL,SMBVL
SMBDL,SMBDL,SMBVL,ASJL,SIAVL,RICL
RMFL,SIAVL,SMBDL,SMBVL,SMBVR,AIAL
ASJL,RICL,ASJL,AIZL,AINL,RIBL
RICL,AINL,RICL,AIZL,AVDL,AVJL
AVL,RICL,ASJL,AIZL,FLPL,AIYL
ADEL,AIZL,AINL,AVJL,AVDL,ADEL
SMBVL,SMBVL,RICL,AIML,SIAVL,AIYL
SIAVR,SIAVR,SMBVR,SIAVL,AIMR,SMBVL
I5,I5,AIAR,AIMR,SMBVR,AIAL
AIYL,AIYL,SMBVR,AIML,RICL,SMBVL
AIZR,RICR,AIZR,FLPR,ASJR,AIMR
RMFR,AIML,SIAVR,SMBVR,AIMR,SIAVL
FLPL,FLPL,AINL,ADEL,RICL,ADAL
M1,M1,AVJR,AINR,AVHR,RIVR
I6,I6,I4,M5,M1,AINL
AIAR,AIMR,SIAVR,AIAR,SABVR,SMBVR
ASIR,AINR,AVJR,M1,AVDR,AVHR
AIYR,SABVL,AIML,VB2,RIS,SABVR
SMDDR,SABVL,VB2,RIS,AIML,RIFL
RICR,AQR,FLPR,ADER,ADAR,RICR
SIAVL,AVFL,VB2,AVKL,AIML,ADEL
M5,M5,I6,RMGL,I4,ADAL
ADER,ADER,AQR,ADAR,FLPR,RICR
FLPR,AQR,ADAR,ADER,RMGR,FLPR
RIS,RIS,VB2,AVFR,AVFL,SABVR
AVKR,AVFR,AVFL,VB2,RIS,VB1
ADAR,ADAR,RMGR,AQR,RIFR,AVFR
AIMR,RIFR,VB1,RIFL,VA1,RIS
AQR,RMGR,ADAR,RIFR,AVG,AQR
VB2,RIFL,VA1,VB1,RIFR,RIGL
SABVR,RIFL,RIFR,VA1,VB1,AVFL
SABVL,RIFR,VA1,RIFL,VB1,AVG
RMGR,RMGR,AVG,RIFR,SABD,DB1
ADAL,ADAL,RIGL,DD1,VD1,AS1
,AVG,DD1,SABD,RIGL,DB1
RMGL,RMGL,AS1,DD1,VD1,DA1
VB1,DD1,SABD,DB1,AS1,RIGL
VA1,SABD,AVG,VD2,DD1,DB1
RIGL,VB3,VA2,DD1,AS1,DA1
,VB3,VA2,VD2,AS1,DD1
