GT,Top1,Top2,Top3,Top4,Top5
CEPVR,OLQVR,CEPVR,URYVR,BAGR,URAVR
OLQDL,OLQDL,RMEL,SAAVL,CEPDL,URYDL
RMER,RMER,OLQDR,URYDR,RIPR,SAAVR
RIPL,OLQVL,BAGL,RIPL,CEPVL,RMEL
CEPVL,CEPVL,OLQVL,CEPVR,RMEV,URAVR
RMED,CEPDL,RMED,SAAVL,OLQDL,URXL
BAGR,BAGR,RMER,OLQVR,CEPVR,RIPR
RMEL,BAGL,RMDVL,CEPVL,OLQVL,RMEL
BAGL,CEPVL,RMEV,RIH,CEPVR,AVEL
RMDVL,RMDVL,AVEL,RMDL,CEPVL,AVAL
SMDVR,URXR,CEPDR,SAAVR,SMDVR,RIAR
RMDVR,SMDVR,RMDVR,SAAVR,RIAR,AVAR
RIR,RIAR,RIAL,AVEL,AVER,SAAVR
URXR,URXL,URXR,CEPDR,ALA,CEPDL
URXL,SMDVL,SAAVL,RIAL,CEPDL,URXL
RMEV,RMEV,RIH,SAADR,SAADL,CEPVR
RIAR,RIAR,URXR,CEPDR,SMDVR,SAAVR
SMDVL,AVAL,SAAVL,RMDVL,RIAL,AVEL
CEPDR,ALA,URXR,CEPDR,URXL,RID
SIBVR,AVAR,RMDVR,AVER,AFDR,RMDR
AVAR,SAAVR,AVAR,SMDVR,RMDVR,RIAR
AVEL,AVAL,SMDVL,AVEL,RMDVL,ADFL
SAAVR,ALA,URXL,RIAL,ASKL,CEPDL
AVAL,RMDL,AVEL,AVAL,AWCL,SIBDL
SAADR,SAADR,RIH,RMDR,AVER,SMDDR
RIAL,RIAL,ADFL,ASKL,AWAL,AVEL
CEPDL,ASKL,RIAL,ADLL,ADFL,SMDVL
ASKR,ASKR,URXR,RIAR,ADLR,CEPDR
AFDL,AFDL,AVEL,AWCL,RMDL,AVAL
AIBL,AVEL,SIBDL,AIBL,RMDL,AFDL
ALA,ASKL,ADLL,ALA,RIVL,URXL
SIADL,RMDL,AIBL,RMDDL,SAADL,SIBDL
ADFL,ADFL,AWBL,AWAL,ASGL,AFDL
ASKL,AWBL,ADFL,ADLL,ASKL,ASGL
AFDR,AFDR,AVER,ADFR,AVAR,RMDR
AWBR,AWBR,ASGR,SMDVR,RIAR,ADFR
RMDR,RMDR,SIBDR,AVER,AIBR,AWCR
ADLR,ADLR,ASKR,ASIR,RIVR,URXR
RMDL,AIBL,SAADL,RMDDL,AWCL,SIBDL
AWBL,AIBL,AWCL,ASHL,SIBDL,AVEL
HMC,ADLL,ASIL,ASGL,RIVL,ASKL
AWAL,ASHL,AWCL,AWAL,ASEL,AIBL
ASGL,AWBL,ASGL,AVHL,AWAL,ASEL
AWAR,AWAR,AWBR,ASGR,ADFR,ASHR
ADLL,AVHL,ASIL,ASGL,ADLL,RIVL
RMFL,SAADL,SIBVR,RMDDR,RMHR,SMDDR
AWCL,AWCL,RMDDL,AIBL,SMBDL,SIBDL
AVER,AWCR,AIBR,RMDR,ASHR,AVER
ASGR,ASGR,AWBR,AVHR,ADLR,ASIR
AVBL,ASGL,ASEL,AWAL,AVBL,AVHL
M1,RIVL,ADLL,AVHL,ASIL,RIVR
ASEL,AWCL,ASHL,ASEL,RIBL,AIBL
AVHL,AVHL,ASEL,AVJL,AWBL,ASGL
ASHR,ASHR,ASER,AWCR,AVBR,ADFR
RMDDL,RMDDL,AUAL,SMBDL,RMHL,AIBL
AWCR,AWCR,AUAR,ASHR,SIBDR,AIBR
ASIR,ASIR,RIVR,AVHR,ADLR,ASGR
SMDDR,SMBDR,RMFR,RMHR,SMBDL,RMFL
ASIL,AVHL,ASIL,AVJL,RIVL,ASGL
ASHL,ASEL,RIBL,ASHL,AVBL,AUAL
RMDDR,AIBR,RMDDR,AUAR,SMBDR,RIMR
SMDDL,RMFR,SMBDR,RMFL,RMHR,RIMR
ASER,ASER,AVJR,AVBR,AVDR,AVHR
AVHR,AVHR,RIVR,AVJR,ASIR,ASGR
AIBR,RIBR,AUAR,AVBR,AWCR,ASHR
RIVL,AVJL,AINL,AVDL,AVHL,ASEL
RIBL,AVJL,AVBL,ASEL,AINL,AVDL
AUAL,AUAL,SMBVL,SMBDL,RIBL,ASJL
RIVR,RIVR,ASIR,AVHR,AVJR,M1
AVJL,AVJL,AIZL,AVDL,AINL,AVBL
AVDL,AVDL,AIZL,RIBL,RICL,AVBL
RIML,SMBDL,SMBVL,SMBDR,SMBVR,RIMR
AVBR,AVJR,AINR,AVDR,ASIR,M2R
AVJR,AVJR,M1,AINR,RIVR,AVHR
AVDR,AVDR,AINR,AVJR,AVBR,AVHR
ASJL,ASJL,SMBVL,RICL,AIZL,RIBL
ASJR,AVDR,RIBR,AVBR,AIZR,AUAR
SMBDR,ASJR,RIMR,AUAR,RICR,AIZR
SMBVR,RICR,AIZR,ASJR,RIMR,RIBR
AVL,SIAVR,SMBVR,SMBVL,AIMR,AIAL
M2R,AIZL,RICL,FLPL,M2L,ASJL
RMFR,SMBVR,AIMR,SIAVR,AIAR,AIAL
I6,I6,AINL,M5,AIZL,M2L
AINL,AINL,AIZL,FLPL,RICL,AVDL
RICR,AIZR,M2R,FLPR,RICR,AVDR
AINR,AINR,M1,AVJR,M2R,AVDR
AIAR,AIZR,RICR,FLPR,M2R,ASJR
AUAR,RICR,AIMR,I5,AIAR,SIAVR
AIZL,RICL,AIZL,M2L,FLPL,ADEL
AIZR,M2R,FLPR,ADER,RICR,AIZR
SIAVL,I5,AIML,AVKR,AIMR,VB2
FLPL,FLPL,ADEL,RICL,ADAL,AIZL
RIMR,FLPR,RICR,I5,ADER,AQR
I5,ADER,FLPR,I5,RICR,ADAR
AIYR,AQR,ADER,ADAR,FLPR,I5
AIAL,RIS,SABVR,VB2,SABVL,I5
ADAL,ADAL,ADEL,FLPL,RMGL,VB2
ADEL,ADEL,ADAL,RMGL,FLPL,M5
AIYL,RIS,VB2,SABVL,RIFL,AVFR
AQR,ADAR,RMGR,AQR,ADER,FLPR
FLPR,RMGL,VA1,ADAL,RIFL,VB1
AIML,VB2,VB1,VA1,RIFL,RIS
RMGR,RMGR,ADAR,AQR,AVG,SABD
AVFL,AVFR,AVFL,RIFL,RIS,VB2
RIGR,ADAL,RIGL,VB1,RMGL,ADEL
AVFR,RIFL,RIFR,VA1,AVFL,AVFR
AIMR,VB1,VA1,DB1,RIFR,RIGL
AVKL,VD1,RIGL,DD1,AVG,VB1
AVG,DD1,AS1,VD1,RIGL,AVG
RIS,RIFR,AVG,SABD,DB1,VA1
VB2,AVG,SABD,RIFR,DB1,AS1
VA1,VA2,DB1,SABD,DA1,VB3
RIFR,SABD,VD2,AVG,VB3,DA1
AVKR,VB3,VD2,DD1,VA2,DA1
