GT,Top1,Top2,Top3,Top4,Top5
AWAR,AWAR,AVER,AFDR,AWBR,ADFR
AWBR,AVER,AFDR,ASHR,AWCR,AWBR
RIVR,AWBR,AFDR,SMDVR,ADFR,ASGR
SAADR,SAADL,SAADR,SIBVR,RMDDL,RMFR
AWAL,AWAL,AFDL,AVEL,AWBL,AWCL
AIBL,AIBL,RMDDL,SAADL,AVEL,SIBDL
AWCR,AWCR,SIBDR,ASHR,RMDR,AIBR
ADLR,ADLR,AWBR,ASKR,ASGR,ADFR
SIADR,SIBVR,RMHR,SAADL,RMFR,RMDDR
ASHL,AWCL,ASHL,AIBL,SIBDL,AFDL
SIBVR,RMDDR,SAADL,RMHR,RIR,SMDDR
ADLL,ADLL,AWBL,ASGL,ADFL,ASKL
AIBR,AIBR,RMDDR,SIBDR,AVER,SMDDR
SMDDL,RMDDL,SAADL,AIBL,RMHL,SMBDL
ASER,ASER,AWBR,AVHR,ASGR,ASHR
ASGL,AWBL,ASGL,ASHL,AWAL,ASEL
RMFR,RMFR,SMBDR,SAADL,SMBDL,RMHR
ASHR,ASHR,AWCR,RIBR,AIBR,ASER
SIBDR,AWCR,AUAR,ASHR,RIBR,SIBDR
SIADL,RMFL,RMHL,SMBDL,SMBVL,SIBVL
ASGR,ASGR,AWBR,AVHR,ASER,RIVR
ASEL,ASEL,ASHL,AWCL,AIBL,ASGL
AIYL,RMHR,SMBDR,RMFL,RMFR,SMBDL
RIBR,RIBR,ASER,ASHR,AVBR,ASGR
RIR,SMBDR,RMHL,SMBDL,RMHR,RIBR
RIBL,RIBL,ASHL,ASEL,AIBL,AVBL
RMDDL,SMBDL,SMBVL,RMFL,RMDDL,RMHL
AVBR,AVBR,ASER,ASIR,AVHR,RIBR
AUAR,AUAR,AIZR,RIBR,ASJR,RIMR
RMDDR,RIMR,AUAR,ASJR,SMBDR,AIZR
AUAL,AUAL,SMBVL,SMBDL,RMHL,ASJL
ASIL,AVHL,ASGL,ASEL,ASIL,AWBL
AVHL,ASEL,ASGL,AVBL,AVJL,AVHL
ASIR,ASIR,AVHR,AINR,AVJR,RIVR
RMFL,SMBDR,SMBDL,SMBVL,SMBVR,RIMR
RIML,ASEL,AVBL,AVJL,ASGL,ASHL
ASJR,ASJR,RIBR,AIZR,M2R,RICR
SAADL,SMBVL,SMBDL,SMBVR,AIAL,SIAVL
AVJR,AVJR,AINR,AVDR,AIZR,AVBR
AVDR,AVDR,AINR,AIZR,AVJR,RIBR
RMHR,ASJL,SMBVL,AIAL,AIAR,SIAVL
AVJL,AVJL,ASEL,AVBL,AVDL,AINL
AVFR,SMBVR,AIAL,AIAR,AIMR,SIAVR
SMBDL,SMBVL,SMBVR,SIAVL,SMBDL,AIAL
SMDDR,AIAR,AIMR,SMBVR,RICR,ASJR
AVHR,AINR,AVJR,AVHR,AIZR,AVDR
AVBL,AVJL,AVBL,AINL,ASIL,AVHL
AVDL,AVDL,AINL,AVJL,AVBL,AIZL
RIMR,SMBVR,RICR,AIMR,AIAL,I5
RICR,AIZR,RICR,M2R,AINR,FLPR
AINR,AINR,FLPR,AVDR,AIZR,RICR
AIAR,I5,SMBVR,SIAVR,AIAL,ASJL
AVL,M2L,I5,M2R,RICR,ASJL
RIVL,RIVL,AVHL,AVJL,AINL,ASIL
RMHL,I5,SIAVR,AIMR,AIAR,AIAL
AIAL,AIYL,SIAVL,RICL,AIML,AIAL
ASJL,RICL,M2L,AIZL,ASJL,FLPL
AIYR,SABVR,I5,RICR,AIMR,AVKR
AINL,AINL,AVDL,AVJL,AIZL,RICL
AIZR,FLPR,AIZR,RICR,ADER,M2R
M2L,I4,M2L,I6,AINL,AIZL
M2R,M1,I4,AVJR,AINR,M2R
I4,RIVL,I4,I6,ASIL,M1
SIAVR,AVKR,I5,SIAVR,VB2,AIMR
AIZL,AIZL,RICL,FLPL,ADEL,M2L
I5,M2R,FLPR,RICR,I5,ADER
SMBVL,VB2,AIML,SABVL,RIS,AVKL
RIS,SABVR,VB2,RIS,SABVL,AIMR
VB2,VB2,RIS,SABVR,SABVL,AIMR
AIML,AIML,SABVL,VB2,RIS,ADEL
I6,I6,M5,AINL,I4,ASIL
FLPR,FLPR,ADAR,AQR,ADER,RICR
M1,M1,I4,RIVR,I6,AINR
ADER,ADER,ADAR,FLPR,AQR,RICR
RICL,ADEL,FLPL,ADAL,RICL,AIZL
ADAR,ADAR,ADER,AQR,RMGR,FLPR
ADEL,ADEL,ADAL,FLPL,M5,RMGL
,RIS,RIFL,SABVL,VB2,AVFL
AIMR,VB2,RIFL,RIS,VB1,RIFR
VD1,AVFR,VB2,AVFL,VB1,RIFL
FLPL,ADAL,ADEL,FLPL,RMGL,RIFL
AQR,AQR,ADAR,RMGR,RIFR,RIFL
M5,M5,I6,ADAL,ADEL,I4
RMGR,RMGR,ADAR,AQR,RIFR,RIFL
ADAL,ADAL,ADEL,RMGL,RIFL,VB1
AVFL,RIFL,AVFL,RIFR,VA1,VB1
RMGL,RMGL,RIFL,VA1,VD1,VB1
DB2,RIFR,RIFL,VA1,VB1,AVFR
RIFL,RIFR,VA1,VB1,RIFL,RIGL
SABVL,RIFR,VA1,VB1,AVG,DB1
SABVR,AVG,RIFR,SABD,DB1,VA1
VB1,RIGL,VB1,VA1,RIGR,DD1
AVKL,AS1,DD1,RIGL,VD1,RIGR
VA1,AVG,SABD,DB1,DD1,DA1
AVG,DD1,AVG,AS1,DB1,SABD
RIFR,AS1,DD1,SABD,AVG,DA1
SABD,SABD,AVG,DA1,AS1,VD2
VD2,VD2,DA1,DD1,AVG,SABD
RIGR,DA1,VD2,DD1,VB3,VA2
DA1,DA1,VA2,SABD,VD2,AS1
DB1,VA2,VB3,DA1,VD2,DD1
RIGL,VB3,VA2,VD2,DA1,DD1
AS1,VA2,VB3,AS1,VD2,DA1
