GT,Top1,Top2,Top3,Top4,Top5
SIBVR,AVER,RMEV,SAADR,RIH,RMDR
URXL,CEPDL,URXL,ASKL,RIAL,URXR
RIAR,RIAR,SMDVR,SAAVR,CEPDR,AFDR
RMDR,RMDR,AVAR,AVER,RMDVR,AFDR
AFDL,AVAL,AFDL,SAAVL,RMDVL,RIAL
RIAL,RIAL,CEPDL,SMDVL,SAAVL,ASKL
CEPDR,CEPDR,SMDVR,URXR,RIAR,ASKR
ADFR,ADFR,AFDR,SMDVR,RIAR,AVAR
RMDL,RMDL,AVEL,AVAL,AWCL,AFDL
AVER,AVER,RMDR,AVAR,SIBDR,SMDDR
CEPDL,CEPDL,URXL,ASKL,ALA,RIAL
AFDR,AVAR,AFDR,AVER,RMDR,RMDVR
AVEL,AVAL,AVEL,AFDL,RMDL,ADFL
SAADL,SAADL,SIBDL,SAADR,RMDDL,AVEL
ADFL,ASKL,RIAL,ADFL,SMDVL,SAAVL
AWBR,AFDR,AVAR,ADFR,AWBR,AVER
SMDVR,SMDVR,RIAR,AWBR,ADFR,AFDR
SIBDL,AWCL,RMDL,AFDL,AVEL,ASHL
RMDDL,AVEL,AIBL,RMDL,SIBDL,RMDDL
ASKR,ASKR,SMDVR,RIAR,ADLR,CEPDR
AIBR,AIBR,RMDR,AVER,SIBDR,AWCR
AWAR,AWAR,AFDR,ADFR,AWBR,AVER
AWAL,ASKL,RIAL,ADFL,SMDVL,ADLL
SAADR,SAADR,SIBVR,SAADL,SMDDR,RMFR
ASKL,ASKL,URXL,ADLL,ALA,CEPDL
AWCL,ASHL,AWCL,RMDL,AFDL,AIBL
SIBDR,AWCR,SIBDR,RMDR,ASHR,AIBR
AWBL,ADFL,ASGL,SMDVL,AWBL,ASKL
RMDDR,RMDDR,AIBR,SIBDR,SMDDR,SIBVR
SMDVL,ADLL,RIVL,SMDVL,ASKL,RIAL
ASER,ASHR,AWCR,ASER,AIBR,AFDR
ASHL,ASHL,ASGL,AWAL,AFDL,AWCL
ASGR,AWBR,ASGR,AWAR,ASHR,ASER
ASGL,ASGL,ASKL,ADLL,AWBL,AWAL
SMDDL,AWCL,ASHL,AIBL,RMDDL,SIBDL
RIML,RMDDL,SAADL,SMBDL,RMFR,AIBL
AIBL,AWCL,AIBL,ASHL,AWAL,ASEL
ADLR,ADLR,ASIR,ASGR,ASKR,AWBR
AVL,RMHR,SIBVR,SMBDR,RMFR,RMDDR
RIBR,AIBR,ASHR,ASER,AWCR,SIBDR
RIH,SAADL,RMFR,SMBDR,SMBDL,RMFL
ASIR,ASGR,ASIR,AWAR,ASER,AWBR
ASEL,AWBL,AVHL,ASGL,ASEL,AVJL
RIBL,ASEL,ASHL,AWCL,RIBL,AVBL
AWCR,AUAR,AWCR,RIMR,ASJR,RIBR
ADLL,ADLL,RIVL,ASKL,ASIL,AVHL
AVDR,ASER,AVDR,ASHR,ASGR,AVBR
RMHR,RMDDL,SMBDL,RMHL,ASJL,RIBL
AVHR,AVHR,ASER,ASGR,AVJR,ASIR
ASHR,ASJR,RIMR,SMBDR,RIBR,AUAR
AUAL,AUAL,ASHL,RIBL,AWCL,ASEL
AVHL,AVHL,ASGL,RIVL,ASIL,AVJL
RMFR,RMFL,RMFR,SMBDL,SMBVL,SMBDR
AVDL,ASGL,AVHL,ASIL,AVJL,AVDL
AIYR,SMBDR,RIMR,ASJR,SMBDL,AIYR
AVJR,AVJR,AVDR,AVBR,ASER,RIBR
ASIL,AVBL,AVJL,ASEL,AVHL,ASGL
AUAR,RIMR,ASJR,AUAR,SMBDR,AIMR
AVBR,RIBR,ASJR,AIZR,M2R,AVDR
AIAL,RMHL,SMBVL,SMBDL,ASJL,SMBDR
RMHL,ASJL,RIBL,AUAL,SMBVL,SMBDL
AVJL,AVJL,AVHL,ASIL,RIVL,ASGL
RIVL,RIVL,I4,ADLL,ASIL,RIVR
RMFL,SMBDL,SMBVL,SIAVL,RMFL,SMBVR
AVBL,AVDL,AVBL,RIBL,AINL,AVJL
ASJL,RIBL,ASJL,AVBL,AIZL,RICL
RIVR,RIVR,ASIR,AVJR,AVHR,AINR
SIAVR,RICR,SMBVR,SIAVR,ASJR,AIMR
AINR,AINR,AVDR,AVJR,ASER,AVBR
AINL,ASIL,AVJL,AVHL,AINL,I6
AIAR,AIAL,AIAR,SMBVR,SIAVR,AIMR
SMBDL,SMBVL,RICL,ASJL,SIAVL,AIYL
RIR,SMBVR,SIAVR,AIMR,AIAL,AIAR
SMBVR,SMBVR,AIMR,SIAVR,AIAR,AVKR
ASJR,ASJR,RICR,I5,AIMR,AIAR
AIZL,AINL,AVJL,AVDL,AVBL,AIZL
RICL,AIZL,RICL,AINL,AVDL,AVJL
AIZR,AIZR,RICR,M2R,FLPR,AVDR
SMDDR,AIMR,SABVR,SMBVR,SIAVR,AVKR
SMBVL,AIML,AIYL,VB2,SMBVR,SMBVL
SIAVL,RICL,AIML,SIAVL,AIYL,AVKL
SMBDR,AIMR,AVKR,I5,SMBVR,SIAVR
AIYL,SABVR,I5,AVKR,AIML,SABVL
RICR,RICR,FLPR,ADER,ADAR,AIZR
AIML,AIML,VB2,RIS,SABVL,AVKL
M2R,M2R,I4,I6,AINR,ADER
M2L,FLPL,ADEL,M2L,RICL,RMGL
SABVL,RIS,SABVR,SABVL,VB2,AQR
FLPR,AQR,FLPR,ADAR,ADER,RMGR
I4,I6,I4,M5,M2L,M1
ADER,ADAR,ADER,FLPR,AQR,RMGR
I5,RMGR,RIS,AVFL,RIFL,ADAR
AIMR,VB2,RIS,AIML,VB1,AVFR
FLPL,FLPL,ADEL,AINL,I6,M5
M1,M1,I4,I6,AINR,RIVR
I6,M5,I6,ADEL,FLPL,ADAL
ADEL,ADEL,ADAL,FLPL,RMGL,M5
M5,RMGL,M5,ADAL,ADEL,I6
VA1,RIFR,RIFL,VA1,VB1,AVFR
AVFR,AVFR,AVFL,RIFL,VB1,VA1
ADAL,ADAL,RMGL,ADEL,RIGL,DD1
RIS,RIFR,VA1,RIFL,VB1,AVFR
RIFL,VA1,RIFR,RIFL,VB1,RIGL
AQR,SABD,RMGR,AVG,RIFR,DB1
SABVR,RIFR,VA1,AVG,SABD,DB1
VB2,RIGL,VB1,RIGR,DB1,VA1
AVKL,VD1,RIGL,AVG,DD1,VD2
AVKR,VD2,AVG,DD1,VD1,DB1
AVFL,DD1,AS1,RIGL,DB1,AVG
RMGL,AS1,RMGL,DD1,RIGL,ADAL
RIGL,RIGL,DD1,AS1,VD2,DA1
DB2,DA1,VA2,DB1,VD2,DD1
RIFR,VD2,SABD,DA1,VA2,DD1
ADAR,AVG,VD2,SABD,DA1,DB1
RMGR,SABD,AVG,VD2,DA1,DD1
VB1,VA2,VB3,DA1,VD2,AS1
,VB3,VA2,VD2,AS1,DA1
