GT,Top1,Top2,Top3,Top4,Top5
,URAVR,IL1VR,URYVR,IL2VR,OLQVR
,URYVR,OLQVR,IL1VR,URAVR,IL2VR
,URBL,IL2L,RIPL,IL1L,OLLL
,URBR,RIPR,URYVR,OLQVR,RMER
IL1DR,IL1DR,URYDR,URADR,IL1DL,OLQDR
,URYVL,IL1L,RIPL,BAGL,URBL
IL1DL,IL1DL,URYDL,URADL,IL2DL,OLLL
,IL1R,URYVR,IL2VR,IL2R,URBR
,OLLR,URBR,IL2R,URADR,RIPR
,OLLL,IL2L,IL1L,URADL,URYDL
,IL2VR,IL1VR,IL1VL,URAVL,URYVR
,URAVL,URYVL,IL1VL,IL1L,OLQVL
,URADR,URYDR,IL1DR,OLLR,IL2DR
,URADL,OLLL,IL2DL,URYDL,IL1DL
,IL1L,IL2L,OLLL,URYVL,M3L
,IL1VR,IL2VR,IL1VL,URYVR,IL2VL
,IL2R,IL1R,OLLR,URBR,IL2VR
,IL2DR,URADR,M4,I3,IL1DR
,IL1VL,IL2VL,M3L,IL1L,URYVL
,IL2VR,IL1VR,IL1VL,I2R,NSMR
M3L,M3L,IL2L,NSML,IL1L,MCL
,M4,IL2DL,I3,MI,URADL
M3R,M3R,I2R,IL2VR,NSMR,M3L
,IL2VL,NSML,IL1VL,M3L,I2L
I3,I3,MI,IL2DL,M4,MCL
MI,MI,I3,M4,IL2DL,MCL
NSMR,I2R,NSMR,MCR,MCL,I1R
NSML,NSML,MCL,I2L,M3L,I1L
MCR,MCR,I2R,MCL,NSMR,I1R
MCL,MCL,I2L,MCR,NSML,I1L
I2L,I2L,MCL,NSML,I1L,M3L
I2R,I2R,NSMR,MCR,I1R,MCL
,I1L,I2L,MCL,I1R,NSML
,I1R,I2R,I1L,MCR,MCL
,I1R,I2R,I1L,MCR,NSMR
,I1L,I1R,MCL,I2L,MCR
