GT,Top1,Top2,Top3,Top4,Top5
,SMDVR,SAAVR,RMDVR,RIAR,AFDR
RMDVL,SAAVL,SMDVL,RMDVL,RIAL,RMEL
ALA,ALA,CEPDR,URXR,RID,RIAR
,RMDVR,AVAR,OLQVR,AVER,BAGR
AVAR,RMDVR,AVAR,BAGR,SAAVR,RMER
,BAGL,CEPVL,OLQVL,RMDVL,AVEL
RID,RID,CEPDR,ALA,URXR,RMED
SAAVR,SAAVR,RMER,SMDVR,RMDVR,BAGR
,CEPVL,OLQVL,URAVL,RMEV,BAGL
,CEPVR,OLQVR,CEPVL,RMEV,URAVR
RMDVR,BAGR,OLQVR,RMDVR,RMER,SAAVR
,BAGL,OLQVL,URAVL,URYVL,CEPVL
,URAVR,URAVL,IL1VR,OLQVR,IL2VR
,RMEL,URYDL,RIPL,URBL,OLQDL
,OLQVL,URBL,RIPL,BAGL,URYVL
,URAVL,IL1VL,OLQVL,IL1VR,URYVL
,RMER,URYVR,RIPR,BAGR,OLQVR
RMED,RMED,OLQDL,IL1DR,OLQDR,URYDR
OLQDR,OLQDR,RMED,URYDR,IL1DR,RMER
,URYVL,URAVL,OLQVL,BAGL,IL1L
,URBL,RIPL,OLLL,RMEL,IL2L
,IL2VR,OLQVR,URYVR,IL1VR,URAVR
,OLLL,URYDL,URBL,IL2L,RIPL
,IL1VR,IL1VL,URAVL,IL2VR,URAVR
,URYDR,OLLR,IL1DR,URADR,RIPR
,OLQDL,URYDL,IL1DL,URADL,IL1DR
OLQDL,OLQDL,IL1DL,RMED,IL1DR,OLQDR
,URBR,RIPR,URYVR,IL2R,IL1R
,OLLR,RIPR,URBR,IL2R,RMER
,URYDL,OLLL,OLQDL,URADL,IL1DL
IL1DR,IL1DR,URADR,URYDR,IL2DR,OLLR
,IL1L,OLLL,IL2L,URBL,URYVL
,IL1VL,M3L,IL2VL,IL1L,URYVL
,URADR,OLLR,URYDR,IL1DR,IL2R
,IL1R,URYVR,IL2VR,IL1VR,IL2R
,IL1R,OLLR,IL2R,URADR,IL2DR
,URYDL,URADL,OLQDL,IL1DL,OLLL
,URADL,OLLL,URYDL,IL2DL,IL2L
,OLLL,URADL,IL2L,IL1L,URYDL
M3R,M3R,IL2VR,IL1R,URYVR,IL2R
IL1DL,IL1DL,IL2DR,IL1DR,M4,IL2DL
M3L,M3L,IL2L,IL1L,OLLL,URYVL
,IL2R,IL1R,OLLR,NSMR,URBR
,NSML,M3L,I2L,IL2VL,IL1L
,IL2VL,IL1VL,M3L,NSML,I2L
I3,IL2DR,I3,M4,MI,IL2DL
NSMR,I2R,NSMR,MCR,M3R,MCL
NSML,NSML,M3L,I2L,MCL,I1L
MCL,MCL,I2L,NSML,M3L,I1L
MI,I3,MI,M4,IL2DR,MCR
,I2R,NSMR,MCR,M3R,MCL
I2L,I2L,I1L,MCL,NSML,M3L
I2R,I2R,MCR,NSMR,I1R,M3R
,I1L,MCR,I1R,I2R,MCL
,I1L,I2L,I1R,MCL,MCR
,I2L,I1R,MI,I3,MCL
,I1R,I1L,MCR,I2R,NSMR
