GT,Top1,Top2,Top3,Top4,Top5
URYVL,BAGL,OLQVL,URAVL,CEPVL,URYVL
CEPVL,CEPVL,OLQVL,URAVL,BAGL,URYVL
BAGR,BAGR,URAVR,OLQVR,CEPVR,RMEV
RMDVR,RMDVR,BAGR,SAAVR,RMER,SMDVR
SMDVL,SAAVL,RIAL,SMDVL,URXL,CEPDL
RMEV,RMEV,RIH,CEPVL,SAADR,SAADL
CEPDL,ALA,CEPDL,URXL,RID,RIAL
URXL,URXL,CEPDL,SMDVL,RIAL,ASKL
AVAL,AVAL,SAAVL,RMDL,RMDVL,AFDL
RIAL,RIAL,SAAVL,SMDVL,ADFL,AFDL
SAAVR,BAGR,AVAR,AFDR,SAAVR,RMDVR
URXR,URXR,CEPDR,URXL,ALA,ASKR
AVAR,SAAVR,AVAR,AFDR,SMDVR,RIAR
SMDVR,SMDVR,RIAR,SAAVR,CEPDR,ASKR
RIAR,RIAR,SMDVR,SAAVR,ADFR,ASKR
ASKL,ASKL,SMDVL,RIAL,ADLL,ADFL
RMDDR,CEPVR,RIH,RMDR,SAADR,SMDDR
SIADR,RIH,SAADR,RMEV,SAADL,SIBVR
AFDL,AFDL,RMDL,AWCL,ADFL,AVAL
SIBVR,AIBR,AFDR,RIAR,SIBDR,AWAR
ASKR,ASKR,RIAR,SMDVR,ADFR,AWBR
CEPDR,CEPDR,ASKR,ALA,ADLR,URXR
AVER,AVER,RMDR,AVAR,AFDR,RMDVR
AVEL,AVEL,RMDL,AFDL,AWCL,AVAL
AWAL,ADFL,SMDVL,AFDL,AWAL,AWBL
RMDR,RMDR,AVER,AVAR,RMDVR,AIBR
ALA,ALA,ADLR,CEPDR,RIVR,ASKR
RMDL,RMDL,SIBDL,AIBL,SMDDL,SAADL
ADFR,AWAR,ADFR,RIAR,ASKR,AFDR
ADFL,ADFL,ASKL,AWAL,RIAL,ADLL
ADLL,ADLL,RIVL,ASKL,ASGL,ASIL
AWBL,AWBL,ASGL,ADFL,AFDL,AWAL
AFDR,AFDR,AWCR,ASHR,ADFR,RMDR
RMHR,RIR,SIBDL,SAADL,AIBL,SIBVR
SAADR,SAADR,SAADL,SIBVR,SMDDR,RIH
M1,RIVR,RIVL,ADLL,ADLR,ALA
ASGL,ASGL,AWBL,AVHL,ADLL,RIVL
ADLR,ADLR,ASGR,AWBR,ASIR,ASKR
AWCL,SIBDL,AIBL,AWCL,RMDL,ASHL
AWAR,AWAR,ASHR,AWBR,ASGR,AFDR
ASHL,ASHL,AWCL,AWAL,ASEL,AVBL
AWBR,ASHR,AWCR,AFDR,AIBR,SIBDR
ASGR,AWBR,ASGR,AWAR,ASHR,ADFR
SMBDL,AWAL,ASHL,ASGL,RIBL,AVBL
RMDDL,AWCL,ASHL,AUAL,AIBL,RMDL
AIBR,AWCR,ASHR,SIBDR,AIBR,AUAR
AVHL,ASGL,AVHL,AWBL,ASEL,RIVL
AIBL,AIBL,AWCL,AUAL,ASHL,RIBL
ASIL,AVHL,ASIL,RIVL,ASGL,ADLL
ASEL,ASEL,AWBL,ASGL,ASHL,AVBL
SAADL,SAADL,RMFR,RMFL,RMHR,SMBDL
SMDDL,RMDDL,SMBDL,RMHL,RMFL,SAADL
AWCR,AWCR,SIBDR,ASHR,AUAR,AIBR
AVHR,AVHR,ASER,AVJR,AWBR,ASGR
ASER,ASER,ASHR,ASGR,AWBR,AVBR
ASIR,ASIR,AVJR,ASGR,RIVR,AVHR
AVBL,ASIL,AVHL,RIVL,AVBL,I6
AVJL,AVJL,ASEL,AVBL,AINL,AVDL
SIBVL,AUAL,RIBL,ASHL,AVBL,ASEL
RIVL,RIVL,I6,AVHL,ASIL,AVJL
SMDDR,RIMR,RMDDR,SMBDR,RMHR,RMFR
RIH,RMFL,RMFR,SMBDR,SMBDL,RMHR
ASHR,AUAR,RIBR,ASHR,ASER,AVBR
AVDL,AVDL,AVBL,AVJL,ASEL,AINL
AVBR,AVDR,AVBR,AVJR,ASER,RIBR
RMFL,SMBDL,RMFL,SMBVL,RMHL,RMFR
AUAR,RIBR,AUAR,ASJR,AIZR,AWCR
RIVR,AVJR,RIVR,AINR,AVHR,AVDR
AVJR,AVJR,AVDR,AINR,ASER,AVHR
AVDR,AVDR,AVJR,AINR,AIZR,ASER
SMBVR,SMBDR,RIMR,SMBVR,ASJR,AIAR
AUAL,AUAL,ASJL,AIZL,RICL,RIBL
AINL,AINL,I6,AVJL,AIZL,FLPL
ASJR,ASJR,AIZR,RICR,RIBR,AVDR
RIML,AIZL,RICL,FLPL,ASJL,RIBL
RIBR,AIZR,AVDR,RICR,RIBR,FLPR
AINR,AINR,AVJR,AVDR,M1,M2R
AVKR,RICR,SIAVR,ASJR,RIMR,SMBVR
SMBVL,SMBVL,SMBDL,SIAVL,SMBVR,ASJL
SIAVL,SIAVL,SMBVL,SMBVR,AIAL,SIAVR
AIZR,M2R,AVJR,AIZR,AINR,AVDR
ASJL,ASJL,RICL,AIZL,AIYL,FLPL
RMFR,AIAL,SMBVR,SIAVR,AIMR,AIAR
SMBDR,SMBVR,AIMR,AIAL,I5,SIAVR
AQR,FLPR,RICR,AIZR,ADER,AQR
AIYR,RICR,AIMR,I5,SMBVR,ASJR
AIZL,AIZL,RICL,FLPL,ADEL,ADAL
RICR,RICR,FLPR,ADER,AIZR,ADAR
SIAVR,RICR,I5,AIMR,FLPR,SIAVR
SIADL,SIAVR,AVKR,AIML,SMBVR,AIMR
AIMR,AIMR,I5,SABVR,SIAVR,RICR
RICL,FLPL,ADEL,RICL,ADAL,AVKL
AIAL,AIML,VB2,RIS,SABVL,AIYL
RIMR,ADER,AQR,ADAR,AIMR,VB2
I4,M5,I6,I4,M1,ADAL
I5,ADAR,AQR,ADER,RMGR,FLPR
ADER,ADAR,ADER,AQR,FLPR,RMGR
AVL,SABVR,RIS,AQR,VB2,SABVL
FLPR,RMGR,ADAR,AQR,ADER,FLPR
AIAR,VB2,RIS,SABVL,AVFL,AIML
FLPL,ADEL,FLPL,ADAL,RMGL,RIFL
AIML,VB2,RIS,RIFR,RIFL,VA1
AVKL,AVFL,VD1,ADAL,RIGL,RIFL
AIYL,RIFL,RIFR,VA1,AVFR,RIS
ADEL,ADAL,ADEL,RMGL,VA1,DD1
ADAL,ADAL,RMGL,DD1,RIGL,AS1
RIFL,RIFR,RIFL,VA1,AVG,DB1
RMGL,RMGL,DD1,AS1,ADAL,VD1
AVFR,RIFR,AVG,VA1,SABD,DD1
VB2,VB1,VA2,SABD,DB1,DD1
VA1,VA2,SABD,DB1,DD1,VB3
RIS,AS1,DD1,SABD,VA2,AVG
RIFR,VB3,VA2,AS1,DD1,SABD
