GT,Top1,Top2,Top3,Top4,Top5
URXR,URXR,ASKR,CEPDR,RIAR,ADLR
ALA,ALA,URXL,ASKL,RID,CEPDR
AVAL,AVAL,RMDL,SAAVL,AVEL,RMDVL
AVAR,AVAR,SAAVR,AFDR,RMDR,SMDVR
CEPDR,CEPDL,ASKL,SMDVL,URXL,RIAL
RIAL,RIAL,SMDVL,SAAVL,AFDL,ADFL
ASKR,RIAR,ASKR,SMDVR,ADFR,ADLR
RMEV,RMEV,RIH,SAADR,SAADL,SMDDL
ASKL,SMDVL,ASKL,RIAL,ADFL,ADLL
ADFR,ASKR,ADLR,SMDVR,RIAR,AWBR
AWBR,AFDR,ADFR,AWBR,SMDVR,SAAVR
AFDL,RMDL,AFDL,AVAL,AVEL,AWCL
ADFL,AFDL,ADFL,RMDL,AWBL,AWCL
AFDR,RMDR,AWCR,AIBR,AFDR,SIBDR
ASGR,AWAR,AWBR,ADFR,ASGR,AFDR
ADLL,ASKL,ADLL,SMDVL,ASGL,AWBL
RMDL,AIBL,RMDL,SIBDL,AWCL,RMDDL
AWBL,AWBL,ADFL,SMDVL,ASGL,AFDL
RIH,SAADR,SAADL,SIBVR,SMDDR,RIH
AIBR,SIBDR,AWCR,AIBR,RMDR,SIBVR
AVER,AVER,RMDR,AIBR,AWCR,RMDDR
SIBDL,AWAL,AIBL,ADFL,AFDL,SIBDL
ASIR,AWBR,ASGR,AVHR,ADLR,ASIR
AVEL,AVEL,RMDL,AIBL,AWCL,RMDDL
ASGL,ASGL,AWBL,ADFL,AVHL,SMDVL
AWAR,ASHR,AWCR,ASER,AWAR,AIBR
AVHR,AWBR,AVHR,ASER,ASGR,AVJR
M1,RIVR,AVHR,ADLR,ASIR,M1
AWAL,AWCL,AWBL,ASHL,AWAL,AFDL
RMDDR,SAADL,SMDDR,RMDDL,SMDDL,RMFR
HMC,ADLL,ASIL,RIVL,ASGL,AVHL
ASIL,ASIL,ADLL,ASGL,RIVL,AVHL
AVJR,AVHR,AVJR,ASER,ASGR,AWBR
SIBVR,RMHR,SIBVR,SMBDR,RMFR,SAADL
RIVR,AVHR,AVJR,AINR,ASER,ASIR
RIR,RIBR,AWAR,ASGR,ASIR,AIBR
ASHR,AWCR,ASHR,ASER,AUAR,RIBR
AWCR,AWCR,AIBR,RIBR,AUAR,SIBDR
AVHL,AVHL,AWBL,ASGL,ASEL,AVJL
RMDDL,AWCL,ASHL,AIBL,RMDDL,AUAL
ASHL,ASHL,ASEL,AWCL,AVBL,RIBL
RMFR,RMFL,RMFR,SAADL,SMBDL,SMBDR
SIBVL,RMDDL,RMHL,SMBDL,SIBVL,AIBL
AIBL,AUAL,AIBL,AWCL,RIBL,ASHL
AVBR,ASER,AVBR,AVDR,AINR,AVJR
AUAR,AUAR,RIBR,ASJR,RIMR,AIBR
SAADR,SMBDR,RMHR,RMFR,RMFL,SMBDL
RIBR,RIBR,AUAR,ASJR,AVDR,AIZR
ASEL,ASEL,AVBL,AVJL,AVDL,RIBL
SMDDL,RIMR,ASJR,SMBDR,AIAR,AIMR
AVDR,AVDR,AINR,AVJR,AIZR,FLPR
AVJL,AVJL,ASEL,AVBL,AINL,AVDL
AVL,ASJR,RIBR,AIZR,RIMR,RICR
RIBL,RIBL,ASJL,AVBL,AUAL,AIZL
AINR,AINR,AVDR,AVJR,M2R,FLPR
RIML,RIVL,I6,ASIL,I4,AVHL
I6,I4,I6,RIVL,ASIL,AVHL
SMBDL,SMBDL,SMBVL,ASJL,SIAVL,RICL
AIZR,AIZR,M2R,RICR,FLPR,AVDR
SMBVL,SMBVR,ASJR,AIMR,SIAVR,RICR
SMBDR,SMBVL,SMBDL,SMBVR,AIAL,AIAR
AVDL,AVDL,AIZL,AINL,AVBL,AVJL
AUAL,AIZL,RICL,ASJL,SMBVL,AUAL
AINL,AINL,I6,AVDL,AVJL,FLPL
RIVL,I6,RIVL,I4,M5,M1
RICL,AIZL,RICL,ASJL,RIBL,FLPL
ASJR,RICR,FLPR,ADER,AIZR,I5
SABVR,SMBVR,AIMR,SIAVR,AIAR,I5
FLPR,FLPR,ADER,M2R,AINR,RICR
RICR,ADER,FLPR,ADAR,M2R,RICR
AIAL,AIYL,SMBVL,AIAL,RICL,AVL
RIMR,AIMR,I5,AIAR,SIAVR,AVKR
AIML,AIML,AIAL,VB2,RICL,AIMR
AIYL,I5,SABVR,VB2,RIS,AIMR
AIZL,ADEL,FLPL,AIZL,ADAL,RICL
AIAR,SABVL,AIYL,FLPL,AIML,VB2
AIMR,AIMR,VB2,ADAR,AQR,RIS
ASJL,FLPL,ADEL,ADAL,RMGL,SABVL
AIYR,RIS,SABVR,VB2,RIFL,SABVL
FLPL,ADAL,FLPL,ADEL,RMGL,M5
SIADL,AVKL,VB2,AIML,AVFL,RIS
RIS,RIS,AQR,ADAR,VA1,VB1
AQR,ADAR,AQR,RMGR,ADER,SABD
AVKR,ADAR,AQR,AVFR,RMGR,AVG
RIGR,VB2,VB1,RIS,RIFL,AIML
RIFL,RIFR,RIFL,VA1,RIS,AVFR
ADER,RMGR,ADAR,AQR,AVG,RIFR
SIAVR,AVFL,VD1,AVFR,RIFL,VA1
VB2,VA1,DB1,AVG,DD1,AS1
ADAL,DD1,AS1,VD1,AVG,DB1
DB1,DA1,AVG,DD1,SABD,DB1
AVKL,VD1,DD1,RIGL,VD2,VB3
SABVL,SABD,AVG,AS1,VA2,DD1
ADEL,VB3,VA2,DD1,AS1,SABD
