GT,Top1,Top2,Top3,Top4,Top5
AVEL,AVEL,RMDL,AFDL,AVAL,ADFL
CEPDL,ALA,URXL,CEPDL,ASKL,URXR
AVER,AVER,RMDR,SMDDR,AVAR,SIBDR
URXL,URXL,URXR,ALA,CEPDL,CEPDR
,SIBDL,AVEL,RMDL,SMDDL,SAADL
AFDL,RIAL,SAAVL,SMDVL,ADFL,AVAL
,RIAR,SMDVR,SAAVR,ASKR,ADFR
,RMDL,AVEL,AFDL,AVAL,AWCL
,RMDR,AVER,AVAR,SIBDR,AFDR
,RMDR,AVER,SIBDR,AIBR,SMDDR
,AFDR,SMDVR,AVAR,RMDVR,AWBR
,RMDR,AVER,AVAR,AFDR,AIBR
,AFDL,AVEL,ADFL,AWBL,AVAL
,SAADL,RMDDL,SIBDL,SAADR,SMDDL
,ASKL,ADLL,URXL,RIAL,SMDVL
,AWCL,ASHL,AWBL,AFDL,RMDL
,SAADL,RMDDR,SMDDR,RMDDL,AIBR
,SMDVR,AWBR,ASKR,ADFR,RIAR
,AWCR,ASHR,AIBR,RMDR,SIBDR
,AIBL,AWCL,RMDDL,SIBDL,ASHL
,ASHR,AWAR,AWCR,AIBR,AFDR
,AWBL,ASGL,AWAL,ASHL,ASEL
,ADLL,ASKL,ASGL,RIVL,AWBL
,AWBL,ASGL,ADLL,ADFL,AVHL
,AWBR,ASHR,ASER,AFDR,AWAR
,RMDDL,SMBDL,SIBVL,RMHL,RMFL
,AWBR,AWAR,ASGR,ADLR,ADFR
,ASHL,AWCL,ASEL,RIBL,AIBL
,SMBDR,SIBVR,RMHR,RMDDR,RMFR
,RMHR,SMBDR,RMDDR,RMFR,SMBDL
,AWAL,ASEL,ASHL,ASGL,AVBL
,SMBDR,RMDDR,RMHR,RMFR,RIMR
,ASGL,AWAL,ASIL,AVHL,ADLL
,ADLR,ADLL,RIVL,RIVR,ASIR
,RIBL,AUAL,SMBDL,RMDDL,ASHL
,ASHR,ASER,RIBR,AWCR,AIBR
,AVHR,ASGR,AWBR,ASER,ASIR
,SMBDR,RMFL,SMBDL,SMBVL,RMFR
AVHL,AVHL,RIVL,ASGL,ASIL,ADLL
,AUAL,RIBL,ASJL,AIZL,ASEL
AVJL,AVJL,ASIL,AVHL,RIVL,ASGL
AVDR,AVDR,RIBR,AUAR,ASHR,AIZR
RIVL,RIVL,RIVR,ADLL,ADLR,ASIR
AVDL,AVJL,ASEL,AVDL,AVBL,ASIL
AVJR,AVDR,AVBR,AUAR,ASER,AVJR
,SMBDL,SMBVL,AIAL,RMHL,SMBDR
,ASJR,AIZR,RIBR,RIMR,AVDR
,AIMR,AIAL,AIAR,SMBVR,RIMR
,SIAVL,SMBDL,SMBVL,RICL,ASJL
,SMBVL,SIAVL,SMBVR,SIAVR,RICL
,RICL,AIZL,ASJL,AUAL,SMBVL
,AVJL,AINL,AIZL,AVBL,AVDL
,RICR,AIZR,RIMR,ASJR,SMBVR
,ASJL,RICL,AIYL,SMBVL,AIZL
,I4,M2L,I6,AVBL,AIZL
,AINL,AVJL,AVDL,I6,ASIL
,AIAR,RICR,RIMR,SMBVR,AIAL
,AINR,AVDR,AIZR,ASER,AVJR
,M2R,AINR,AIZR,AVDR,AVBR
,SMBVR,SIAVR,AIAR,AIMR,AIAL
FLPR,FLPR,RICR,AIZR,AVDR,ASJR
,M1,I4,ASIR,RIVR,AVJR
,RICR,AIZR,FLPR,ASJR,ADER
FLPL,AVDL,AINL,AIZL,AVJL,I6
,AIYL,RICL,AIML,AIZL,FLPL
,I5,RICR,M2L,SIAVR,AIMR
M1,AINR,AVJR,M1,AVHR,RIVR
,RICL,FLPL,AIYL,AIML,AIZL
I6,I6,I4,M1,M5,RIVL
,AIML,VB2,RIS,SABVL,AIYL
,FLPL,AIZL,RICL,ADEL,AINL
,SABVR,VB2,RIS,AIML,SABVL
,ADEL,RICL,AIML,FLPL,AVKL
,FLPL,RIS,SABVL,VB2,AIML
ADEL,ADEL,FLPL,M5,ADAL,AIZL
,SABVL,FLPL,ADEL,RIS,VB2
ADER,ADER,FLPR,ADAR,AQR,RICR
,RIS,VB2,SABVL,AIML,AVFR
,ADEL,ADAL,VB2,FLPL,RIS
M5,M5,I6,I4,M1,AINL
,RIFL,AVFL,RIS,VB2,SABVL
,RMGL,ADAL,VA1,RIFL,VB1
,VB2,RIS,DB2,VB1,RIFR
ADAL,ADAL,ADEL,RMGL,FLPL,M5
AQR,AQR,ADAR,RMGR,ADER,FLPR
,VA1,VB1,RIFL,AVFL,RIS
,RIFL,RIFR,VA1,AVFL,VB1
,RIFR,VA1,VB1,RIFL,AVFL
RMGL,RMGL,ADEL,ADAL,RIGL,FLPL
,VA1,VB1,RIFL,RIGL,VD1
ADAR,ADAR,RMGR,AQR,RIFR,AVG
,VB1,VA1,AVG,RIFR,DB1
,VD1,RIGL,VB1,DD1,VA1
,SABD,AVG,DB1,RIFR,VB1
,RIGL,RIGR,VB1,DD1,VA1
,DB1,DD1,VB1,RIGL,AVG
,AVG,DD1,DB1,SABD,VD2
,DB1,SABD,DD1,AS1,RIGR
,AS1,SABD,VD2,DD1,DA1
,AS1,VD2,SABD,DD1,DA1
,DA1,VA2,VD2,AS1,SABD
,VA2,DA1,VD2,DB1,DD1
,VA2,VD2,DA1,DD1,VB3
,VA2,VB3,VD2,DA1,DD1
,VA2,VB3,VD2,DA1,DD1
,VB3,VA2,VD2,DA1,DD1
