GT,Top1,Top2,Top3,Top4,Top5
,AINR,AVJR,AVDR,M2R,AIZR
,ASGR,AWBR,ASER,AVHR,AWAR
,RIVR,AVJR,AVHR,ASIR,ADLR
,RIVL,RIVR,I4,ADLL,AVHL
,AVHL,RIVL,ASIL,ADLL,ASGL
,RICL,AIZL,M2L,ASJL,RIBL
,SMBDL,SMBVL,ASJL,RIML,RMFL
,SMBVL,RIML,ASJL,AIYL,SMBDL
,SMBVL,RICL,SMBVR,ASJL,SMBDL
,SMBDL,SMBVL,RMFL,RMFR,SMBVR
,AUAR,AIZR,ASJR,RIBR,RIMR
,ASHL,ASEL,AWAL,ASGL,AIBL
,AWCR,RMDDR,AIBR,ASHR,SMDDR
,RIBR,AIBR,AWCR,AVBR,ASHR
,SAADL,SAADR,SIBVR,RMHR,RMFR
,SAADR,SAADL,RIH,RIR,SMDDR
,RMDR,AWCR,AVAR,SIBDR,AFDR
,RICR,AIZR,ASJR,SMBVR,RIMR
,FLPR,RICR,AIZR,ADER,I5
,AWAR,AWBR,ASHR,AFDR,ADFR
,AWBR,AFDR,SMDVR,ADFR,ASER
,SMBDR,SMBDL,RMFR,RMHL,RMFL
,I6,M5,I4,ADAL,ADEL
,M1,ADAR,I4,ADER,M2R
,AIML,RICL,SIAVL,AIYL,SIAVR
,I5,AVKR,SMBVR,AIMR,SABVR
,RIS,VB2,AIML,SABVR,I5
,VB2,RIS,AIML,RIFL,AVFL
,RIFL,VA1,RIFR,RIS,SABVL
,RIFR,VA1,RIFL,VB1,VD1
,AQR,RMGR,ADAR,RIFR,RIS
,ADAR,AVFL,VB2,AVFR,RIS
,ADAL,RMGL,VD1,RIGL,ADEL
,VB1,VA1,RIGL,RIGR,DB1
,ADAL,RMGL,ADEL,RIFL,FLPL
,RIGL,VD1,DD1,AVG,RIGR
,ADEL,ADAL,VB2,RIS,AVKL
,ADAR,AVFR,VB2,RIS,AVFL
,VA1,AVG,DB1,VD1,DD1
,DD1,VD2,AS1,DA1,RIGL
,SABD,AS1,DA1,AVG,DB1
,VD2,DD1,VB3,DA1,AVG
,VA2,VB3,VD2,DA1,AS1
,VA2,VB3,VD2,DA1,AS1
I1L,I1L,I1R,MCR,MCL,I2R
,ASER,AVJR,AVHR,AVBR,AWBR
