GT,Top1,Top2,Top3,Top4,Top5
,ASEL,ASGL,AVJL,AVHL,AVBL
,AWCR,RIBR,ASHR,AUAR,AIBR
,SMBDR,RIBR,RIMR,SMBDL,RMFR
,AUAL,SIBVL,SMBDL,SMBVL,ASJL
RIVR,AVJR,AINR,ASGR,AVHR,AWBR
,AVDR,AINR,AVJR,ASHR,ASGR
,RIBR,AVDR,ASHR,AIZR,ASJR
,RIMR,ASJR,AUAR,RIBR,SMBDR
,RIBL,ASJL,AVBL,AUAL,ASEL
,ASJL,SMBVL,AUAL,SMBDL,SIBVL
AVJR,AIZR,AVDR,AVJR,RICR,AINR
M1,RIVL,I4,M1,I6,RIVR
,RICR,ASJR,AIZR,FLPR,RIMR
,SMBVL,SMBVR,SMBDL,SMBDR,AIAL
,AINR,AVJR,RIVR,M1,ASIR
,AINL,AVJL,AIZL,AVDL,I6
,RICL,AIZL,ASJL,FLPL,RIBL
,SMBVL,AIAL,SIAVL,SMBVR,SIAVR
AVDR,FLPR,RICR,AVDR,AINR,ADER
,FLPR,RICR,ADER,AQR,AIZR
,SMBVR,AIMR,AVKR,SIAVR,I5
,AIYL,AIML,SMBVR,RICL,SMBVL
,I5,AIYL,SABVR,SMBVR,SIAVR
,FLPL,RICL,AIZL,ADEL,I6
,AIML,VB2,SIAVR,AIYL,SMBVR
,M1,AINR,ADER,FLPR,AVJR
AIYR,SABVR,SABVL,RIS,VB2,AIML
,SABVL,VB2,RIS,AIML,AVKL
FLPL,ADEL,ADAL,M5,FLPL,RMGL
,AQR,ADAR,ADER,RMGR,FLPR
,ADAL,ADEL,FLPL,RMGL,AVFL
,RIS,VB2,SABVL,AVFR,RIFL
,ADAR,ADER,AQR,RMGR,FLPR
AIML,VB2,RIS,RIFL,AVFL,SABVL
AIYL,RIFL,AVFL,RIFR,AVFR,VA1
,RIFL,AVFL,VA1,RIFR,VB1
,RMGR,ADAR,AQR,ADER,RIFR
,VA1,DB2,VB1,RIFR,DB1
AQR,RMGL,ADAL,VD1,VA1,VB1
,RMGR,AQR,ADAR,AVG,RIFR
,RIFR,VD1,RIGL,VA1,VB1
,RIFR,VA1,RIFL,VB1,RIGL
,RIGL,VA1,AS1,VD1,AVG
,AS1,SABD,AVG,DD1,DB1
,SABD,AVG,AS1,DD1,DB1
,SABD,DA1,DB1,DD1,AVG
,DD1,VD2,AVG,DA1,AS1
,VA2,VD2,AS1,DA1,DD1
,VA2,VD2,VB3,DA1,AS1
,VA2,VB3,VD2,DA1,DD1
,VB3,VA2,VD2,AS1,DA1
