GT,Top1,Top2,Top3,Top4,Top5
AVEL,AVAL,AVEL,AFDL,ADFL,SMDVL
AFDL,RIAL,ADFL,SAAVL,SMDVL,AFDL
AWAR,AWAR,AWBR,ASGR,ADFR,ASHR
AIBR,AIBR,SIBDR,AVER,AWCR,RMDR
RMFR,SAADL,RMDDL,SAADR,SIBDL,AIBL
ADFL,ADFL,RIAL,SMDVL,ASKL,SAAVL
ADLR,ADLR,ASKR,ASGR,ASIR,AWBR
ASKL,ASKL,ADLL,ADLR,URXL,ASKR
ASHR,ASHR,AWCR,RIBR,ASER,AIBR
SIBDL,AFDL,AWAL,AIBL,AWCL,AVEL
RMDDR,RMDDR,SAADL,RMHR,RMFR,SMBDR
RIH,AWCL,RMDDL,SIBDL,AIBL,SAADL
SAADL,RMDDL,AIBL,AWCL,SIBDL,SAADL
AWBL,ASKL,ADLL,SMDVL,AWBL,ASGL
AWCR,AUAR,AWCR,RIBR,ASHR,ASJR
ASER,ASER,ASHR,ASGR,AWCR,AVBR
AWAL,AWBL,ASGL,ASKL,AWAL,ADFL
AVKR,RIBR,SMBDR,RMFR,RMHR,RIMR
SIAVR,RMHR,SMBDR,RMFR,SMBDL,RMHL
ASHL,ASGL,AWBL,AWAL,ASHL,ADFL
ADLL,ADLL,ADLR,RIVL,ASIR,ASIL
,SMBDL,RMFL,RMFR,SIBVL,SAADL
ASGR,AVHR,ASIR,ASGR,ASER,AVJR
AIBL,ASHL,AIBL,AWAL,ASEL,AWCL
AVKL,SMBDR,RMHR,SMBDL,RMHL,RIBR
SIBVL,AWCL,ASHL,AIBL,RMDDL,AUAL
ASGL,ASGL,AWBL,AVHL,ASKL,ASIL
AWCL,ASHL,AWCL,RIBL,ASEL,AIBL
RMHR,SMBDL,SMBDR,RMHR,RIMR,RMFL
RMDDL,AUAL,SMBDL,RMDDL,RMHL,SMBVL
AVHR,AVJR,ASER,AINR,AVHR,AVDR
AVDR,AVDR,AINR,ASER,RIBR,AIZR
ASEL,ASEL,AWBL,ASGL,AVHL,AVJL
AVHL,AVHL,RIVL,ASGL,ASIL,AWBL
ASIL,ASIL,RIVL,AVHL,ADLL,ASGL
RIBL,AVBL,RIBL,ASEL,AVJL,ASGL
AUAR,ASJR,RIMR,SMBDR,AIZR,RICR
SMBDR,SMBDL,SMBVL,SMBDR,SMBVR,AIAL
RMHL,ASJL,RIBL,RMHL,SMBDL,AUAL
RMFL,SMBVL,ASJL,SMBDL,AUAL,SIAVL
AVDL,AVDL,AVJL,ASEL,AVBL,AINL
AUAL,RIBL,AIZL,ASEL,AVBL,AUAL
AVBR,AINR,AVJR,AVDR,AVBR,ASER
AVJL,AVJL,AVHL,ASGL,ASIL,RIVL
RIVL,RIVL,AVHL,ASIL,AVJL,ASGL
ASIR,AINR,AIZR,AVDR,RICR,AVBR
AVJR,AIZR,RICR,FLPR,AVDR,ADER
ASJL,AVBL,RIBL,AIZL,ASJL,M2L
ASJR,AIAL,AIAR,ASJL,I5,SIAVL
AIMR,AIMR,SIAVR,SMBVR,AIAR,AIAL
AVBL,AINL,AVJL,AVBL,AVDL,ASEL
SMBDL,RICL,ASJL,AIZL,AUAL,SMBVL
SMBVR,SMBVR,SMBVL,SIAVR,AIAL,I5
M2R,M2R,RICR,AIZR,AINR,FLPR
I4,I4,M1,I6,RIVR,ASIR
RICL,RICL,AIZL,AINL,M2L,AVJL
AVL,AIYL,RICL,AIML,I5,SIAVL
M2L,M2L,I6,I4,AINL,AVJL
AINR,FLPR,ADER,RICR,ADAR,AINR
SIADL,RICL,AIZL,ASJL,M2L,AIML
AIZL,AINL,AIZL,AVJL,AVDL,RICL
AIYR,SABVR,AVKR,SABVL,AIML,SIAVR
SMBVL,RICL,AIML,AIZL,AIYL,FLPL
RICR,AIZL,ADEL,FLPL,M2L,AIML
I6,I6,I4,M5,AINL,RIVL
SIAVL,VB2,AIML,AVKL,RIS,AVKR
M1,M1,AINR,AVJR,ADER,ADAR
I5,I5,ADAR,AQR,ADER,RMGR
SMDDL,SABVL,VB2,AIML,RIS,AVFL
AIAR,ADEL,FLPL,AIML,RICL,VB2
SABVR,VB2,RIS,AVFR,SABVL,RIFL
VB2,ADEL,VB2,AIML,ADAL,AVKL
AIZR,ADAL,ADEL,VB2,RMGL,RIS
AINL,ADEL,M5,ADAL,FLPL,RMGL
ADER,ADAR,AQR,ADER,RMGR,RIFR
AIAL,RIS,VB2,RIFL,AVFR,AVFL
RIML,RIFL,RIS,VB1,VA1,VB2
RIS,ADAL,VB2,ADEL,RMGL,VB1
RIFR,AVFR,RIFL,AVFL,RIFR,VA1
VA1,RIFR,VB1,VA1,RIFL,RIS
M5,M5,I6,I4,M1,AINL
FLPR,RMGR,AQR,ADAR,RIFR,VB1
FLPL,RMGL,ADEL,ADAL,FLPL,M5
SABVL,RIFL,VA1,RIFR,VB1,AVFL
RIFL,AVFL,VA1,RMGL,RIFL,VB1
ADAR,RMGR,RIFR,AVG,ADAR,SABD
AQR,SABD,AVG,VD1,DA1,DB1
AIYL,DA1,VB1,VA1,DB1,SABD
ADEL,RMGL,ADAL,ADEL,RIGL,VD1
AIML,RIGL,RIGR,DB1,DD1,VB1
RMGR,AVG,SABD,VD2,DA1,DB1
ADAL,RIGL,DD1,RIGR,ADAL,AS1
AVFR,DD1,VD2,DB1,AS1,SABD
RMGL,AS1,DD1,VD2,DA1,VD1
VB1,VA2,VB3,DA1,VD2,DB1
RIGL,VB3,VA2,VD2,DA1,DD1
DB2,VB3,VA2,VD2,DA1,AS1
