GT,Top1,Top2,Top3,Top4,Top5
BAGR,URYVR,BAGR,URAVR,OLQVR,RIPR
SIADR,URAVR,URAVL,OLQVL,URYVR,CEPVL
RIPR,RIPR,URBR,BAGR,IL1R,URYVR
OLQDL,OLQDL,URYDL,OLQDR,IL1DL,RMED
SIBDR,OLQVL,URAVL,CEPVL,BAGL,URYVL
RMEL,RMEL,BAGL,RIPL,URYDL,SAAVL
RMER,RMER,URYDR,BAGR,RIPR,URBR
OLQDR,OLQDR,URYDR,RMED,IL1DR,OLQDL
RMED,RMED,OLQDR,OLQDL,URYDR,RID
RMDVL,RMDVL,BAGL,SAAVL,RMEL,SMDVL
CEPVL,CEPVL,OLQVL,AVEL,BAGL,RMDL
CEPVR,CEPVR,OLQVR,BAGR,CEPVL,RIH
SMDDR,OLQVR,CEPVR,BAGR,CEPVL,URAVR
AVER,BAGR,OLQVR,CEPVR,RMDVR,URAVR
SIADL,RMEV,RIH,CEPVL,AVEL,RMDL
RMDR,CEPVR,RIH,OLQVR,BAGR,AVER
AVAL,SAAVL,RMDVL,AVAL,AVEL,RMDL
RIAL,SAAVL,RIAL,SMDVL,AVAL,RMDVL
RMDVR,RMDVR,BAGR,AVAR,SAAVR,CEPVR
RMEV,AVEL,RMDL,RMEV,SIBDL,SAADL
AFDL,AVAL,AVEL,AFDL,ADFL,RMDVL
AVAR,RIH,SAADR,RMDR,SMDDR,SIBVR
SIBDL,RMDL,SIBDL,AWCL,AVEL,AIBL
RIH,SAADR,SAADL,RIH,SIBVR,SMDDL
AFDR,AVER,RMDR,AVAR,AFDR,AIBR
AWAL,SMDVL,SAAVL,RIAL,URXL,CEPDL
ASHL,AFDL,AVAL,RMDL,AWCL,AVEL
AWAR,AVAR,RMDVR,AFDR,RMDR,SAAVR
SAAVR,SAAVR,SMDVR,RMDVR,RIAR,AVAR
ASEL,AVAL,ADFL,SMDVL,SAAVL,AWBL
SMDVL,CEPDL,URXL,ASKL,ALA,RID
RIAR,RIAR,SAAVR,SMDVR,AFDR,AWBR
ASGL,SMDVL,ADFL,RIAL,AWBL,SAAVL
RID,RID,ASKR,ALA,URXR,CEPDR
SMDVR,SMDVR,SAAVR,RIAR,CEPDR,ASKR
AWCL,AWCL,ASHL,AIBL,RMDL,SIBDL
URXR,URXR,ASKR,CEPDR,ADLR,URXL
ADFR,AFDR,AVER,AIBR,AVAR,SIBDR
AWBR,RMDR,AVER,SIBDR,AWCR,AVAR
ADLL,ASKL,ADLL,RIAL,SMDVL,URXL
AVHL,AWBL,ADFL,SMDVL,ASGL,AVHL
SAAVL,RIAL,ADFL,SMDVL,ASKL,ADLL
ADFL,ADFL,ASGL,ASEL,ASHL,AWAL
RMDL,AIBL,AWCL,ASHL,SIBDL,RMDDL
AWCR,SIBDR,RMDR,AIBR,AWCR,SMDDR
AVEL,AWAL,AVEL,AIBL,AWCL,ASHL
ASGR,AFDR,AVAR,RMDVR,ASHR,RMDR
ASKR,AWBR,ADFR,SMDVR,ASKR,RIAR
AWBL,ASHL,AWCL,ASEL,AWAL,ASGL
CEPDR,CEPDR,ASKR,URXR,SMDVR,RIAR
CEPDL,CEPDL,ASKL,URXL,ADLL,SMDVL
ASIL,ASIL,ASGL,ADLL,AVHL,ADFL
SAADR,SAADL,RMDDL,RMFR,SMBDL,SIBVR
ADLR,AWAR,AFDR,ADFR,AWBR,ASHR
RIBL,ASEL,ASHL,AVBL,ASGL,ADFL
URXL,URXL,ASKL,ADLR,ADLL,CEPDL
ASKL,ADLL,RIVL,ASKL,ASGL,ASIL
AIBL,AUAL,AWCL,ASHL,AIBL,RIBL
ALA,ALA,ADLR,ASKR,RID,URXR
ASHR,SIBVR,SIBDR,RMHR,AIBR,AUAR
AVBL,AVHL,ASEL,ASGL,AVJL,AVBL
ASER,AWCR,AIBR,AUAR,SIBDR,ASHR
RIR,RMDDL,RMHR,RIR,RMHL,SAADL
RIMR,RMDDR,AIBR,RIBR,AWCR,SMDDR
AVL,SMBDR,RMFR,RMDDR,RIMR,RMFL
SIBVR,RMHR,RMHL,SMBDL,SIBVL,RMFL
ASIR,ASHR,AWAR,ASER,AWBR,ASGR
M2L,ASGR,AVHR,ASIR,ADLR,AWAR
SIBVL,ASJL,SMBDL,SMBVL,RMHL,RIBL
M2R,RIBL,AVBL,ASEL,M2L,AVJL
AIBR,RIBR,AUAR,ASJR,RIMR,AIZR
I4,ADLR,ASIR,RIVL,I4,ADLL
AIMR,SMBVL,SMBDL,RMFL,SIAVL,AIAL
AUAR,RIMR,SMBDR,ASJR,SMBVR,RMFR
AVHR,ASER,AVBR,AVJR,AVDR,ASHR
AVDL,AVDL,AVJL,AINL,AVHL,ASEL
SAADL,SMBDL,SMBDR,SMBVL,SMBVR,RMFL
AVJL,AVJL,AVHL,AINL,RIVL,AVDL
SMDDL,SMBDL,SMBVL,AIAL,SIAVL,AIAR
RMDDR,AIAL,AIMR,AIAR,SMBVL,SMBVR
AUAL,AIZL,RICL,SMBVL,ASJL,AUAL
M1,RIVR,AVHR,ADLR,ASIR,M1
AIAL,RIBR,AIZR,M2R,AINR,AVDR
I6,RIVL,ASIL,I4,AVJL,AVHL
SMBDL,SMBVL,RICL,SIAVL,SMBVR,AIAL
ASJL,RICL,AIZL,FLPL,ASJL,AIYL
SMBDR,SMBVR,SIAVR,AIMR,AIAR,AIAL
AIML,FLPL,RICL,AIYL,AIML,AIZL
RMDDL,AIMR,AIAL,AIML,RICL,AIYL
SMBVL,AIYL,AIML,FLPL,RICL,VB2
AVDR,AVDR,AIZR,FLPR,RICR,AINR
RIBR,RICR,AIZR,ASJR,I5,M2R
RIVR,AINR,AVJR,AVDR,AIZR,FLPR
RIVL,AINL,AVJL,I6,AVDL,RIVL
HMC,RIVL,I6,AINL,AVJL,ASIL
RMFR,I5,AIMR,SIAVR,AIML,VB2
SIAVL,VB2,AIML,RIS,SABVR,I5
RMFL,I5,AIML,VB2,RICL,RIS
M5,I6,AINL,M5,I4,FLPL
AVBR,RICR,FLPR,AIZR,I5,AQR
AIYL,SABVL,RIS,VB2,SABVR,AIML
AINR,FLPR,ADER,AINR,RICR,AIZR
RIS,I5,AQR,SABVR,ADER,RMGR
AINL,M5,ADAL,I6,ADEL,AINL
RMHL,RIS,VB2,SABVL,AVFL,RIFL
AIAR,M1,M2R,AINR,I4,ADER
RICL,RMGL,ADAL,ADEL,FLPL,AVFL
RIML,RIFL,AVFL,RMGL,RIFR,VA1
FLPR,RMGR,AQR,ADAR,ADER,RIFR
ASJR,RMGR,AQR,ADAR,RIFR,ADER
RICR,RMGR,AQR,ADAR,RIFR,AVFR
SIAVR,AVFR,AVFL,RIFR,RIFL,VB1
FLPL,ADAL,RMGL,ADEL,FLPL,VA1
RMHR,RIFR,VA1,RIFL,VB1,AVFL
AIYR,RIFR,VA1,VB1,DB2,RIFL
SMBVR,VD1,AVG,DD1,VB1,VD2
AVJR,ADER,RMGR,AQR,FLPR,ADAR
AIZR,ADAR,AQR,RMGR,AVG,RIFR
DB2,RIFR,AVG,SABD,DB1,VA1
ADEL,AS1,DD1,RIGL,VA1,DB1
VB2,SABD,AVG,DB1,DD1,AS1
SABVL,SABD,VD2,AVG,VB3,DB1
AIZL,RMGL,AS1,DD1,VB3,RIGL
