GT,Top1,Top2,Top3,Top4,Top5
SIBVR,SAADL,SIBVR,RMDDL,RMHR,SAADR
ASER,ASER,ASHR,AWCR,RIBR,AVBR
RIVR,RIVR,AVJR,ASGR,AVHR,AWBR
ASGL,ASGL,AWBL,AWAL,AVHL,ASEL
AWCR,RMDDR,SIBDR,RMHR,SMBDR,SMDDR
AVJR,AVBR,ASER,AVJR,ASHR,AINR
ASIL,AVHL,AWBL,ASGL,ASIL,RIVL
AINR,AINR,AVJR,ASER,ASGR,AVHR
SAADR,RMDDL,SAADL,RMFR,RMHR,RIR
SIBVL,SAADL,RMDDL,RMFL,RMFR,SIBVL
AUAL,AWCL,AIBL,AUAL,ASHL,RMDDL
ASHL,ASHL,ASEL,AWAL,AVBL,AWCL
ASJR,RIBR,AUAR,ASJR,ASHR,AWCR
SIADR,RMHR,SMBDR,RMFR,RMDDR,SMBDL
AVDR,AVDR,ASER,ASHR,AINR,AVBR
AVHL,AVJL,ASEL,AVHL,ASGL,AWBL
SIADL,SMBDL,RMHL,RMDDL,RMFL,SIBVL
M2R,AVJR,AINR,AVBR,ASIR,M2R
RIBR,RIMR,ASJR,SMBDR,RIBR,RMHR
AWCL,AUAL,AWCL,RIBL,ASHL,ASEL
AVKR,SMBDR,RIMR,RMFR,RMHR,RMFL
I4,I4,RIVL,RIVR,ASIR,M1
RMDDR,RMHL,SMBDL,ASJL,RIBL,RMDDL
AUAR,AUAR,ASJR,RIMR,AIZR,RICR
M2L,RIVL,ASIL,AVJL,AVHL,ASGL
RMFR,RMFL,SMBDL,SMBVL,RMFR,RMHL
RIBL,RIBL,ASEL,AVBL,AUAL,ASHL
ASEL,ASEL,AVJL,AVBL,AVDL,AINL
,AIZR,RICR,FLPR,AUAR,AINR
RIMR,AUAR,ASJR,FLPR,RICR,AIZR
RMFL,SMBDL,SMBVL,AUAL,ASJL,RMHL
ASJL,ASJL,RIBL,M2L,AIZL,SMBVL
RMHR,AIAL,AIAR,SMBVR,SMBVL,SIAVL
RIVL,AVJL,AINL,AVDL,ASEL,AVHL
SMBDR,SMBDL,SMBVR,AIAL,SIAVL,RMFL
AIYR,ASJR,SMBVR,AIAR,RIMR,SIAVR
SMBDL,SMBVL,RICL,AUAL,ASJL,SMBDL
AVBL,AVBL,AINL,AVDL,AVJL,AIZL
I5,M2R,AIZR,RICR,FLPR,ASJR
,FLPR,RICR,AIZR,ADER,ASJR
,AIZL,AINL,AVBL,AVDL,M2L
SMBVR,SMBVR,I5,AIAL,SIAVR,SIAVL
FLPR,FLPR,ADER,RICR,AQR,AINR
I6,I6,RIVL,ASIL,I4,AVHL
AVDL,AIZL,RICL,AVDL,ASJL,FLPL
AIZR,ADER,RICR,AIZR,FLPR,AQR
AVL,I5,RICR,SIAVR,SMBVR,ASJR
M1,M1,RIVR,AINR,AVJR,I4
SMBVL,SMBVL,RICL,AIML,AIYL,SIAVL
AIMR,AIMR,SIAVR,SMBVR,VB2,AIML
SMDDR,SABVR,I5,RIS,VB2,AIML
RIML,RICL,FLPL,AIZL,M2L,ADEL
RIS,AIYL,AIML,SABVR,I5,VB2
AVJL,AIZL,RICL,FLPL,AINL,ADEL
SMDDL,AIML,VB2,FLPL,SABVL,RIS
RMHL,I5,RIS,VB2,SABVL,AIML
AVBR,AQR,ADER,I5,SABVR,RIS
SIAVR,VB2,RIS,AIML,AVKR,AVFR
RICL,FLPL,ADEL,ADAL,RMGL,RICL
AIAL,SABVL,VB2,RIS,AIML,RIFL
SIAVL,AVFL,VB2,AVKL,AIML,RIS
AIAR,AVFR,RIS,RIFL,VB2,RIFR
M5,M5,I6,I4,AINL,RIVL
RICR,AQR,ADER,ADAR,RMGR,FLPR
AIZL,ADEL,ADAL,RMGL,FLPL,M5
ADER,ADER,AQR,ADAR,RMGR,FLPR
ADAR,ADAR,AQR,ADER,RMGR,VB1
,RMGL,ADAL,ADEL,FLPL,M5
RMGR,RMGR,AQR,RIFR,AVG,ADAR
AVKL,VD1,RIGL,VB1,DD1,VA1
AIML,VA1,RIGL,VB1,ADAL,VD1
AQR,SABD,AVG,RIFR,DB1,DA1
AIYL,RMGL,ADAL,AS1,DD1,RIGL
,AS1,DD1,VA1,RIGL,VD1
FLPL,AS1,DD1,RMGL,ADAL,DA1
,AVG,SABD,DB1,VD2,DD1
AVFL,DD1,AS1,VD2,SABD,AVG
ADEL,VB3,VA2,DD1,VD2,DA1
VB2,VB3,VA2,VD2,DA1,DD1
