GT,Top1,Top2,Top3,Top4,Top5
RIAR,RIAR,SAAVR,SMDVR,ASKR,CEPDR
AFDR,AFDR,AVAR,ADFR,RMDVR,SAAVR
AFDL,AFDL,AVAL,ADFL,RIAL,AVEL
CEPDR,CEPDR,URXR,ASKR,RIAR,SMDVR
SIADL,RMEV,RIH,SAADL,SAADR,SMDDL
SAADL,SAADR,RIH,SAADL,RMEV,SIBVR
RMDL,RMDL,AVEL,AIBL,AFDL,SIBDL
SMDVL,SMDVL,ASKL,RIAL,CEPDL,URXL
AWBL,ADFL,RIAL,SMDVL,AWBL,AFDL
AWAL,RIAL,SMDVL,ASKL,ADFL,SAAVL
ADFR,ADFR,AFDR,AWBR,RMDVR,AVAR
ASKR,ASKR,ADLR,RIAR,SMDVR,CEPDR
AVER,AVER,RMDR,AVAR,SMDDR,SIBDR
AVEL,AVEL,RMDL,AFDL,AIBL,SIBDL
ASKL,ASKL,ADLL,ALA,URXL,RIAL
RMDR,RMDR,SIBDR,SMDDR,AIBR,AWCR
ASHL,AWAL,AFDL,ADFL,AIBL,ASHL
ASEL,ADFL,AWBL,ASGL,AFDL,RIAL
AWBR,ASHR,AWCR,SIBDR,RMDR,AIBR
AWCL,AWCL,SIBDL,AIBL,ASHL,RMDL
RIR,SAADL,RMDDL,SAADR,SIBVR,SMDDL
ADLR,ADLR,ASKR,AWBR,ASGR,ASIR
ALA,ALA,ADLR,ADLL,RIVR,URXR
ASGL,AWBL,ADLL,ASKL,ASGL,ADFL
AWAR,AWAR,ASHR,AWBR,ASGR,AFDR
AWCR,AWCR,SIBDR,ASHR,AIBR,AUAR
ASGR,AWBR,ASGR,ASHR,AWAR,ASER
AIBR,AIBR,SIBDR,SMDDR,RMDDR,AWCR
ADLL,ASKL,ADLL,RIVL,ASIL,ASGL
SIBDR,SIBVR,SIBDR,RMHR,SMDDR,RMDDR
SIBDL,SIBDL,AIBL,AWCL,RMDDL,ASHL
AIBL,AIBL,RMDDL,SIBDL,AWAL,ASHL
RIH,RMHR,SAADL,RMDDL,RMFR,SIBVR
RIBL,ASHL,ASEL,AWAL,AWCL,AIBL
ASER,ASER,ASHR,AWCR,AVBR,AIBR
SMBDL,SAADL,RMFR,RMHR,SMBDR,RMDDR
AIYL,RMDDR,RMDDL,RMHR,SMBDR,SAADL
AVDL,AWBL,ASGL,ASEL,AWAL,ASHL
AVBL,ASGL,ASIL,AWBL,AVHL,ADLL
AVHR,AVHR,ASER,AWBR,AVJR,ASGR
RIBR,ASGR,ASER,ASIR,AVBR,AVHR
ASIR,ASIR,RIVR,ADLR,ASGR,AVHR
SAADR,SMBDR,RMDDR,RMFR,RIMR,RMHR
AUAL,ASHL,AWCL,AUAL,ASEL,AIBL
ASHR,RIBR,AVBR,ASJR,AIBR,AUAR
ASIL,ADLL,ASIL,RIVL,AVHL,ASGL
AUAR,ASJR,AUAR,RIMR,SMBDR,RIBR
RMHL,SIBVL,RMFL,SMBVL,SMBDL,RMHL
RMFL,SMBDL,SMBVL,RMFL,RMFR,SMBDR
AVJR,AVJR,AINR,ASER,AVHR,AVDR
RIVR,RIVR,ASIR,AVJR,AVHR,AINR
ASJR,RMHL,RIBL,ASJL,SMBDR,SMBDL
RMDDR,RIMR,AUAR,AIMR,ASJR,AIAR
AVDR,AINR,AVJR,AVDR,ASER,AVBR
ASJL,ASJL,AUAL,RIBL,AVBL,AIZL
AVJL,AVJL,ASEL,AVDL,AVBL,AVHL
AVHL,AVHL,RIVL,AVJL,ASIL,ASGL
AVBR,AINR,AVJR,AVDR,ASER,AVHR
RIML,RIBL,ASJL,AVBL,AIZL,M2L
RIVL,RIVL,AVHL,ASIL,AVJL,ASGL
RMFR,RMFL,SMBVL,SMBDL,SIAVL,RMFR
AIZL,AVBL,ASEL,AVDL,AVJL,RIBL
SMBDR,SMBVR,SMBDR,SMBVL,SMBDL,AIAL
RMDDL,AUAL,SMBVL,ASJL,RICL,AIZL
SIADR,SIAVR,SMBVR,AIMR,AIAR,RIMR
AIZR,AIZR,M2R,RICR,AINR,AVJR
SIAVR,SMBVR,SIAVR,AIMR,AIAL,AIAR
AINL,AINL,AVDL,AVJL,AVBL,ASIL
AVKR,RICR,I5,M2L,SIAVR,SIAVL
RMHR,AIAL,SMBVL,SIAVL,ASJL,AIYL
SMDDR,AIMR,AIAR,SMBVR,AIAL,SIAVR
SMBVL,SMBVL,RICL,AIYL,ASJL,AIML
AINR,AVDR,AINR,FLPR,AVJR,ADER
FLPR,FLPR,AINR,RICR,ADER,AVDR
SMBVR,AIYL,AIML,VB2,SMBVL,AVKR
AIMR,AIMR,VB2,AIML,SIAVR,AVKR
M2R,M2R,AINR,AIZR,RICR,FLPR
I4,I4,I6,M1,RIVL,M5
M2L,AIZL,I6,M2L,AINL,FLPL
RICR,RICR,I5,ADER,ADAR,FLPR
AVL,I5,VB2,SABVR,SABVL,RIS
SIAVL,AIML,VB2,AIYL,AVKL,AVFL
I5,FLPL,ADEL,I5,RMGL,ADAL
RIS,RIS,VB2,SABVL,SABVR,AQR
AIAR,VB2,SABVL,RIS,AVFL,AIML
M1,M1,AINR,ADAR,ADER,AVJR
I6,I6,M5,I4,AINL,ADEL
ADER,ADER,ADAR,AQR,FLPR,RMGR
AQR,AQR,ADAR,ADER,FLPR,RMGR
AIYR,RIS,VB2,SABVR,SABVL,AVFR
DB2,SABVL,AVFL,RIS,DB2,VB2
,ADAR,AQR,RMGR,ADER,FLPR
RICL,ADAL,ADEL,RMGL,FLPL,RIFL
SABVL,RIFL,AVFL,RIFR,VA1,SABVL
M5,M5,I6,ADAL,RMGL,ADEL
ADAR,RMGR,ADAR,RIFR,AQR,AVG
VB2,VB1,VA1,VB2,RIFL,DB2
FLPL,RMGL,ADAL,ADEL,VA1,VD1
RMGR,RIFR,AVG,SABD,VA1,DB1
AVFL,AVG,VA1,DB1,RIFR,SABD
ADEL,RIGL,VA1,VB1,RIGR,ADAL
AVKL,VD1,DD1,RIGL,VD2,AVG
AIML,RIGR,RIGL,DA1,SABD,DD1
AVFR,SABD,AVG,DB1,DD1,VD2
ADAL,DD1,AS1,RIGL,RIGR,DA1
SABVR,SABD,VD2,AVG,DB1,DA1
RMGL,AS1,DD1,VB3,VD2,VA2
VB1,VA2,VB3,DA1,VD2,SABD
VA1,VB3,VD2,VA2,DA1,SABD
