GT,Top1,Top2,Top3,Top4,Top5
SMDDR,SMBVL,AIYL,SMBVR,SIAVR,AIAL
FLPR,FLPR,RICR,ADER,AIZR,ASJR
M2L,M2L,AIZL,AINL,I6,I4
ADEL,AINL,AVJL,AVDL,AIZL,AVBL
RIS,RICL,AIZL,ASJL,FLPL,AUAL
M2R,M2R,ADER,RICR,FLPR,AIZR
I4,I4,M1,M2R,I6,AINR
AIMR,AIMR,AIML,SIAVR,VB2,SABVR
FLPL,AINL,AVDL,FLPL,AIZL,RICL
I5,I5,RICR,SABVR,RIS,ADER
SMBDR,RICL,FLPL,ADEL,AIZL,AIYL
I6,I6,M5,I4,AINL,M1
ADAR,ADER,ADAR,AQR,FLPR,RICR
SMBVL,FLPL,ADEL,AIML,RICL,AVKL
M1,ADAR,ADER,M1,AINR,RMGR
SIAVR,VB2,AIML,RIS,SIAVR,SABVR
AQR,AQR,ADAR,ADER,FLPR,RMGR
SMBDL,ADEL,FLPL,ADAL,RICL,AIML
SABVL,SABVL,RIS,VB2,SABVR,AIML
SMBVR,VB2,AIML,AVKL,AVFL,RIS
RMGR,RMGR,ADAR,AQR,ADER,RIFR
SIAVL,ADEL,AVFL,ADAL,RMGL,AVKL
ADAL,ADAL,ADEL,RMGL,FLPL,RICL
M5,M5,I6,RMGL,ADAL,ADEL
AIYR,RIS,RIFR,RIFL,AVFR,SABVL
DB2,AVFL,RIFL,RIS,SABVL,AVFR
HMC,M1,ADAR,RMGR,M5,I4
RMGL,RMGL,ADAL,ADEL,RIFL,FLPL
AIML,VB1,RIFL,VB2,ADAL,VA1
AIYL,RIFL,VA1,AVFL,VB1,RIFR
AIAR,RIFR,RIFL,VA1,VB1,AVFR
RIMR,VB1,RIFR,VA1,RIFL,RIS
RIFR,AVFR,RIFR,VA1,VB1,AVG
AVFL,VA1,RIGL,VD1,VB1,RIFL
AVFR,RIGL,AVG,VD1,VA1,DD1
AVKR,AVG,VD1,DB1,DD1,RIGL
VB2,RIGL,VB1,VA1,RIGR,DD1
VB1,RIGL,DD1,SABD,RIGR,AS1
RIFL,SABD,AVG,DB1,DD1,RIFR
VA1,SABD,DB1,AVG,DD1,DA1
SABVR,SABD,AS1,VD2,DA1,DD1
AVKL,DD1,AS1,VD2,RIGL,DA1
RIGL,VB3,VA2,VD2,DA1,AS1
AVG,VA2,VB3,VD2,DA1,AS1
DD1,VD2,VB3,VA2,DD1,DA1
VD1,VB3,VA2,VD2,AS1,DA1
