GT,Top1,Top2,Top3,Top4,Top5
FLPR,FLPR,RICR,M2R,ADER,AIZR
VD2,VB3,VA2,VD2,DA1,DD1
DD1,DD1,VD2,AVG,DA1,DB1
,IL1L,OLLL,URYVL,IL2L,URBL
,URXR,SMDVR,CEPDR,RIAR,SAAVR
,RIAR,SMDVR,SAAVR,CEPDR,URXR
,AWAR,AWBR,ASGR,ASHR,ADFR
,ASHR,AWBR,ASER,AWCR,AWAR
,ASGR,ASIR,RIVR,AWBR,AVHR
,AVJR,AVHR,RIVR,AINR,AVDR
,AVHR,RIVR,ASIR,AVJR,M1
,SIBVR,SAADR,SAADL,RIH,SMDDR
,SAADR,SAADL,SIBVR,SMDDR,RMDR
,RMDR,SIBDR,AIBR,AWCR,AVER
,SAADL,RMDDL,RMFL,RMFR,SMBDL
,SMBDR,RMFR,RMDDR,RMHR,SAADL
,ASJR,RIMR,AUAR,SMBDR,RIBR
,SMBVR,SIAVR,AIMR,RIMR,RICR
,SMBVR,AIMR,AIAL,SIAVR,AIAR
,AIYL,SMBVL,ASJL,RICL,SMBVR
,SMBVL,SMBDL,SMBDR,AIYR,SMBVR
,SAADL,RMFR,SAADR,RMFL,SIBVR
,SMBDR,RIMR,RMFR,SMBVR,SMBDL
,RIVL,I4,I6,RIVR,AVHL
,AVHL,RIVL,ASGL,ADLL,ASIL
,AWBL,ASGL,AWAL,AFDL,ADFL
,ASGL,ASHL,ASEL,AWCL,RIBL
,AINL,I6,AVJL,AVDL,AIZL
,AIZL,FLPL,RICL,AINL,I6
,AVHR,RIVR,AVJR,AINR,M1
,AVJL,ASEL,ASGL,AVBL,AVHL
,AIBL,RIR,RIBL,RMDDL,SIBDL
,ASEL,RIBL,AUAL,AWCL,AVBL
,ADLR,ASKR,ADLL,ASIR,RIVR
,AWBR,RIVR,AVHR,ASIR,ADLR
,SABVR,SABVL,VB2,AVKR,RIS
,AVKR,AIMR,SMBVR,SIAVR,SABVR
,AIML,SMBVR,SIAVR,AIMR,AIAL
,SMBDL,SMBVL,RMDDL,RMFL,SMBDR
,SAAVL,RIAL,AVAL,RMDVL,BAGL
,I5,RICR,ADER,ADAR,AVKR
,ADER,ADAR,AQR,RMGR,FLPR
,VB2,FLPL,AIML,ADEL,ADAL
,FLPL,ADAL,ADEL,RICL,AIZL
,M1,I6,M5,ADAL,I4
,AQR,RMGR,ADAR,ADER,RIFR
,RIS,VB2,AQR,RIFR,RIFL
,RIFL,VA1,RIFR,DB2,AVFR
,ADAR,RMGR,VD1,AVG,AQR
,AVFR,VB2,AVFL,VB1,RIFL
,AVFL,VB2,VD1,AVFR,RIFL
,VB1,VA1,RIGL,RIFR,RIGR
,VD1,RIGL,DD1,AVG,VA1
,AVG,DB1,DD1,RIGL,VD1
,AVG,DB1,DD1,AS1,SABD
,SABD,DA1,VD2,AVG,AS1
,DA1,VA2,VD2,SABD,AS1
,AS1,VA2,DA1,VD2,DD1
,RIFR,AVG,SABD,VA1,DB1
,VD2,VA2,VB3,DA1,DD1
,IL2L,I2L,IL1L,NSML,URBL
,RIAL,AVAL,SAAVL,SMDVL,ADFL
