GT,Top1,Top2,Top3,Top4,Top5
,RICL,AIZL,FLPL,AINL,ADEL
,ADER,FLPR,AQR,ADAR,RICR
,I5,RIS,VB2,AIML,AVKR
SMBVL,AIML,VB2,RIS,AVKL,AVKR
,ADEL,FLPL,RIS,AIYL,AVKL
,AINL,ADEL,FLPL,M5,AIZL
,VB2,RIS,AIMR,SABVR,AIML
,FLPL,ADEL,ADAL,RICL,AIZL
FLPR,ADAR,ADER,RMGR,FLPR,AQR
,RIS,VA1,RIFL,AVFL,VB1
,AVFL,VB2,AVFR,AVKL,RIS
,ADAL,ADEL,RMGL,FLPL,RICL
,I6,M5,AINL,ADAL,I4
FLPL,RMGL,ADAL,ADEL,AS1,DD1
,RIFR,RIFL,AVG,VA1,SABD
