GT,Top1,Top2,Top3,Top4,Top5
,ADLL,ASGL,AWBL,ASKL,AWAL
,SIAVL,SMBVL,SMBDL,ASJL,RMFL
,RIBL,AUAL,ASJL,RMHL,SMBVL
,AWBL,ASGL,AVHL,ADFL,ADLL
,RIMR,AIYR,ASJR,SMBDR,SMBVR
,RIBR,AWCR,ASJR,RIMR,SMBDR
,ASEL,ASHL,AVBL,RIBL,ASGL
,AUAR,ASJR,AIZR,RIBR,RIMR
,AWAR,AWBR,ASGR,ASHR,ASER
,ASGL,ADLL,AVHL,AWBL,RIVL
,ASER,ASHR,AWCR,RIBR,AVBR
,ADLR,ASKR,AWBR,ASGR,AWAR
,AVJL,ASEL,AVDL,AUAL,AINL
,RICL,AIZL,AUAL,ASJL,SMBVL
,RICR,ASJR,SMBVR,AIMR,I5
,ASJL,AVDL,RIBL,AUAL,AIZL
,ASGR,ASER,AWAR,ASHR,AWBR
,RICR,ASJR,AIZR,M2R,RIBR
,RICL,ASJL,SMBVL,FLPL,AIZL
AVDL,AVDL,AVJL,ASEL,AVBL,ASGL
AVJL,RIVL,AVJL,AVHL,ASGL,ASIL
AVDR,AVDR,AIZR,AINR,AVJR,AVBR
RIVR,RIVR,ASIR,ADLR,ASGR,AWBR
AVHR,AVHR,RIVR,ASGR,AWBR,ASIR
RICL,RICL,M2L,AIZL,FLPL,ASJL
AVJR,AVJR,AINR,AVDR,AVBR,AIZR
,AINL,ASIL,RIVL,AVJL,AVHL
,AIML,I5,AIYL,AVL,VB2
RICR,RICR,AIZR,M2R,FLPR,I5
,FLPL,RICL,AIYL,AIML,ADEL
,VB2,AIML,SABVR,AIMR,RIS
,VB2,AIML,RIS,SABVL,FLPL
,ASIR,RIVR,ASGR,AVHR,AVJR
AIZR,AIZR,M2R,RICR,AINR,AVDR
AINR,AINR,AVJR,AVDR,ASER,AVHR
,AIML,SABVL,RIS,FLPL,VB2
AIZL,AIZL,M2L,FLPL,RICL,I6
,RIS,SABVL,VB2,AIML,SABVR
FLPR,FLPR,RICR,ADER,AIZR,M2R
ADER,ADER,FLPR,AIZR,RICR,ADAR
,RIS,VB2,SABVL,AVFL,RIFL
,RIS,VB2,AVFR,DB2,VB1
VB2,AVFL,AVFR,VB2,RIFL,RIS
FLPL,FLPL,ADEL,ADAL,RMGL,M5
,ADER,ADAR,AQR,FLPR,RICR
,M5,I6,FLPL,ADEL,M2L
ADAR,AQR,ADAR,ADER,RMGR,FLPR
AQR,AQR,ADAR,RMGR,ADER,SABVR
,SABVL,RIFL,VB1,AVFL,VA1
,VB1,DB2,RIFL,VA1,RIFR
,RIFL,VB1,VA1,AVFL,AVFR
,RIFL,AVFR,AVFL,RIS,RIFR
ADEL,ADEL,ADAL,FLPL,RMGL,M5
,I4,M1,I6,M5,M2R
VB1,VB1,RIGL,VA1,RIFL,RIGR
RMGR,RMGR,ADAR,RIFR,AQR,ADER
I6,I6,M5,I4,M1,AINL
,VB1,VA1,RIGL,AVG,RIFR
ADAL,ADAL,ADEL,RMGL,FLPL,VA1
M1,M1,ADAR,ADER,AINR,FLPR
RIGL,RIGL,VB1,RIGR,VA1,ADAL
,RIFR,AVG,SABD,VA1,DB1
RMGL,RMGL,ADAL,RIFL,ADEL,RIGL
,VA1,RIGL,VD1,AS1,VB1
,AVG,SABD,DB1,VD1,DD1
M5,M5,I6,ADAL,RMGL,ADEL
,SABD,DB1,AVG,RIGR,RIGL
,VD1,RIGL,DD1,AS1,RIGR
,DD1,AS1,AVG,VD1,RIGL
,DD1,AS1,AVG,DA1,VD2
,SABD,DB1,DA1,AVG,VD2
,AVG,DA1,SABD,VD2,DB1
RIGR,DA1,VB3,AS1,DD1,SABD
,AS1,DA1,DD1,VD2,SABD
,DA1,VD2,SABD,AS1,VB3
,VB3,DA1,VD2,AS1,SABD
,VB3,VD2,DA1,DD1,VA2
,VB3,VA2,VD2,DA1,AS1
,VA2,VB3,DA1,VD2,AS1
