GT,Top1,Top2,Top3,Top4,Top5
SIBVL,AVEL,AIBL,SIBDL,SAADL,RMDDL
ASKL,ALA,URXR,ASKR,URXL,CEPDR
AWBL,RIAL,ASKL,SMDVL,ADLL,URXL
AIBL,AFDL,ADFL,AVEL,AWAL,AWCL
AWAL,URXL,ASKL,RIAL,ADLL,CEPDL
ASKR,RIAR,SMDVR,ASKR,CEPDR,URXR
AIBR,AIBR,SIBDR,AVER,SMDDR,RMDR
AIYR,SAADL,RMDDR,SIBVR,SAADR,SMDDR
ADFR,ADFR,RIAR,SMDVR,ASKR,AFDR
SIBDL,AIBL,AWCL,SIBDL,ASHL,AWAL
SAADR,RMDDL,AIBL,SAADL,SIBDL,RMHL
ASEL,ADLL,ASKL,AWBL,ADFL,ASGL
AWBR,AFDR,RMDR,AWBR,AVER,AWCR
ALA,CEPDR,ALA,URXR,ASKR,ADLR
RMFR,RMFR,RMFL,SMBDL,RMDDL,RMHL
AWCL,ASHL,AWCL,ASEL,AWAL,AWBL
SIBDR,SIBDL,RMHL,RMDDL,AIBL,RIR
ADLL,ASKR,ADLR,ADLL,ASKL,ALA
AWCR,RMHR,SMBDR,RMDDR,SIBVR,SIBDR
ASHR,AWCR,ASHR,AIBR,SIBDR,AWAR
ASER,AWBR,AWAR,ASHR,ASER,AFDR
ASGL,ADLL,ASKL,ASGL,RIVL,ADLR
AUAL,AWCL,AIBL,RIBL,ASHL,AUAL
ASHL,ASGL,AWBL,ASIL,AVHL,ASEL
SIADL,SMBDL,RMFL,RMFR,RMHL,SMBVL
AIMR,SMBDR,RMDDR,SMBDL,RMDDL,RMHR
RMFL,AUAL,AWCL,RIBL,ASJL,ASEL
SMBDR,SMBDL,SMBDR,RMFR,RMFL,RMHL
ADLR,ADLR,ASIR,ASGR,ASKR,AWAR
ASGR,ASHR,AWBR,ASER,ASGR,AWAR
AVBL,ASIL,AVHL,ASGL,ADLL,AWBL
ASJL,RIBL,AVBL,ASJL,ASEL,ASHL
AVHL,AVHL,ADLL,ASGL,ASIL,RIVL
RIBL,AVJL,ASGL,ASEL,AVBL,AVHL
SMBVR,SMBDL,SMBVL,RMFL,SMBVR,SMBDR
SIBVR,ASJL,RIBL,SMBVL,AUAL,SMBDL
ASJR,RIBR,ASER,ASHR,AUAR,ASJR
ASIL,ADLL,ASIR,ADLR,RIVL,ASIL
RMDDL,SMBVL,SMBVR,AIAR,AIAL,AIMR
RIML,AVBL,ASEL,AVJL,RIBL,AVDL
AWAR,ASGR,ASER,AVHR,AWBR,ASIR
SIAVL,SMBVL,SIAVL,ASJL,RICL,SMBVR
AVHR,AVHR,ASER,AWBR,AVJR,ASGR
AVFR,ASJL,SIAVL,SMBVL,RICL,SMBVR
RIBR,ASJR,RIMR,RICR,M2R,RIBR
AVDR,AVDR,ASER,ASHR,AVBR,AVJR
AUAR,AIMR,SMBVR,RIMR,AIAR,RICR
AVJR,AVJR,ASER,AVBR,AVDR,AIZR
SMBDL,RICL,AIZL,ASJL,FLPL,SMBVL
AVFL,AIAL,AIAR,SMBVR,SIAVR,AIYL
AIZR,AIZR,RICR,M2R,RIBR,ASJR
AVDL,AVJL,AVDL,AINL,AVHL,ASIL
RIVR,RIVR,AVHR,AVJR,ASIR,ASGR
AVJL,AVJL,AVHL,ASIL,RIVL,AINL
AINR,AINR,AVDR,ASER,AVJR,AVBR
AIZL,AVJL,AINL,I6,ASIL,AVDL
FLPR,RICR,FLPR,AIZR,AVDR,M2R
RIVL,RIVL,I6,ASIL,I4,AVJL
RICL,AIZL,AINL,AVJL,AVDL,RICL
RMHR,I5,AIMR,SIAVR,AIAR,SMBVR
SMBVL,AIML,AIYL,FLPL,RICL,SABVL
ADER,ADER,FLPR,RICR,AIZR,AUAR
AINL,M5,AINL,I6,AVJL,AVDL
RIS,I5,SABVR,AIML,SABVL,AIMR
AIAL,I5,SABVR,AIMR,RIS,AIML
FLPL,FLPL,ADEL,M5,AINL,I6
M2L,M2L,FLPL,I6,M5,ADEL
M2R,FLPR,RICR,ADER,M2R,AIZR
SMDDL,RIS,AIML,SABVL,SABVR,VB2
I4,I4,I6,M1,M2R,M5
,AIML,SABVL,AVKL,FLPL,AVFL
SIAVR,AVFL,RIS,AVFR,AIML,VB2
I5,AQR,ADAR,RIS,I5,RMGR
M1,M1,M2R,ADER,AINR,ADAR
I6,M5,I6,I4,M1,ADEL
AIAR,RIS,AVFR,SABVL,AVFL,VB2
VB2,VB2,RIS,SABVL,AIML,AVFR
ADAR,ADER,ADAR,AQR,FLPR,RICR
AVL,AVFL,SABVL,RIFL,ADEL,AVKL
RICR,ADAR,AQR,ADER,RMGR,RIS
SABVR,AVFR,RIS,AVFL,SABVL,RIFL
VA1,RIS,VB1,AVFR,SABVL,VA1
RMGR,RMGR,ADAR,AQR,ADER,RIFR
ADEL,RMGL,ADEL,ADAL,M5,FLPL
M5,I6,M5,RMGL,ADAL,ADEL
SABVL,RIFL,RIFR,VB1,AVFL,VA1
DB2,VA1,VB1,RIFR,AVFR,DB2
RIFR,RIFR,VA1,VB1,AVFR,RIFL
ADAL,ADAL,RMGL,ADEL,VD1,RIGL
VD1,VB1,RIGL,AVG,DB1,VA1
RIFL,VA1,RIGL,VB1,RIFR,VD1
RMGL,RMGL,ADAL,RIGL,VD1,DD1
RIGL,RIGL,RIGR,VB1,VD1,VA1
RIGR,RIGL,RIGR,AVG,VB1,DB1
AIYL,SABD,DD1,RIGL,VD1,AVG
AVKR,VD1,AVG,SABD,DD1,VD2
AVG,DB1,AVG,SABD,DA1,DD1
,DD1,AS1,SABD,AVG,DB1
,SABD,AVG,DD1,DB1,DA1
AVKL,AS1,DD1,RIGL,VD1,RIGR
DD1,AVG,DD1,VD2,DA1,DB1
VB1,AS1,DD1,DA1,VD2,SABD
AIML,DA1,VD2,DD1,SABD,AVG
VD2,VD2,DD1,AS1,DA1,VA2
SABD,DA1,VD2,SABD,VA2,AS1
AS1,VA2,AS1,VD2,VB3,DA1
DA1,VA2,VD2,AS1,DA1,DD1
DB1,VB3,VD2,DA1,VA2,AS1
