GT,Top1,Top2,Top3,Top4,Top5
OLQDR,OLQDR,IL1DR,OLQDL,RMED,URYDR
OLQVL,OLQVL,URAVL,URYVL,IL1VL,CEPVL
RIPR,RIPR,URYDR,URBR,OLQDR,OLLR
URYDR,OLQDR,IL1DR,URYDR,RMED,OLQDL
OLLL,RMEL,URBL,RIPL,URYDL,OLQDL
URAVL,URAVL,URAVR,CEPVL,IL1VR,URYVL
BAGR,BAGR,URBR,RIPR,OLQVR,URYVR
RIPL,URBL,RIPL,URYVL,RMEL,BAGL
RMED,RMED,OLQDL,OLQDR,URYDL,RMEL
RMER,RMER,URYDR,OLQDR,RIPR,SAAVR
CEPVR,OLQVR,CEPVR,BAGR,URAVR,URYVR
CEPVL,CEPVL,CEPVR,OLQVR,URAVR,IL1VR
RMEL,BAGL,RMEL,CEPVL,OLQVL,URYVL
RIH,CEPVR,BAGR,OLQVR,URAVR,RMDVR
RMDVR,SAAVR,RMDVR,SMDVR,CEPDR,RIAR
RID,RID,URXL,ALA,CEPDL,RMED
RMDVL,RMDVL,BAGL,AVAL,RMEL,CEPVL
SIADR,RMDVR,SAAVR,SMDVR,RIAR,AVAR
RMEV,RMEV,CEPVR,RIH,AVER,SAADR
AVAR,SAAVR,SMDVR,RIAR,CEPDR,RMDVR
AVAL,AVAL,RMDVL,SAAVL,AVEL,RMDL
URXL,URXL,CEPDL,ASKL,RIAL,SAAVL
SAAVL,SAAVL,AVAL,RIAL,AVEL,RMDVL
ALA,ALA,URXL,CEPDL,ASKL,RID
CEPDR,CEPDR,URXR,ALA,ASKR,URXL
CEPDL,CEPDL,URXL,SMDVL,RIAL,ASKL
URXR,URXR,URXL,CEPDR,ALA,ASKL
SMDVR,CEPDR,URXR,SMDVR,RIAR,ASKR
SIBDL,AVEL,RMDL,AVAL,SIBDL,AFDL
SMDVL,SMDVL,RIAL,SAAVL,ASKL,ADFL
AFDR,SMDVR,SAAVR,RIAR,CEPDR,AFDR
AFDL,AFDL,AVAL,AVEL,RIAL,RMDVL
SIAVR,RMEV,SAADR,RIH,AVER,RMDR
SAAVR,RIAR,SMDVR,SAAVR,URXR,ASKR
RMDR,AVAR,AVER,RMDVR,AFDR,RMDR
RMDL,AVEL,RMDL,SIBDL,AVAL,AFDL
AVEL,AVAL,AFDL,AVEL,RMDL,ADFL
RIAL,RIAL,SMDVL,ADFL,AVAL,ASKL
AWCL,RMDL,AWCL,AFDL,AVAL,AVEL
SAADR,SAADR,RMDR,AVER,SMDDR,SAADL
AWCR,AFDR,AVAR,RMDVR,RMDR,AWCR
ADFL,SIBDL,RMDL,AWCL,AIBL,AVEL
RMDDL,AVER,RMDR,AIBR,AVAR,SIBDR
ADFR,ADFR,RIAR,SMDVR,ASKR,AWBR
RMDDR,RMDR,AVER,AIBR,AVAR,SIBDR
RIAR,ASKR,ADLR,RIAR,CEPDR,URXR
SIBVR,SIBVR,SAADR,SIBDR,SMDDR,SAADL
SAADL,SAADL,SAADR,RMDDL,RIR,SMDDR
AWBL,AWBL,AWCL,AFDL,RMDL,ASHL
AWBR,AWBR,ASGR,ADFR,AWAR,AFDR
AIBR,AWAR,AFDR,ADFR,AWBR,AIBR
AIBL,AIBL,AWCL,AFDL,ASHL,RMDL
SMBDR,AIBR,RMDR,AWCR,SIBDR,AVER
ASHR,ASHR,AWAR,ASER,AWCR,AFDR
ASKL,ADFL,ASKL,AWBL,ASGL,ADLL
AVER,ADLR,ASGR,ASKR,AWAR,AWBR
RMHR,SIBDR,RMHR,AIBR,RMDDR,SIBVR
SMDDL,RMDDL,SAADL,RMDDR,RMFR,RMHR
SIBDR,AWCR,SIBDR,AIBR,AUAR,RMDR
AWAR,ASGR,AWAR,ASER,AWBR,AVHR
AWAL,AWAL,ASHL,AWBL,ASGL,ASEL
RIR,RMDDR,RMHR,SMBDR,RMFR,SIBDR
RIBR,ASER,AIBR,AWCR,AWAR,RIBR
ASGL,AWBL,ASGL,ASHL,ASEL,AWAL
ASER,ASER,AVHR,ASGR,AVBR,AWBR
AUAR,AUAR,AWCR,AIBR,RIBR,SIBDR
M2L,RIBL,AWAL,ASHL,AIBL,AVBL
I4,ADLL,RIVL,ASKL,ASIL,ASGL
M2R,ASGR,AWAR,ASIR,AWAL,AVBR
AUAL,AWCL,ASHL,AUAL,AIBL,RMDDL
RIMR,SMBDR,RIMR,RMFR,RMDDR,RMFL
ADLL,ASGL,AVHL,AWBL,ASEL,ASIL
RMHL,RMHR,SMBDR,RMFR,RMDDR,RIBR
ASKR,ASIR,AVHR,ADLR,RIVR,ASGR
ASGR,AVHR,ASER,ASGR,AVJR,AINR
RIBL,ASHL,ASEL,AVBL,RIBL,AUAL
RIML,SMBDL,RMFL,SMBDR,RMFR,SMBVL
M1,RIVR,RIVL,M1,ASIR,ADLR
AVHL,ASEL,AVBL,AVHL,AVJL,ASHL
I6,RIVL,ASIL,AVHL,ASGL,ADLL
AVDR,AVDR,ASER,AINR,AVJR,AVBR
SMBVR,RIMR,ASJR,SMBDR,RIBR,AUAR
SIADL,SMBDR,RIMR,ASJR,RIBR,SMBVR
AIAR,ASJR,RIMR,AIAR,AIMR,SMBVR
SIBVL,SMBDL,SMBDR,SMBVL,AIAL,RMFL
AVBR,RIBR,AVBR,M2R,AIZR,ASER
ADLR,AINR,ASIR,AVHR,AVJR,RIVR
ASHL,AUAL,ASJL,RIBL,AIZL,ASHL
ASJR,RIBR,ASJR,RICR,AIZR,M2R
AVHR,AINR,AVJR,AVHR,ASER,AVDR
AIML,SMBVL,AIAL,SMBDL,SMBVR,AIMR
RMFL,SMBVR,AIMR,SIAVR,RICR,RIMR
ASEL,AVBL,ASEL,AVDL,AIZL,AVJL
AVJL,AVJL,AVDL,AINL,ASEL,AVBL
AIAL,ASJR,AIZR,RICR,M2R,AIMR
AVJR,AINR,AIZR,AVJR,M2R,RICR
AIYL,SMBVL,AIYL,SIAVL,ASJL,AIAL
,AIAR,AIAL,SIAVR,SMBVR,AIMR
AIMR,AIMR,RICR,FLPR,AIZR,SIAVR
ASIR,AINR,M1,M2R,AVJR,I4
AVBL,AINL,AVDL,AVJL,AIZL,AVBL
SMBDL,SMBVR,AIMR,SIAVR,I5,AVKR
RMFR,AIMR,SIAVR,RICR,AVKR,SMBVR
RIVR,AINR,AVJR,M1,M2R,AVDR
AINR,FLPR,M2R,M1,AVJR,AVDR
AIZR,AIZR,M2R,FLPR,ADER,RICR
AIYR,RICR,FLPR,AVKR,I5,SABVR
AINL,AIZL,AINL,AVDL,RICL,FLPL
AVKL,AIML,SIAVR,VB2,AVKR,AIMR
M5,I6,RIVL,I4,AINL,ASIL
SMBVL,AVKR,RIS,AIML,VB2,I5
AVDL,RICL,AIZL,FLPL,AVDL,ASJL
RIS,I5,RICR,FLPR,ADER,RIS
RIVL,AINL,AIZL,AVDL,AVJL,FLPL
ASJL,RICL,AIZL,FLPL,ASJL,AIYL
AVL,SABVR,RIS,AQR,SABVL,VB2
SIAVL,VB2,AVFL,RIS,AVFR,AVKL
RICR,ADER,AQR,ADAR,FLPR,RMGR
ADEL,ADEL,ADAL,FLPL,AIZL,RICL
RICL,ADAL,ADEL,RICL,VB2,AVKL
FLPR,ADER,AQR,FLPR,ADAR,RMGR
FLPL,FLPL,ADAL,ADEL,RMGL,RIFL
AIZL,ADEL,ADAL,RMGL,RIFL,FLPL
AQR,AQR,ADAR,ADER,RMGR,FLPR
ADER,AQR,ADER,RMGR,SABD,AVG
RMGL,RMGL,ADAL,AVFL,RIFL,ADEL
ADAL,ADAL,RMGL,ADEL,RIGL,VA1
ADAR,ADAR,RMGR,AVG,ADER,SABD
AVFR,RIFR,RIFL,VA1,AVG,VB1
AVKR,VD2,AVG,DD1,VD1,DB1
RMGR,RMGR,ADAR,AVG,SABD,DD1
VB2,DD1,DB1,AVG,RIGL,VB3
