GT,Top1,Top2,Top3,Top4,Top5
AUAL,AUAL,ASHL,AWCL,ASEL,AVBL
RIML,RIBL,ASJL,AVBL,RIML,AVDL
RIMR,RIBR,RIMR,SMBDR,ASJR,AWCR
AVDL,AVDL,AINL,AVJL,AVBL,AIZL
ASEL,ASEL,AVJL,AVBL,AVHL,AWBL
AWBL,AWBL,ADFL,RIAL,ASKL,ASGL
ASHL,ASHL,ASGL,AWBL,AWAL,ASEL
AVJL,AVJL,RIVL,AVHL,ASIL,ASGL
RMDDL,RMDDL,SAADL,SMDDL,SIBDL,AIBL
RMDDR,RMDDR,RMFR,SMDDR,RMHR,RMFL
ALA,ALA,URXR,CEPDR,RID,CEPDL
CEPDR,CEPDR,URXR,RIAR,SMDVR,RID
URXL,URXL,CEPDL,ASKL,URXR,RID
URXR,URXR,CEPDR,RIAR,ASKR,SMDVR
SAAVL,SAAVL,RIAL,CEPDL,SMDVL,AVAL
SAAVR,SAAVR,SMDVR,RIAR,RMDVR,AFDR
AIZL,AIZL,RICL,M2L,ASJL,AVBL
AIZR,AIZR,RICR,M2R,ASJR,RIBR
RICR,RICR,AIZR,SMBVR,I5,ASJR
RIGR,RIGL,RIGR,VB1,DB1,DD1
RIGR,VD2,DD1,DA1,VB3,AS1
FLPR,FLPR,ADER,RICR,I5,ADAR
I3,M4,I3,MI,MCR,IL2DR
I2L,I2L,I1L,MCL,NSML,MCR
I1L,I1L,MCL,I1R,I2L,NSML
I1R,I1R,I1L,I2R,MCR,MCL
BAGL,BAGL,RIPL,OLQVL,URBL,URAVL
,RIPL,URBL,IL1L,URAVL,URYVL
,RMEV,RIH,CEPVR,CEPVL,SAADR
,CEPDL,SMDVL,RIAL,URXL,ASKL
,SMDVR,RIAR,SAAVR,AFDR,ADFR
,RIAL,SMDVL,CEPDL,ASKL,SAAVL
,ADLL,ADLR,ASKL,RIVL,ASIR
,ASGL,RIVL,AVHL,ASIL,ADLL
,RIVL,AVHL,ASIL,ASGL,ADLL
,RIVR,I4,ASIR,RIVL,AVJR
,I6,AINL,ASIL,AVJL,RIVL
,AWCL,AWBL,AFDL,ASHL,RMDL
,ASGR,ASER,ASHR,AWBR,AVJR
,AINR,AVJR,AVDR,ASER,ASGR
,AVDR,AINR,FLPR,AIZR,M2R
,AINL,AVJL,I6,AVDL,FLPL
,AWBR,ASER,AFDR,ADFR,AWAR
,SAADL,SAADR,RIH,SIBDL,SMDDL
,RMDDL,SAADL,SIBDL,SIBVL,RMHR
,SMBDR,RMFL,AIYR,SIBVL,RMHR
,SMBDL,SMBVL,SMBDR,RMFL,RMFR
,SMBDR,RIMR,RMFR,SMBVR,RMFL
,RMDDL,RMFL,SAADL,RIML,RMHL
,SMBVL,SMBDL,ASJL,RICL,SMBVR
,SMBVR,AIMR,RICR,SIAVR,RIMR
,SAADL,SMDDR,RMFR,SAADR,SIBVR
,AWBL,ASGL,ADLL,AVHL,RIVL
,M1,ADAR,ADER,RMGR,AINR
,AIML,AIYL,AIAL,VB2,SIAVL
,I5,SABVR,AVKR,RIS,AIYL
,RIS,AIML,VB2,I5,AIMR
,ADAR,ADER,AQR,FLPR,RMGR
,RMGR,ADAR,RIFL,AVFR,RIS
,SABVL,RIFL,RIS,AVFR,AVFL
,RIFR,RIFL,VA1,AVFR,VB1
,VA1,VB1,RIFR,VD1,RIFL
,AVFL,VD1,AVFR,AVKL,VB1
,RIFL,SABVL,AVFL,RIS,AVKL
,RIS,VB2,AIML,SABVL,SABVR
,AQR,ADAR,RMGR,ADER,FLPR
,ADEL,ADAL,FLPL,RMGL,AVKL
,ADAL,ADEL,RMGL,VB1,RIGL
,ADAL,RMGL,RIGL,DD1,VB1
,VB1,VA1,RIGL,DB1,RIGR
,AVG,DD1,DB1,VD1,DA1
,AVG,DD1,VD2,DB1,VD1
,SABD,AS1,DA1,AVG,VD2
,VA2,DA1,VD2,VB3,AS1
,VA2,VB3,VD2,AS1,DA1
VD2,VB3,VA2,VD2,DD1,DA1
,AS1,DA1,VD2,VA2,DD1
,RICL,SIAVL,SIAVR,SMBVL,AIYL
,VB2,RIS,AIML,ADEL,FLPL
